symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,LONG,LOW,0.18860000,0.18661140,0.19357150,2026-08-03 00:51:48,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.19, EMA50=0.18;✅ روند EMA 4h: EMA21=0.18, EMA50=0.17, EMA200=0.17;✅ RSI 30m: RSI=55.69;❌ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=0.1886 EMA=0.1882 RSI=55.7 BS15=0.500;✅ ADX: ADX=31.71 [>25], DI+=389.69, DI-=202.06;❌ CCI عبور از ۰: CCI=-110.35;✅ SAR: SAR=0.1868, قیمت=0.1886;✅ Stochastic کراس: K=26.87 D=8.96;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0185 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0185, ADX=31.71 -> ✅ OK"
XLM-USDT,SHORT,LOW,0.17110000,0.17251330,0.16827340,2026-08-03 12:53:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17, EMA200=0.18;✅ RSI 30m: RSI=39.16;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1711 EMA=0.1718 RSI=39.2 BS15=0.500;✅ ADX: ADX=42.55 [>22], DI+=210.00, DI-=521.11;✅ CCI عبور از ۰: CCI=-59.16;❌ SAR: SAR=0.1700, قیمت=0.1711;❌ Stochastic کراس: K=44.00 D=14.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0052 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0052, ADX=42.55 -> ✅ OK"
