symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,SHORT,ریسک میانی,857.54400000,860.54697480,851.53805040,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,860.54697480,0.020000,-0.055018,10.00,-0.3502,"Dir=SHORT | TF_EMA=30m:EMA21=864.230254,30m:EMA55=865.86765,1h:EMA21=864.988892,1h:EMA55=868.620706,4h:EMA21=871.794583,4h:EMA55=879.240444 | TF_RSI=5m:RSI=28.56,15m:RSI=33.88,30m:RSI=36.83,1h:RSI=40.71,4h:RSI=41.18 | TF_MACD=5m:MACD=-1.616238,5m:HIST=-0.586241,15m:MACD=-1.364875,15m:HIST=-0.594105,30m:MACD=-1.844283,30m:HIST=-0.478131,1h:MACD=-1.586523,1h:HIST=-1.114765,4h:MACD=-5.723615,4h:HIST=-0.382366 | BS15=0.878 | RulesPassed=روند 1h;EMA21 + ساختار 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;عدم واگرایی;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار LH/LL در 4 کندل|قیمت همسو با EMA21 + ساختار در 30m|قدرت کندل 15m = 0.88 (حد > 0.45)|نزدیکی سطح + حجم ≥1.2x|RSI: 5/5 همسو + 1 خیلی قوی (>70/<30)|MACD: 5/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h|حجم اسپایک (≥1.2x) + قدرت کندل 15m = 0.88"
DOGE-USDT,SHORT,ریسک بالا,0.12980000,0.13025000,0.12890000,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,0.13025000,0.020000,-0.054669,10.00,-0.3467,"Dir=SHORT | TF_EMA=30m:EMA21=0.130725,30m:EMA55=0.131066,1h:EMA21=0.130921,1h:EMA55=0.131919,4h:EMA21=0.132935,4h:EMA55=0.136759 | TF_RSI=5m:RSI=39.15,15m:RSI=35.52,30m:RSI=36.98,1h:RSI=39.35,4h:RSI=36.55 | TF_MACD=5m:MACD=-0.000218,5m:HIST=1.8e-05,15m:MACD=-0.000374,15m:HIST=-6.2e-05,30m:MACD=-0.000391,30m:HIST=-0.00016,1h:MACD=-0.000286,1h:HIST=-0.000197,4h:MACD=-0.002037,4h:HIST=9.4e-05 | BS15=0.294 | RulesPassed=روند 4h;روند 1h;EMA21 30m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|RSI 5/5 + قوی=0 یا MACD 3/5 + شدت=2|بدون واگرایی در 1h و 4h"
NEAR-USDT,SHORT,ریسک بالا,1.53660000,1.54443360,1.52093280,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,1.54443360,0.020000,-0.070980,10.00,-0.5098,"Dir=SHORT | TF_EMA=30m:EMA21=1.548935,30m:EMA55=1.554418,1h:EMA21=1.552399,1h:EMA55=1.565873,4h:EMA21=1.579076,4h:EMA55=1.641044 | TF_RSI=5m:RSI=46.0,15m:RSI=38.02,30m:RSI=40.21,1h:RSI=42.52,4h:RSI=37.67 | TF_MACD=5m:MACD=-0.002483,5m:HIST=0.000675,15m:MACD=-0.005756,15m:HIST=-0.000317,30m:MACD=-0.006712,30m:HIST=-0.002214,1h:MACD=-0.004817,1h:HIST=-0.003454,4h:MACD=-0.029279,4h:HIST=0.002383 | BS15=0.591 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD) | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.59 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 3/5 + شدت=2"
POL-USDT,SHORT,ریسک بالا,0.11060000,0.11107760,0.10964480,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,0.11107760,0.020000,-0.063183,10.00,-0.4318,"Dir=SHORT | TF_EMA=30m:EMA21=0.11196,30m:EMA55=0.11269,1h:EMA21=0.112365,1h:EMA55=0.113813,4h:EMA21=0.11484,4h:EMA55=0.1186 | TF_RSI=5m:RSI=41.59,15m:RSI=30.18,30m:RSI=31.73,1h:RSI=33.88,4h:RSI=34.65 | TF_MACD=5m:MACD=-0.000244,5m:HIST=3.6e-05,15m:MACD=-0.000578,15m:HIST=-4.2e-05,30m:MACD=-0.000651,30m:HIST=-0.000213,1h:MACD=-0.00061,1h:HIST=-0.000262,4h:MACD=-0.002189,4h:HIST=-0.000147 | BS15=0.5 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.50 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 4/5 + شدت=2|بدون واگرایی در 1h و 4h"
AVAX-USDT,SHORT,ریسک بالا,12.08800000,12.13836400,11.98727200,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,12.13836400,0.020000,-0.061664,10.00,-0.4166,"Dir=SHORT | TF_EMA=30m:EMA21=12.195795,30m:EMA55=12.276572,1h:EMA21=12.236678,1h:EMA55=12.439522,4h:EMA21=12.592411,4h:EMA55=13.072735 | TF_RSI=5m:RSI=38.24,15m:RSI=33.6,30m:RSI=36.5,1h:RSI=36.95,4h:RSI=29.48 | TF_MACD=5m:MACD=-0.023034,5m:HIST=0.000677,15m:MACD=-0.041453,15m:HIST=-0.005442,30m:MACD=-0.048007,30m:HIST=-0.015407,1h:MACD=-0.066694,1h:HIST=-0.010071,4h:MACD=-0.302382,4h:HIST=-0.017054 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.35)|RSI 5/5 + قوی=1 یا MACD 4/5 + شدت=2|بدون واگرایی در 1h و 4h"
DOT-USDT,SHORT,ریسک بالا,1.86670000,1.87618000,1.84774000,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,1.87618000,0.020000,-0.070785,10.00,-0.5078,"Dir=SHORT | TF_EMA=30m:EMA21=1.877269,30m:EMA55=1.890782,1h:EMA21=1.885553,1h:EMA55=1.911591,4h:EMA21=1.932244,4h:EMA55=2.016918 | TF_RSI=5m:RSI=49.73,15m:RSI=41.65,30m:RSI=39.59,1h:RSI=38.1,4h:RSI=32.99 | TF_MACD=5m:MACD=-0.002225,5m:HIST=0.000491,15m:MACD=-0.005196,15m:HIST=4.8e-05,30m:MACD=-0.008391,30m:HIST=-0.000989,1h:MACD=-0.010998,1h:HIST=-0.002212,4h:MACD=-0.042188,4h:HIST=0.000182 | BS15=0.068 | RulesPassed=روند 4h;روند 1h;EMA21 30m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|RSI 5/5 + قوی=0 یا MACD 2/5 + شدت=2|بدون واگرایی در 1h و 4h"
APT-USDT,SHORT,ریسک بالا,1.55580000,1.56358440,1.54023120,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,1.56358440,0.020000,-0.070035,10.00,-0.5003,"Dir=SHORT | TF_EMA=30m:EMA21=1.571173,30m:EMA55=1.579,1h:EMA21=1.575996,1h:EMA55=1.592126,4h:EMA21=1.607411,4h:EMA55=1.685008 | TF_RSI=5m:RSI=39.77,15m:RSI=36.57,30m:RSI=36.1,1h:RSI=38.52,4h:RSI=34.79 | TF_MACD=5m:MACD=-0.00319,5m:HIST=5.7e-05,15m:MACD=-0.005854,15m:HIST=-0.000669,30m:MACD=-0.007346,30m:HIST=-0.002089,1h:MACD=-0.00661,1h:HIST=-0.003228,4h:MACD=-0.030815,4h:HIST=0.001634 | BS15=0.944 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.94 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 3/5 + شدت=2|بدون واگرایی در 1h و 4h"
XRP-USDT,SHORT,ریسک بالا,1.90267000,1.90969360,1.88862280,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,1.90969360,0.020000,-0.056914,10.00,-0.3691,"Dir=SHORT | TF_EMA=30m:EMA21=1.915887,30m:EMA55=1.918665,1h:EMA21=1.917032,1h:EMA55=1.930095,4h:EMA21=1.94465,4h:EMA55=1.99433 | TF_RSI=5m:RSI=39.15,15m:RSI=35.74,30m:RSI=38.74,1h:RSI=41.02,4h:RSI=35.9 | TF_MACD=5m:MACD=-0.00356,5m:HIST=0.000474,15m:MACD=-0.005474,15m:HIST=-0.00135,30m:MACD=-0.004506,30m:HIST=-0.0027,1h:MACD=-0.002504,1h:HIST=-0.002523,4h:MACD=-0.026953,4h:HIST=0.001211 | BS15=0.756 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.76 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 3/5 + شدت=2|بدون واگرایی در 1h و 4h"
ARB-USDT,SHORT,ریسک بالا,0.19520000,0.19614680,0.19330640,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,0.19614680,0.020000,-0.068504,10.00,-0.4850,"Dir=SHORT | TF_EMA=30m:EMA21=0.197464,30m:EMA55=0.198338,1h:EMA21=0.19796,1h:EMA55=0.200036,4h:EMA21=0.201733,4h:EMA55=0.20626 | TF_RSI=5m:RSI=38.26,15m:RSI=31.43,30m:RSI=34.51,1h:RSI=38.28,4h:RSI=38.22 | TF_MACD=5m:MACD=-0.000466,5m:HIST=-1.5e-05,15m:MACD=-0.000854,15m:HIST=-0.000129,30m:MACD=-0.000927,30m:HIST=-0.000344,1h:MACD=-0.000762,1h:HIST=-0.000437,4h:MACD=-0.003254,4h:HIST=-0.000236 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 5/5 + شدت=2|بدون واگرایی در 1h و 4h"
XLM-USDT,SHORT,ریسک بالا,0.21600000,0.21682080,0.21435840,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,0.21682080,0.020000,-0.058000,10.00,-0.3800,"Dir=SHORT | TF_EMA=30m:EMA21=0.217822,30m:EMA55=0.219326,1h:EMA21=0.218633,1h:EMA55=0.221999,4h:EMA21=0.224697,4h:EMA55=0.233103 | TF_RSI=5m:RSI=40.92,15m:RSI=33.26,30m:RSI=35.6,1h:RSI=34.85,4h:RSI=29.68 | TF_MACD=5m:MACD=-0.0004,5m:HIST=6.1e-05,15m:MACD=-0.000743,15m:HIST=-0.000123,30m:MACD=-0.000926,30m:HIST=-0.000227,1h:MACD=-0.001259,1h:HIST=-0.000247,4h:MACD=-0.005301,4h:HIST=-0.000168 | BS15=0.5 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD) | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.50 (حد > 0.35)|RSI 5/5 + قوی=1 یا MACD 4/5 + شدت=2"
BNB-USDT,SHORT,ریسک بالا,857.54400000,860.54697480,851.53805040,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,860.54697480,0.020000,-0.055018,10.00,-0.3502,"Dir=SHORT | TF_EMA=30m:EMA21=864.230254,30m:EMA55=865.86765,1h:EMA21=864.988892,1h:EMA55=868.620706,4h:EMA21=871.794583,4h:EMA55=879.240444 | TF_RSI=5m:RSI=28.56,15m:RSI=33.88,30m:RSI=36.83,1h:RSI=40.71,4h:RSI=41.18 | TF_MACD=5m:MACD=-1.616238,5m:HIST=-0.586241,15m:MACD=-1.364875,15m:HIST=-0.594105,30m:MACD=-1.844283,30m:HIST=-0.478131,1h:MACD=-1.586523,1h:HIST=-1.114765,4h:MACD=-5.723615,4h:HIST=-0.382366 | BS15=0.878 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;ورود + حجم;مومنتوم (RSI/MACD);عدم واگرایی;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.88 (حد > 0.35)|نزدیکی سطح + حجم ≥1.0x|RSI 5/5 + قوی=1 یا MACD 5/5 + شدت=1|بدون واگرایی در 1h و 4h|حجم اسپایک (≥1.1x) + قدرت کندل 15m = 0.88"
ETH-USDT,SHORT,ریسک بالا,2921.55000000,2933.61151920,2897.42696160,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,2933.61151920,0.020000,-0.061285,10.00,-0.4128,"Dir=SHORT | TF_EMA=30m:EMA21=2936.098467,30m:EMA55=2948.185266,1h:EMA21=2941.90733,1h:EMA55=2977.716912,4h:EMA21=3005.835743,4h:EMA55=3067.611867 | TF_RSI=5m:RSI=42.6,15m:RSI=39.23,30m:RSI=40.99,1h:RSI=41.19,4h:RSI=34.41 | TF_MACD=5m:MACD=-3.461565,5m:HIST=-0.06531,15m:MACD=-5.160906,15m:HIST=-0.944727,30m:MACD=-5.972683,30m:HIST=-2.101077,1h:MACD=-9.846401,1h:HIST=-0.573459,4h:MACD=-52.517955,4h:HIST=-3.068542 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD) | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 5/5 + شدت=2"
SUI-USDT,SHORT,ریسک بالا,1.46900000,1.47711440,1.45277120,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,1.47711440,0.020000,-0.075238,10.00,-0.5524,"Dir=SHORT | TF_EMA=30m:EMA21=1.482334,30m:EMA55=1.491232,1h:EMA21=1.487596,1h:EMA55=1.505128,4h:EMA21=1.518908,4h:EMA55=1.552841 | TF_RSI=5m:RSI=45.6,15m:RSI=39.27,30m:RSI=38.26,1h:RSI=39.25,4h:RSI=36.73 | TF_MACD=5m:MACD=-0.002225,5m:HIST=0.000457,15m:MACD=-0.005675,15m:HIST=-2.6e-05,30m:MACD=-0.008232,30m:HIST=-0.001672,1h:MACD=-0.007289,1h:HIST=-0.003496,4h:MACD=-0.026436,4h:HIST=-0.001211 | BS15=0.826 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.83 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 4/5 + شدت=2|بدون واگرایی در 1h و 4h"
OP-USDT,SHORT,ریسک بالا,0.28690000,0.28817080,0.28435840,2025-12-17 13:47:19,STOP_HIT,2025-12-17 13:48:00,0.28817080,0.020000,-0.064294,10.00,-0.4429,"Dir=SHORT | TF_EMA=30m:EMA21=0.290084,30m:EMA55=0.291712,1h:EMA21=0.291063,1h:EMA55=0.294517,4h:EMA21=0.29705,4h:EMA55=0.30554 | TF_RSI=5m:RSI=37.49,15m:RSI=36.38,30m:RSI=37.8,1h:RSI=37.18,4h:RSI=37.48 | TF_MACD=5m:MACD=-0.00061,5m:HIST=-3.8e-05,15m:MACD=-0.00117,15m:HIST=-0.000169,30m:MACD=-0.001387,30m:HIST=-0.000436,1h:MACD=-0.001352,1h:HIST=-0.00054,4h:MACD=-0.005515,4h:HIST=-0.000282 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 5/5 + شدت=2|بدون واگرایی در 1h و 4h"
XAUT-USDT,SHORT,ریسک میانی,4313.59000000,4317.97821040,4304.81357920,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,4317.97821040,0.020000,-0.030173,10.00,-0.1017,"Dir=SHORT | TF_EMA=30m:EMA21=4320.611411,30m:EMA55=4315.19629,1h:EMA21=4316.594131,1h:EMA55=4312.265086,4h:EMA21=4308.067513,4h:EMA55=4279.09886 | TF_RSI=5m:RSI=28.85,15m:RSI=39.36,30m:RSI=44.61,1h:RSI=48.99,4h:RSI=54.1 | TF_MACD=5m:MACD=-0.975662,5m:HIST=-0.392007,15m:MACD=-1.054437,15m:HIST=-0.979554,30m:MACD=1.86659,30m:HIST=-1.908251,1h:MACD=4.009647,1h:HIST=-0.150154,4h:MACD=8.313572,4h:HIST=-2.20802 | BS15=0.998 | RulesPassed=EMA21 + ساختار 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 + ساختار در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|شکست سطح + حجم ≥1.2x|RSI: 4/5 همسو + 1 خیلی قوی (>70/<30)|MACD: 2/5 همسو + 2 شدت قوی|حجم اسپایک (≥1.2x) + قدرت کندل 15m = 1.00"
ARB-USDT,SHORT,ریسک بالا,0.19550000,0.19644800,0.19360400,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,0.19644800,0.020000,-0.068491,10.00,-0.4849,"Dir=SHORT | TF_EMA=30m:EMA21=0.197286,30m:EMA55=0.198237,1h:EMA21=0.197987,1h:EMA55=0.200047,4h:EMA21=0.20176,4h:EMA55=0.206271 | TF_RSI=5m:RSI=45.19,15m:RSI=35.3,30m:RSI=36.84,1h:RSI=39.12,4h:RSI=38.54 | TF_MACD=5m:MACD=-0.000347,5m:HIST=6.1e-05,15m:MACD=-0.000844,15m:HIST=-9.5e-05,30m:MACD=-0.000958,30m:HIST=-0.0003,1h:MACD=-0.000738,1h:HIST=-0.000418,4h:MACD=-0.00323,4h:HIST=-0.000217 | BS15=0.429 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.43 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 4/5 + شدت=2|بدون واگرایی در 1h و 4h"
DOGE-USDT,SHORT,ریسک بالا,0.13009000,0.13055800,0.12915400,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,0.13055800,0.020000,-0.055975,10.00,-0.3598,"Dir=SHORT | TF_EMA=30m:EMA21=0.130669,30m:EMA55=0.131032,1h:EMA21=0.130947,1h:EMA55=0.131929,4h:EMA21=0.132961,4h:EMA55=0.13677 | TF_RSI=5m:RSI=51.1,15m:RSI=41.98,30m:RSI=41.28,1h:RSI=42.06,4h:RSI=37.23 | TF_MACD=5m:MACD=-9.8e-05,5m:HIST=7.1e-05,15m:MACD=-0.00035,15m:HIST=-3e-05,30m:MACD=-0.000387,30m:HIST=-0.000125,1h:MACD=-0.000263,1h:HIST=-0.000179,4h:MACD=-0.002014,4h:HIST=0.000113 | BS15=0.558 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.56 (حد > 0.35)|RSI 4/5 + قوی=0 یا MACD 3/5 + شدت=2|بدون واگرایی در 1h و 4h"
XLM-USDT,SHORT,ریسک بالا,0.21610000,0.21694720,0.21440560,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,0.21694720,0.020000,-0.059204,10.00,-0.3920,"Dir=SHORT | TF_EMA=30m:EMA21=0.21764,30m:EMA55=0.219201,1h:EMA21=0.218642,1h:EMA55=0.222003,4h:EMA21=0.224706,4h:EMA55=0.233107 | TF_RSI=5m:RSI=45.52,15m:RSI=36.82,30m:RSI=37.26,1h:RSI=35.42,4h:RSI=29.79 | TF_MACD=5m:MACD=-0.000266,5m:HIST=9.4e-05,15m:MACD=-0.000748,15m:HIST=-9.9e-05,30m:MACD=-0.000961,30m:HIST=-0.000205,1h:MACD=-0.001251,1h:HIST=-0.00024,4h:MACD=-0.005293,4h:HIST=-0.000162 | BS15=0.5 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD) | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.50 (حد > 0.35)|RSI 5/5 + قوی=1 یا MACD 4/5 + شدت=2"
POL-USDT,SHORT,ریسک بالا,0.11070000,0.11116920,0.10976160,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,0.11116920,0.020000,-0.062385,10.00,-0.4238,"Dir=SHORT | TF_EMA=30m:EMA21=0.111846,30m:EMA55=0.112619,1h:EMA21=0.112374,1h:EMA55=0.113817,4h:EMA21=0.114849,4h:EMA55=0.118604 | TF_RSI=5m:RSI=46.58,15m:RSI=32.71,30m:RSI=33.31,1h:RSI=34.86,4h:RSI=34.84 | TF_MACD=5m:MACD=-0.000179,5m:HIST=5e-05,15m:MACD=-0.000563,15m:HIST=-2.1e-05,30m:MACD=-0.000665,30m:HIST=-0.000181,1h:MACD=-0.000602,1h:HIST=-0.000255,4h:MACD=-0.002181,4h:HIST=-0.00014 | BS15=0.667 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.67 (حد > 0.35)|RSI 5/5 + قوی=0 یا MACD 4/5 + شدت=2|بدون واگرایی در 1h و 4h"
TRX-USDT,SHORT,ریسک بالا,0.27940000,0.27982720,0.27854560,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,0.27982720,0.020000,-0.035290,10.00,-0.1529,"Dir=SHORT | TF_EMA=30m:EMA21=0.279703,30m:EMA55=0.279794,1h:EMA21=0.279818,1h:EMA55=0.27933,4h:EMA21=0.278973,4h:EMA55=0.279152 | TF_RSI=5m:RSI=55.28,15m:RSI=44.88,30m:RSI=43.9,1h:RSI=46.26,4h:RSI=52.38 | TF_MACD=5m:MACD=-5e-06,5m:HIST=4.9e-05,15m:MACD=-0.000218,15m:HIST=1.6e-05,30m:MACD=-0.000249,30m:HIST=-6.4e-05,1h:MACD=-7.9e-05,1h:HIST=-0.000171,4h:MACD=0.000663,4h:HIST=0.000107 | BS15=0.667 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.67 (حد > 0.35)|RSI 3/5 + قوی=0 یا MACD 2/5 + شدت=1|بدون واگرایی در 1h و 4h"
DOT-USDT,SHORT,ریسک بالا,1.86880000,1.87848280,1.84943440,2025-12-17 14:12:17,STOP_HIT,2025-12-17 14:13:00,1.87848280,0.020000,-0.071813,10.00,-0.5181,"Dir=SHORT | TF_EMA=30m:EMA21=1.876392,30m:EMA55=1.889952,1h:EMA21=1.88579,1h:EMA55=1.911684,4h:EMA21=1.932435,4h:EMA55=2.016993 | TF_RSI=5m:RSI=53.03,15m:RSI=44.95,30m:RSI=41.9,1h:RSI=39.57,4h:RSI=33.25 | TF_MACD=5m:MACD=-0.000587,5m:HIST=0.001024,15m:MACD=-0.004875,15m:HIST=0.000318,30m:MACD=-0.008059,30m:HIST=-0.000508,1h:MACD=-0.01079,1h:HIST=-0.002046,4h:MACD=-0.04202,4h:HIST=0.000316 | BS15=0.571 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;مومنتوم (RSI/MACD);عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.57 (حد > 0.35)|RSI 4/5 + قوی=0 یا MACD 2/5 + شدت=1|بدون واگرایی در 1h و 4h"
