symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SUI-USDT,LONG,MEDIUM,0.98900000,0.98133680,1.00432640,2026-02-14 13:11:04,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.853 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.96, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.98, EMA200=1.22;✅ RSI 30m: RSI=73.78 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0020 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.99, EMA21=0.97, آستانه=0.003;✅ ADX: ADX=74.22 [حد > 25];✅ CCI: CCI=244.05;✅ SAR: SAR=0.9815, قیمت=0.9890;✅ Stochastic: K=100.00, D=33.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
XAUT-USDT,LONG,MEDIUM,4998.44000000,4991.11305440,5013.09389120,2026-02-14 13:22:28,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4996.72, EMA55=4992.35;✅ روند EMA 4h: EMA21=4993.02, EMA55=4978.27, EMA200=4865.70;❌ RSI 30m: RSI=46.35 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.9621 | سطح=MEDIUM;❌ شکست ورود: قیمت=4998.44, EMA21=5002.91, آستانه=0.003;✅ ADX: ADX=70.33 [حد > 25];❌ CCI: CCI=-82.27;❌ SAR: SAR=4999.6160, قیمت=4998.4400;❌ Stochastic: K=23.76, D=7.92;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,69723.80000000,69429.32770280,70312.74459440,2026-02-14 13:22:29,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.097 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.986 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=68734.76, EMA55=68088.15;❌ روند EMA 4h: EMA21=68246.79, EMA55=69927.08, EMA200=78570.27;✅ RSI 30m: RSI=72.28 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=50.3860 | سطح=MEDIUM;✅ شکست ورود: قیمت=69723.80, EMA21=69112.04, آستانه=0.003;✅ ADX: ADX=64.41 [حد > 25];✅ CCI: CCI=174.01;✅ SAR: SAR=69569.6080, قیمت=69723.8000;✅ Stochastic: K=84.88, D=28.29;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,628.83700000,625.69118200,635.12863600,2026-02-14 13:22:29,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.829 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.746 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=618.29, EMA55=614.55;❌ روند EMA 4h: EMA21=616.95, EMA55=644.97, EMA200=755.67;✅ RSI 30m: RSI=72.10 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.6654 | سطح=MEDIUM;✅ شکست ورود: قیمت=628.84, EMA21=621.25, آستانه=0.003;✅ ADX: ADX=87.49 [حد > 25];✅ CCI: CCI=163.88;✅ SAR: SAR=626.3933, قیمت=628.8370;✅ Stochastic: K=98.74, D=32.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
XRP-USDT,LONG,MEDIUM,1.45082000,1.44248000,1.47167000,2026-02-14 13:22:30,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.910 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.995 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA55=1.40;❌ روند EMA 4h: EMA21=1.40, EMA55=1.44, EMA200=1.66;✅ RSI 30m: RSI=76.10 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0035 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.45, EMA21=1.42, آستانه=0.003;✅ ADX: ADX=78.14 [حد > 25];✅ CCI: CCI=229.66;✅ SAR: SAR=1.4468, قیمت=1.4508;✅ Stochastic: K=80.77, D=26.92;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOGE-USDT,LONG,MEDIUM,0.09798000,0.09744960,0.09904080,2026-02-14 13:22:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.556 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.09;❌ روند EMA 4h: EMA21=0.09, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=70.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=85.54 [حد > 25];✅ CCI: CCI=271.85;✅ SAR: SAR=0.0974, قیمت=0.0980;✅ Stochastic: K=96.87, D=32.29;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
ATOM-USDT,LONG,MEDIUM,2.13830000,2.12553080,2.16383840,2026-02-14 13:22:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.825 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.10, EMA55=2.04;❌ روند EMA 4h: EMA21=2.03, EMA55=2.00, EMA200=2.09;✅ RSI 30m: RSI=66.04 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0022 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.14, EMA21=2.12, آستانه=0.003;✅ ADX: ADX=55.36 [حد > 25];✅ CCI: CCI=104.87;✅ SAR: SAR=2.1301, قیمت=2.1383;✅ Stochastic: K=96.04, D=32.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
XLM-USDT,LONG,MEDIUM,0.17000000,0.16911600,0.17221000,2026-02-14 13:22:35,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA55=0.16;❌ روند EMA 4h: EMA21=0.16, EMA55=0.16, EMA200=0.19;✅ RSI 30m: RSI=75.27 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.17, EMA21=0.17, آستانه=0.003;✅ ADX: ADX=82.44 [حد > 25];✅ CCI: CCI=234.20;✅ SAR: SAR=0.1693, قیمت=0.1700;✅ Stochastic: K=90.20, D=30.07;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
APT-USDT,LONG,MEDIUM,0.96260000,0.95604100,0.97899750,2026-02-14 13:22:35,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA55=0.94;❌ روند EMA 4h: EMA21=0.95, EMA55=1.03, EMA200=1.32;✅ RSI 30m: RSI=64.76 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0011 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.96, EMA21=0.95, آستانه=0.003;✅ ADX: ADX=80.44 [حد > 25];✅ CCI: CCI=132.09;✅ SAR: SAR=0.9619, قیمت=0.9626;✅ Stochastic: K=80.08, D=26.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.11750000,0.11686200,0.11909500,2026-02-14 13:22:36,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.15;✅ RSI 30m: RSI=70.08 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.12, EMA21=0.12, آستانه=0.003;✅ ADX: ADX=84.47 [حد > 25];✅ CCI: CCI=201.79;✅ SAR: SAR=0.1173, قیمت=0.1175;✅ Stochastic: K=88.46, D=29.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,MEDIUM,4996.20000000,4988.89295880,5010.81408240,2026-02-14 13:47:53,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4996.70, EMA55=4992.50;✅ روند EMA 4h: EMA21=4992.82, EMA55=4978.19, EMA200=4865.67;❌ RSI 30m: RSI=44.19 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.9661 | سطح=MEDIUM;❌ شکست ورود: قیمت=4996.20, EMA21=5002.33, آستانه=0.003;✅ ADX: ADX=90.89 [حد > 25];❌ CCI: CCI=-121.71;❌ SAR: SAR=4997.7034, قیمت=4996.2000;❌ Stochastic: K=17.71, D=5.90;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,627.63700000,625.03507300,634.14181750,2026-02-14 13:47:54,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.618 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.618 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=619.14, EMA55=615.02;❌ روند EMA 4h: EMA21=616.84, EMA55=644.92, EMA200=755.66;✅ RSI 30m: RSI=67.86 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.6626 | سطح=MEDIUM;✅ شکست ورود: قیمت=627.64, EMA21=621.84, آستانه=0.003;✅ ADX: ADX=89.71 [حد > 25];✅ CCI: CCI=134.59;✅ SAR: SAR=626.4766, قیمت=627.6370;✅ Stochastic: K=87.37, D=29.12;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ADA-USDT,LONG,MEDIUM,0.27900000,0.27719760,0.28260480,2026-02-14 13:47:54,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA55=0.27;❌ روند EMA 4h: EMA21=0.27, EMA55=0.27, EMA200=0.31;✅ RSI 30m: RSI=67.99 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.28, EMA21=0.28, آستانه=0.003;✅ ADX: ADX=93.77 [حد > 25];✅ CCI: CCI=130.65;✅ SAR: SAR=0.2783, قیمت=0.2790;✅ Stochastic: K=88.14, D=29.38;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
POL-USDT,LONG,MEDIUM,0.10330000,0.10245160,0.10499680,2026-02-14 13:47:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=73.17 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=84.73 [حد > 25];✅ CCI: CCI=166.51;✅ SAR: SAR=0.1028, قیمت=0.1033;✅ Stochastic: K=96.67, D=32.22;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
AVAX-USDT,LONG,MEDIUM,9.23800000,9.19499200,9.32401600,2026-02-14 13:47:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.571 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.571 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.15, EMA55=9.01;❌ روند EMA 4h: EMA21=8.99, EMA55=9.16, EMA200=10.61;✅ RSI 30m: RSI=60.92 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0012 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.24, EMA21=9.20, آستانه=0.003;✅ ADX: ADX=78.26 [حد > 25];✅ CCI: CCI=101.89;✅ SAR: SAR=9.2367, قیمت=9.2380;❌ Stochastic: K=70.63, D=23.54;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XLM-USDT,LONG,MEDIUM,0.16990000,0.16899500,0.17216250,2026-02-14 13:47:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA55=0.16;❌ روند EMA 4h: EMA21=0.16, EMA55=0.16, EMA200=0.19;✅ RSI 30m: RSI=74.26 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.17, EMA21=0.17, آستانه=0.003;✅ ADX: ADX=89.85 [حد > 25];✅ CCI: CCI=176.81;✅ SAR: SAR=0.1698, قیمت=0.1699;✅ Stochastic: K=86.54, D=28.85;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.04110000,1.03387000,1.05556000,2026-02-14 13:47:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.556 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.556 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.02, EMA55=1.00;❌ روند EMA 4h: EMA21=1.00, EMA55=1.04, EMA200=1.27;✅ RSI 30m: RSI=67.00 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0009 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.04, EMA21=1.03, آستانه=0.003;✅ ADX: ADX=82.89 [حد > 25];✅ CCI: CCI=151.63;❌ SAR: SAR=1.0414, قیمت=1.0411;✅ Stochastic: K=87.19, D=29.06;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.11750000,0.11687900,0.11905250,2026-02-14 13:48:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.15;✅ RSI 30m: RSI=69.05 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.12, EMA21=0.12, آستانه=0.003;✅ ADX: ADX=85.32 [حد > 25];✅ CCI: CCI=149.44;✅ SAR: SAR=0.1173, قیمت=0.1175;✅ Stochastic: K=88.46, D=29.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SUI-USDT,LONG,MEDIUM,0.99220000,0.98426680,1.00806640,2026-02-14 13:48:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.526 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.526 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.97, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.98, EMA200=1.22;✅ RSI 30m: RSI=75.54 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0024 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.99, EMA21=0.97, آستانه=0.003;✅ ADX: ADX=78.67 [حد > 25];✅ CCI: CCI=200.23;✅ SAR: SAR=0.9857, قیمت=0.9922;✅ Stochastic: K=98.65, D=32.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
