symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BTC-USDT,LONG,LOW,73300.20000000,71987.49980000,75925.60040000,2026-04-14 00:43:08,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.665 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.972 [≥ 0.48];✅ روند EMA 1h: EMA21=71960.21, EMA50=71785.21;✅ روند EMA 4h: EMA21=71856.21, EMA50=71056.48;✅ RSI 30m: RSI=72.69;✅ MACD 30m: MACD_hist=113.2302;❌ ورود هوشمند پولبک: قیمت=73300.2000 EMA=72272.9543 RSI=72.7 BS15=0.665;✅ ADX: ADX=30.25 [>25], DI+=457.73, DI-=245.10;✅ CCI عبور از ۰: CCI=127.57;✅ SAR: SAR=73067.3060, قیمت=73300.2000;❌ Stochastic کراس: K=90.26 D=30.09;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0067 [>0.007]"
NEAR-USDT,LONG,LOW,1.39580000,1.38430420,1.41879160,2026-04-14 00:43:08,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.545 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.38, EMA50=1.37;✅ روند EMA 4h: EMA21=1.37, EMA50=1.33;✅ RSI 30m: RSI=53.54;❌ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=1.3958 EMA=1.3910 RSI=53.5 BS15=0.545;✅ ADX: ADX=31.20 [>25], DI+=567.11, DI-=297.37;✅ CCI عبور از ۰: CCI=14.30;✅ SAR: SAR=1.3861, قیمت=1.3958;❌ Stochastic کراس: K=62.17 D=20.72;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0075 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.45300000,9.42054700,9.51790600,2026-04-14 08:09:18,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.444 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.824 [≥ 0.48];✅ روند EMA 1h: EMA21=9.35, EMA50=9.26;✅ روند EMA 4h: EMA21=9.27, EMA50=9.20;✅ RSI 30m: RSI=54.91;❌ MACD 30m: MACD_hist=-0.0189;❌ ورود هوشمند پولبک: قیمت=9.4530 EMA=9.4302 RSI=54.9 BS15=0.444;❌ ADX: ADX=51.88 [>25], DI+=149.17, DI-=470.86;❌ CCI عبور از ۰: CCI=-6.80;✅ SAR: SAR=9.4419, قیمت=9.4530;✅ Stochastic کراس: K=36.59 D=12.20;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0113 [>0.007]"
BTC-USDT,LONG,MEDIUM,74437.40000000,74088.16260000,75135.87480000,2026-04-14 09:56:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.854 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.329 [≥ 0.48];✅ روند EMA 1h: EMA21=73341.76, EMA50=72563.73;✅ روند EMA 4h: EMA21=72388.15, EMA50=71356.89;✅ RSI 30m: RSI=66.51;❌ MACD 30m: MACD_hist=-95.0852;❌ ورود هوشمند پولبک: قیمت=74437.4000 EMA=73965.7758 RSI=66.5 BS15=0.854;❌ ADX: ADX=18.77 [>25], DI+=258.19, DI-=377.48;✅ CCI عبور از ۰: CCI=35.73;✅ SAR: SAR=74168.0980, قیمت=74437.4000;✅ Stochastic کراس: K=51.02 D=17.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0119 [>0.007]"
ETH-USDT,LONG,MEDIUM,2366.39000000,2352.15361000,2394.86278000,2026-04-14 09:56:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.838 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.398 [≥ 0.48];✅ روند EMA 1h: EMA21=2302.81, EMA50=2261.11;✅ روند EMA 4h: EMA21=2251.47, EMA50=2207.24;✅ RSI 30m: RSI=69.16;❌ MACD 30m: MACD_hist=-4.5169;❌ ورود هوشمند پولبک: قیمت=2366.3900 EMA=2337.6025 RSI=69.2 BS15=0.838;❌ ADX: ADX=1.24 [>25], DI+=345.24, DI-=336.77;✅ CCI عبور از ۰: CCI=35.89;✅ SAR: SAR=2354.7574, قیمت=2366.3900;✅ Stochastic کراس: K=34.13 D=11.38;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0204 [>0.007]"
SUI-USDT,LONG,MEDIUM,0.94410000,0.93805590,0.95618820,2026-04-14 09:56:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.862 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.333 [≥ 0.48];✅ روند EMA 1h: EMA21=0.94, EMA50=0.93;✅ روند EMA 4h: EMA21=0.93, EMA50=0.92;✅ RSI 30m: RSI=53.84;❌ MACD 30m: MACD_hist=-0.0024;❌ ورود هوشمند پولبک: قیمت=0.9441 EMA=0.9432 RSI=53.8 BS15=0.862;❌ ADX: ADX=10.87 [>25], DI+=264.82, DI-=329.41;❌ CCI عبور از ۰: CCI=-42.98;✅ SAR: SAR=0.9390, قیمت=0.9441;✅ Stochastic کراس: K=22.77 D=7.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0115 [>0.007]"
BTC-USDT,LONG,MEDIUM,74550.60000000,74088.04940000,75475.70120000,2026-04-14 11:40:07,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.002 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=73558.22, EMA50=72719.72;✅ روند EMA 4h: EMA21=72593.90, EMA50=71486.31;✅ RSI 30m: RSI=65.96;❌ MACD 30m: MACD_hist=-77.4745;❌ ورود هوشمند پولبک: قیمت=74550.6000 EMA=74156.1532 RSI=66.0 BS15=0.002;❌ ADX: ADX=2.93 [>25], DI+=260.08, DI-=275.79;✅ CCI عبور از ۰: CCI=71.02;✅ SAR: SAR=74468.6200, قیمت=74550.6000;✅ Stochastic کراس: K=50.73 D=16.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0115 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.40300000,9.36059700,9.48780600,2026-04-14 11:40:07,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.588 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=9.37, EMA50=9.28;✅ روند EMA 4h: EMA21=9.27, EMA50=9.20;❌ RSI 30m: RSI=49.54;❌ MACD 30m: MACD_hist=-0.0181;❌ ورود هوشمند پولبک: قیمت=9.4030 EMA=9.4210 RSI=49.5 BS15=0.588;❌ ADX: ADX=6.05 [>25], DI+=306.72, DI-=346.25;❌ CCI عبور از ۰: CCI=-80.26;✅ SAR: SAR=9.3999, قیمت=9.4030;✅ Stochastic کراس: K=20.63 D=6.88;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0081 [>0.007]"
SUI-USDT,LONG,MEDIUM,0.94440000,0.93805560,0.95708880,2026-04-14 11:40:08,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.115 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.818 [≥ 0.48];✅ روند EMA 1h: EMA21=0.94, EMA50=0.93;✅ روند EMA 4h: EMA21=0.93, EMA50=0.92;✅ RSI 30m: RSI=53.87;❌ MACD 30m: MACD_hist=-0.0020;❌ ورود هوشمند پولبک: قیمت=0.9444 EMA=0.9437 RSI=53.9 BS15=0.115;❌ ADX: ADX=6.76 [>25], DI+=257.58, DI-=294.95;❌ CCI عبور از ۰: CCI=-90.05;✅ SAR: SAR=0.9423, قیمت=0.9444;✅ Stochastic کراس: K=31.21 D=10.40;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0101 [>0.007]"
BTC-USDT,LONG,LOW,74469.10000000,74088.13090000,75231.03820000,2026-04-14 13:23:28,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.376 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.573 [≥ 0.48];✅ روند EMA 1h: EMA21=73657.51, EMA50=72795.84;✅ روند EMA 4h: EMA21=72586.49, EMA50=71483.12;✅ RSI 30m: RSI=59.89;❌ MACD 30m: MACD_hist=-77.3502;❌ ورود هوشمند پولبک: قیمت=74469.1000 EMA=74277.4663 RSI=59.9 BS15=0.376;✅ ADX: ADX=58.03 [>25], DI+=466.52, DI-=123.91;✅ CCI عبور از ۰: CCI=51.23;❌ SAR: SAR=74630.8360, قیمت=74469.1000;✅ Stochastic کراس: K=40.07 D=13.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0111 [>0.007]"
NEAR-USDT,LONG,LOW,1.41650000,1.39768350,1.45413300,2026-04-14 13:23:29,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.370 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.187 [≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA50=1.39;✅ روند EMA 4h: EMA21=1.38, EMA50=1.34;✅ RSI 30m: RSI=52.57;❌ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=1.4165 EMA=1.4156 RSI=52.6 BS15=0.370;✅ ADX: ADX=45.17 [>25], DI+=441.02, DI-=166.57;❌ CCI عبور از ۰: CCI=-0.76;✅ SAR: SAR=1.4119, قیمت=1.4165;✅ Stochastic کراس: K=43.83 D=14.61;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.007]"
ARB-USDT,LONG,LOW,0.11270000,0.11228730,0.11352540,2026-04-14 13:23:29,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.11;✅ RSI 30m: RSI=50.34;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1127 EMA=0.1128 RSI=50.3 BS15=1.000;✅ ADX: ADX=40.98 [>25], DI+=493.44, DI-=206.56;❌ CCI عبور از ۰: CCI=-73.69;❌ SAR: SAR=0.1128, قیمت=0.1127;✅ Stochastic کراس: K=25.00 D=8.33;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0037 [>0.007]"
BTC-USDT,LONG,LOW,74411.60000000,74129.28840000,74976.22320000,2026-04-14 14:26:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.529 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.727 [≥ 0.48];✅ روند EMA 1h: EMA21=73728.76, EMA50=72860.43;✅ روند EMA 4h: EMA21=72581.26, EMA50=71480.86;✅ RSI 30m: RSI=57.33;❌ MACD 30m: MACD_hist=-91.1924;❌ ورود هوشمند پولبک: قیمت=74411.6000 EMA=74315.2356 RSI=57.3 BS15=0.529;✅ ADX: ADX=44.29 [>25], DI+=385.28, DI-=148.75;❌ CCI عبور از ۰: CCI=-5.00;❌ SAR: SAR=74460.8500, قیمت=74411.6000;✅ Stochastic کراس: K=32.55 D=10.85;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0105 [>0.007]"
NEAR-USDT,LONG,MEDIUM,1.40800000,1.40349200,1.41701600,2026-04-14 14:26:32,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.243 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA50=1.39;✅ روند EMA 4h: EMA21=1.38, EMA50=1.34;❌ RSI 30m: RSI=46.60;❌ MACD 30m: MACD_hist=-0.0019;❌ ورود هوشمند پولبک: قیمت=1.4080 EMA=1.4148 RSI=46.6 BS15=0.243;✅ ADX: ADX=30.22 [>25], DI+=392.19, DI-=210.16;❌ CCI عبور از ۰: CCI=-61.66;❌ SAR: SAR=1.4143, قیمت=1.4080;✅ Stochastic کراس: K=22.42 D=7.47;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0079 [>0.007]"
OP-USDT,LONG,MEDIUM,0.11350000,0.11278650,0.11492700,2026-04-14 14:26:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;❌ روند EMA 4h: EMA21=0.11, EMA50=0.11;✅ RSI 30m: RSI=51.41;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.1135 EMA=0.1136 RSI=51.4 BS15=1.000;❌ ADX: ADX=10.84 [>25], DI+=315.69, DI-=253.92;❌ CCI عبور از ۰: CCI=-93.29;✅ SAR: SAR=0.1134, قیمت=0.1135;✅ Stochastic کراس: K=30.00 D=10.00;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0113 [>0.007]"
BTC-USDT,LONG,LOW,74370.70000000,74236.82930000,74638.44140000,2026-04-14 15:24:49,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.331 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.513 [≥ 0.48];✅ روند EMA 1h: EMA21=73781.37, EMA50=72917.04;✅ روند EMA 4h: EMA21=72577.54, EMA50=71479.26;✅ RSI 30m: RSI=56.05;❌ MACD 30m: MACD_hist=-105.7984;❌ ورود هوشمند پولبک: قیمت=74370.7000 EMA=74318.3515 RSI=56.1 BS15=0.331;✅ ADX: ADX=47.94 [>25], DI+=402.71, DI-=141.72;❌ CCI عبور از ۰: CCI=-57.33;✅ SAR: SAR=74324.8220, قیمت=74370.7000;✅ Stochastic کراس: K=27.21 D=9.07;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0097 [>0.007]"
ETH-USDT,LONG,LOW,2374.83000000,2365.23517000,2394.01966000,2026-04-14 15:24:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.488 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.323 [≥ 0.48];✅ روند EMA 1h: EMA21=2332.43, EMA50=2282.91;✅ روند EMA 4h: EMA21=2263.61, EMA50=2214.23;✅ RSI 30m: RSI=61.66;❌ MACD 30m: MACD_hist=-5.3734;❌ ورود هوشمند پولبک: قیمت=2374.8300 EMA=2364.6292 RSI=61.7 BS15=0.488;✅ ADX: ADX=45.33 [>25], DI+=392.86, DI-=147.80;❌ CCI عبور از ۰: CCI=-0.90;✅ SAR: SAR=2368.7986, قیمت=2374.8300;✅ Stochastic کراس: K=49.12 D=16.37;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0182 [>0.007]"
DOGE-USDT,LONG,MEDIUM,0.09435000,0.09311565,0.09743588,2026-04-14 15:24:50,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;❌ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=60.82;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.0944 EMA=0.0938 RSI=60.8 BS15=0.750;✅ ADX: ADX=47.61 [>25], DI+=369.98, DI-=131.32;✅ CCI عبور از ۰: CCI=77.23;✅ SAR: SAR=0.0941, قیمت=0.0944;✅ Stochastic کراس: K=54.30 D=18.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0070 [>0.007]"
BTC-USDT,LONG,LOW,74606.00000000,74196.39400000,75425.21200000,2026-04-14 16:34:57,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.699 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.699 [≥ 0.48];✅ روند EMA 1h: EMA21=73912.88, EMA50=73041.64;✅ روند EMA 4h: EMA21=72763.06, EMA50=71602.38;✅ RSI 30m: RSI=61.27;❌ MACD 30m: MACD_hist=-80.5441;❌ ورود هوشمند پولبک: قیمت=74606.0000 EMA=74355.0411 RSI=61.3 BS15=0.699;✅ ADX: ADX=37.56 [>25], DI+=371.37, DI-=168.56;✅ CCI عبور از ۰: CCI=43.72;✅ SAR: SAR=74294.2000, قیمت=74606.0000;✅ Stochastic کراس: K=51.03 D=17.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.007]"
