symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,LOW,5206.77000000,5158.51323000,5303.28354000,2026-02-24 00:06:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.608 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.290 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5159.22, EMA50=5130.87;✅ روند EMA 4h: EMA21=5113.20, EMA50=5055.11, EMA200=4923.59;✅ RSI 30m: RSI=71.43 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=2.4415 | سطح=MEDIUM;✅ شکست ورود: قیمت=5206.77, EMA21=5174.94, آستانه=0.003;✅ ADX: ADX=64.24 [حد > 25];✅ CCI: CCI=100.67;✅ SAR: SAR=5192.2566, قیمت=5206.7700;✅ Stochastic: K=98.81, D=32.94;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0042 [حد > 0.007]"
BTC-USDT,SHORT,LOW,64235.90000000,65781.13590000,61145.42820000,2026-02-24 00:06:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.863 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.174 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=65622.24, EMA50=66436.14;✅ روند EMA 4h: EMA21=66638.54, EMA50=67447.25, EMA200=73991.84;✅ RSI 30m: RSI=28.96 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-137.7018 | سطح=MEDIUM;✅ شکست ورود: قیمت=64235.90, EMA21=65117.52, آستانه=0.003;✅ ADX: ADX=40.29 [حد > 25];✅ CCI: CCI=-116.30;❌ SAR: SAR=63879.4320, قیمت=64235.9000;❌ Stochastic: K=15.05, D=5.02;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0104 [حد > 0.007]"
ETH-USDT,SHORT,LOW,1855.10000000,1901.85510000,1761.58980000,2026-02-24 00:06:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.623 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.410 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1892.83, EMA50=1918.96;✅ روند EMA 4h: EMA21=1928.05, EMA50=1961.42, EMA200=2267.00;✅ RSI 30m: RSI=33.09 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-4.0750 | سطح=MEDIUM;✅ شکست ورود: قیمت=1855.10, EMA21=1878.15, آستانه=0.003;✅ ADX: ADX=65.80 [حد > 25];❌ CCI: CCI=-93.32;❌ SAR: SAR=1846.8212, قیمت=1855.1000;❌ Stochastic: K=20.32, D=6.77;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0105 [حد > 0.007]"
BNB-USDT,SHORT,LOW,593.46100000,606.86346100,566.65607800,2026-02-24 00:06:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.830 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.219 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=602.40, EMA50=608.39;✅ روند EMA 4h: EMA21=609.69, EMA50=616.12, EMA200=696.52;✅ RSI 30m: RSI=36.75 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-1.4125 | سطح=MEDIUM;✅ شکست ورود: قیمت=593.46, EMA21=599.52, آستانه=0.003;✅ ADX: ADX=34.66 [حد > 25];✅ CCI: CCI=-111.86;❌ SAR: SAR=590.3435, قیمت=593.4610;❌ Stochastic: K=15.24, D=5.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0065 [حد > 0.007]"
SOL-USDT,SHORT,LOW,78.27000000,79.86827000,75.07346000,2026-02-24 00:06:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.638 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.538 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=79.75, EMA50=81.36;✅ روند EMA 4h: EMA21=81.88, EMA50=83.31, EMA200=96.52;✅ RSI 30m: RSI=37.62 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.1071 | سطح=MEDIUM;✅ شکست ورود: قیمت=78.27, EMA21=79.02, آستانه=0.003;✅ ADX: ADX=41.59 [حد > 25];❌ CCI: CCI=-91.00;❌ SAR: SAR=77.8620, قیمت=78.2700;❌ Stochastic: K=28.25, D=9.42;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0128 [حد > 0.007]"
ADA-USDT,SHORT,LOW,0.26260000,0.26876260,0.25027480,2026-02-24 00:06:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.917 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA50=0.27;✅ روند EMA 4h: EMA21=0.27, EMA50=0.28, EMA200=0.30;✅ RSI 30m: RSI=38.15 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0007 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.26, EMA21=0.27, آستانه=0.003;✅ ADX: ADX=52.21 [حد > 25];❌ CCI: CCI=-92.16;❌ SAR: SAR=0.2608, قیمت=0.2626;❌ Stochastic: K=17.74, D=5.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0076 [حد > 0.007]"
DOGE-USDT,SHORT,LOW,0.09302000,0.09549302,0.08807396,2026-02-24 00:06:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.742 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10, EMA200=0.11;✅ RSI 30m: RSI=33.13 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.09, EMA21=0.09, آستانه=0.003;✅ ADX: ADX=37.95 [حد > 25];❌ CCI: CCI=-99.89;❌ SAR: SAR=0.0926, قیمت=0.0930;❌ Stochastic: K=10.09, D=3.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0065 [حد > 0.007]"
DOT-USDT,SHORT,LOW,1.26310000,1.28466310,1.21997380,2026-02-24 00:06:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.900 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.28, EMA50=1.30;✅ روند EMA 4h: EMA21=1.31, EMA50=1.32, EMA200=1.50;✅ RSI 30m: RSI=40.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0026 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.26, EMA21=1.27, آستانه=0.003;✅ ADX: ADX=56.71 [حد > 25];❌ CCI: CCI=-95.58;❌ SAR: SAR=1.2534, قیمت=1.2631;❌ Stochastic: K=17.10, D=5.70;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0085 [حد > 0.007]"
LTC-USDT,SHORT,LOW,51.33000000,52.40133000,49.18734000,2026-02-24 00:06:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.875 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=52.16, EMA50=52.91;✅ روند EMA 4h: EMA21=53.15, EMA50=53.78, EMA200=59.37;✅ RSI 30m: RSI=39.47 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0916 | سطح=MEDIUM;✅ شکست ورود: قیمت=51.33, EMA21=51.80, آستانه=0.003;✅ ADX: ADX=60.19 [حد > 25];❌ CCI: CCI=-87.21;❌ SAR: SAR=51.0464, قیمت=51.3300;❌ Stochastic: K=27.85, D=9.28;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0096 [حد > 0.007]"
AVAX-USDT,SHORT,LOW,8.32700000,8.62332700,7.73434600,2026-02-24 00:06:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.703 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.250 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=8.57, EMA50=8.74;✅ روند EMA 4h: EMA21=8.79, EMA50=8.96, EMA200=10.02;✅ RSI 30m: RSI=31.93 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0268 | سطح=MEDIUM;✅ شکست ورود: قیمت=8.33, EMA21=8.49, آستانه=0.003;✅ ADX: ADX=36.91 [حد > 25];✅ CCI: CCI=-125.09;❌ SAR: SAR=8.2696, قیمت=8.3270;❌ Stochastic: K=13.49, D=4.50;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0129 [حد > 0.007]"
