symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
OP-USDT,SHORT,MEDIUM,0.12590000,0.12772590,0.12224820,2026-03-06 14:51:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA50=0.13;✅ روند EMA 4h: EMA21=0.13, EMA50=0.13;✅ RSI 30m: RSI=45.55;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1259 EMA=0.1265 RSI=45.6 BS15=1.000;❌ ADX: ADX=5.13 [>25], DI+=302.04, DI-=334.69;✅ CCI عبور از ۰: CCI=-85.83;✅ SAR: SAR=0.1264, قیمت=0.1259;❌ Stochastic کراس: K=34.62 D=11.54;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0019 [>0.007]"
OP-USDT,SHORT,LOW,0.12050000,0.12692050,0.10765900,2026-03-06 18:58:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA50=0.13;✅ روند EMA 4h: EMA21=0.13, EMA50=0.13;✅ RSI 30m: RSI=23.53;✅ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=0.1205 EMA=0.1244 RSI=23.5 BS15=0.667;✅ ADX: ADX=84.81 [>25], DI+=37.50, DI-=456.25;✅ CCI عبور از ۰: CCI=-188.55;❌ SAR: SAR=0.1197, قیمت=0.1205;❌ Stochastic کراس: K=10.67 D=3.56;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0103 [>0.007]"
POL-USDT,SHORT,MEDIUM,0.09820000,0.10039820,0.09380360,2026-03-06 20:19:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=36.74;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.0982 EMA=0.0993 RSI=36.7 BS15=1.000;❌ ADX: ADX=22.73 [>25], DI+=284.21, DI-=178.95;✅ CCI عبور از ۰: CCI=-87.11;❌ SAR: SAR=0.0965, قیمت=0.0982;❌ Stochastic کراس: K=38.64 D=12.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0119 [>0.007]"
XLM-USDT,SHORT,MEDIUM,0.15160000,0.15745160,0.13989680,2026-03-06 20:19:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.16, EMA50=0.16;✅ RSI 30m: RSI=26.23;✅ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=0.1516 EMA=0.1550 RSI=26.2 BS15=1.000;❌ ADX: ADX=29.41 [>25], DI+=213.89, DI-=116.67;✅ CCI عبور از ۰: CCI=-128.01;❌ SAR: SAR=0.1510, قیمت=0.1516;❌ Stochastic کراس: K=7.79 D=2.60;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0092 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09042000,0.09364042,0.08397916,2026-03-06 20:58:03,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.411 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.857 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=31.26;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.0904 EMA=0.0920 RSI=31.3 BS15=0.411;✅ ADX: ADX=40.06 [>25], DI+=147.22, DI-=343.98;✅ CCI عبور از ۰: CCI=-96.82;✅ SAR: SAR=0.0906, قیمت=0.0904;❌ Stochastic کراس: K=10.99 D=3.66;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0123 [>0.007]"
ADA-USDT,SHORT,LOW,0.25710000,0.26945710,0.23238580,2026-03-06 21:29:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.818 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.250 [≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA50=0.27;✅ روند EMA 4h: EMA21=0.27, EMA50=0.27;✅ RSI 30m: RSI=24.84;✅ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=0.2571 EMA=0.2625 RSI=24.8 BS15=0.818;✅ ADX: ADX=38.46 [>25], DI+=107.69, DI-=242.31;✅ CCI عبور از ۰: CCI=-111.36;❌ SAR: SAR=0.2567, قیمت=0.2571;❌ Stochastic کراس: K=11.68 D=3.89;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0144 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09065000,0.09177065,0.08840870,2026-03-06 22:21:33,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.250 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.583 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=35.45;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0906 EMA=0.0916 RSI=35.5 BS15=0.250;✅ ADX: ADX=46.57 [>25], DI+=124.97, DI-=342.82;✅ CCI عبور از ۰: CCI=-67.36;❌ SAR: SAR=0.0902, قیمت=0.0906;❌ Stochastic کراس: K=18.31 D=6.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0131 [>0.007]"
XLM-USDT,SHORT,MEDIUM,0.15210000,0.15515210,0.14599580,2026-03-06 22:21:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.16, EMA50=0.16;✅ RSI 30m: RSI=34.81;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1521 EMA=0.1539 RSI=34.8 BS15=1.000;❌ ADX: ADX=22.22 [>25], DI+=324.21, DI-=206.32;✅ CCI عبور از ۰: CCI=-65.87;❌ SAR: SAR=0.1507, قیمت=0.1521;❌ Stochastic کراس: K=29.73 D=9.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0119 [>0.007]"
ADA-USDT,SHORT,MEDIUM,0.25940000,0.26295940,0.25228120,2026-03-06 22:58:25,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.583 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.26, EMA50=0.27;✅ روند EMA 4h: EMA21=0.27, EMA50=0.27;✅ RSI 30m: RSI=36.65;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.2594 EMA=0.2616 RSI=36.6 BS15=0.583;❌ ADX: ADX=16.13 [>25], DI+=238.86, DI-=172.51;✅ CCI عبور از ۰: CCI=-43.20;❌ SAR: SAR=0.2584, قیمت=0.2594;❌ Stochastic کراس: K=28.47 D=9.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0145 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09075000,0.09139075,0.08946850,2026-03-06 22:58:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=36.85;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0907 EMA=0.0915 RSI=36.9 BS15=0.667;✅ ADX: ADX=36.80 [>25], DI+=143.26, DI-=310.10;✅ CCI عبور از ۰: CCI=-50.27;❌ SAR: SAR=0.0904, قیمت=0.0907;❌ Stochastic کراس: K=21.13 D=7.04;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0130 [>0.007]"
