symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
OP-USDT,SHORT,LOW,0.12690000,0.12956400,0.12157200,2026-02-20 17:25:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.636 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA55=0.15;✅ روند EMA 4h: EMA21=0.15, EMA55=0.17, EMA200=0.22;✅ RSI 30m: RSI=35.61 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.13, EMA21=0.13, آستانه=0.003;✅ ADX: ADX=45.83 [حد > 25];✅ CCI: CCI=-138.30;❌ SAR: SAR=0.1255, قیمت=0.1269;❌ Stochastic: K=23.66, D=7.89;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,SHORT,LOW,0.90860000,0.91620440,0.89339120,2026-02-20 17:25:03,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.968 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.897 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.92, EMA55=0.93;✅ روند EMA 4h: EMA21=0.93, EMA55=0.95, EMA200=1.08;✅ RSI 30m: RSI=39.76 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0017 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.91, EMA21=0.92, آستانه=0.003;✅ ADX: ADX=52.91 [حد > 25];✅ CCI: CCI=-159.67;✅ SAR: SAR=0.9090, قیمت=0.9086;❌ Stochastic: K=29.90, D=9.97;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,MEDIUM,5033.41000000,5020.38460000,5059.46080000,2026-02-20 18:04:53,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.770 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.770 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4998.85, EMA55=4976.80;✅ روند EMA 4h: EMA21=4970.47, EMA55=4966.52, EMA200=4889.22;✅ RSI 30m: RSI=67.13 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=2.0258 | سطح=MEDIUM;✅ شکست ورود: قیمت=5033.41, EMA21=5007.71, آستانه=0.003;❌ ADX: ADX=2.41 [حد > 25];✅ CCI: CCI=178.84;✅ SAR: SAR=5025.3264, قیمت=5033.4100;✅ Stochastic: K=95.51, D=31.84;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
DOGE-USDT,SHORT,LOW,0.09787000,0.09877960,0.09605080,2026-02-20 18:04:54,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.482 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.482 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;✅ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=45.73 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=42.41 [حد > 25];✅ CCI: CCI=-101.06;❌ SAR: SAR=0.0962, قیمت=0.0979;❌ Stochastic: K=57.52, D=19.17;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,67341.90000000,66842.58756360,68340.52487280,2026-02-20 19:01:10,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.588 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.591 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67326.21, EMA55=67282.12;❌ روند EMA 4h: EMA21=67418.55, EMA55=68313.20, EMA200=75394.97;❌ RSI 30m: RSI=48.39 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-81.0457 | سطح=MEDIUM;❌ شکست ورود: قیمت=67341.90, EMA21=67430.73, آستانه=0.003;✅ ADX: ADX=30.95 [حد > 25];❌ CCI: CCI=-50.34;✅ SAR: SAR=66566.7720, قیمت=67341.9000;❌ Stochastic: K=47.78, D=15.93;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
ATOM-USDT,LONG,MEDIUM,2.36740000,2.33838400,2.42543200,2026-02-20 19:01:10,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.788 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.788 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.32, EMA55=2.31;✅ روند EMA 4h: EMA21=2.29, EMA55=2.21, EMA200=2.15;✅ RSI 30m: RSI=65.11 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0061 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.37, EMA21=2.33, آستانه=0.003;❌ ADX: ADX=19.84 [حد > 25];✅ CCI: CCI=126.90;✅ SAR: SAR=2.3607, قیمت=2.3674;❌ Stochastic: K=77.19, D=25.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,LONG,MEDIUM,0.94430000,0.93475520,0.96338960,2026-02-20 19:01:11,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.92, EMA55=0.93;❌ روند EMA 4h: EMA21=0.94, EMA55=0.95, EMA200=1.08;✅ RSI 30m: RSI=67.39 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0024 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.94, EMA21=0.92, آستانه=0.003;✅ ADX: ADX=30.95 [حد > 25];✅ CCI: CCI=245.56;✅ SAR: SAR=0.9205, قیمت=0.9443;✅ Stochastic: K=94.94, D=31.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,620.97500000,616.81699640,629.29100720,2026-02-20 20:36:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.715 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.640 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=611.39, EMA55=610.71;❌ روند EMA 4h: EMA21=612.64, EMA55=622.40, EMA200=712.44;✅ RSI 30m: RSI=69.50 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=1.0990 | سطح=MEDIUM;✅ شکست ورود: قیمت=620.98, EMA21=612.70, آستانه=0.003;✅ ADX: ADX=33.05 [حد > 25];✅ CCI: CCI=176.01;✅ SAR: SAR=616.5836, قیمت=620.9750;✅ Stochastic: K=99.77, D=33.26;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,MEDIUM,2.37550000,2.34463720,2.43722560,2026-02-20 20:36:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.740 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.640 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.33, EMA55=2.31;✅ روند EMA 4h: EMA21=2.30, EMA55=2.21, EMA200=2.15;✅ RSI 30m: RSI=64.58 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0049 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.38, EMA21=2.34, آستانه=0.003;❌ ADX: ADX=21.37 [حد > 25];✅ CCI: CCI=110.81;✅ SAR: SAR=2.3611, قیمت=2.3755;✅ Stochastic: K=82.58, D=27.53;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو"
XAUT-USDT,LONG,LOW,5057.45000000,5037.88362920,5096.58274160,2026-02-20 21:29:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.755 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.368 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5010.17, EMA55=4983.73;✅ روند EMA 4h: EMA21=4977.69, EMA55=4969.49, EMA200=4890.44;✅ RSI 30m: RSI=68.37 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=3.2478 | سطح=MEDIUM;✅ شکست ورود: قیمت=5057.45, EMA21=5021.40, آستانه=0.003;✅ ADX: ADX=42.60 [حد > 25];✅ CCI: CCI=175.53;✅ SAR: SAR=5039.3718, قیمت=5057.4500;✅ Stochastic: K=98.00, D=32.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,MEDIUM,2.37830000,2.34412280,2.44665440,2026-02-20 21:29:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.810 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.33, EMA55=2.31;✅ روند EMA 4h: EMA21=2.30, EMA55=2.21, EMA200=2.15;✅ RSI 30m: RSI=61.96 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0032 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.38, EMA21=2.34, آستانه=0.003;❌ ADX: ADX=7.66 [حد > 25];❌ CCI: CCI=84.66;✅ SAR: SAR=2.3418, قیمت=2.3783;✅ Stochastic: K=85.61, D=28.54;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,LOW,5055.35000000,5039.30521800,5095.46195500,2026-02-20 22:24:04,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.339 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5014.28, EMA55=4986.29;✅ روند EMA 4h: EMA21=4977.50, EMA55=4969.41, EMA200=4890.42;✅ RSI 30m: RSI=64.25 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=2.6056 | سطح=MEDIUM;✅ شکست ورود: قیمت=5055.35, EMA21=5026.25, آستانه=0.003;✅ ADX: ADX=28.91 [حد > 25];✅ CCI: CCI=126.57;✅ SAR: SAR=5043.0126, قیمت=5055.3500;✅ Stochastic: K=95.39, D=31.80;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
