symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ATOM-USDT,SHORT,ریسک میانی,1.89360000,1.90413840,1.87252320,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.928531,30m:EMA55=1.963251,1h:EMA21=1.948794,1h:EMA55=1.996967,4h:EMA21=2.018208,4h:EMA55=2.111208 | TF_RSI=5m:RSI=33.22,15m:RSI=31.52,30m:RSI=30.78,1h:RSI=28.32,4h:RSI=21.65 | TF_MACD=5m:MACD=-0.003622,5m:HIST=-0.00091,15m:MACD=-0.01095,15m:HIST=-0.000274,30m:MACD=-0.019974,30m:HIST=-0.001043,1h:MACD=-0.028757,1h:HIST=-0.004567,4h:MACD=-0.057534,4h:HIST=-0.009802 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 5/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
FIL-USDT,SHORT,ریسک میانی,1.19150000,1.19974760,1.17500480,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.220953,30m:EMA55=1.244942,1h:EMA21=1.235379,1h:EMA55=1.261785,4h:EMA21=1.271393,4h:EMA55=1.340858 | TF_RSI=5m:RSI=27.93,15m:RSI=28.08,30m:RSI=30.27,1h:RSI=28.75,4h:RSI=27.38 | TF_MACD=5m:MACD=-0.003753,5m:HIST=-0.000593,15m:MACD=-0.007663,15m:HIST=-0.001604,30m:MACD=-0.013759,30m:HIST=-0.000587,1h:MACD=-0.020272,1h:HIST=-0.003527,4h:MACD=-0.033165,4h:HIST=-0.005284 | BS15=0.925 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.93 (حد > 0.45)|شکست سطح + حجم ≥1.15x|RSI: 5/5 همسو + 4 خیلی قوی|MACD: 5/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
XRP-USDT,SHORT,ریسک بالا,1.84226000,1.85071880,1.82534240,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.86509,30m:EMA55=1.885068,1h:EMA21=1.876996,1h:EMA55=1.90311,4h:EMA21=1.914971,4h:EMA55=1.973386 | TF_RSI=5m:RSI=25.91,15m:RSI=32.51,30m:RSI=35.22,1h:RSI=35.39,4h:RSI=25.99 | TF_MACD=5m:MACD=-0.003344,5m:HIST=-0.00146,15m:MACD=-0.005205,15m:HIST=-0.001074,30m:MACD=-0.010924,30m:HIST=9.8e-05,1h:MACD=-0.016845,1h:HIST=-0.002663,4h:MACD=-0.034778,4h:HIST=-0.004504 | BS15=0.555 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.55 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 4/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
DOGE-USDT,SHORT,ریسک بالا,0.12433000,0.12497320,0.12304360,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.126236,30m:EMA55=0.127951,1h:EMA21=0.127229,1h:EMA55=0.129489,4h:EMA21=0.130435,4h:EMA55=0.135053 | TF_RSI=5m:RSI=26.01,15m:RSI=30.72,30m:RSI=34.95,1h:RSI=33.83,4h:RSI=25.51 | TF_MACD=5m:MACD=-0.000265,5m:HIST=-0.000114,15m:MACD=-0.000429,15m:HIST=-0.000101,30m:MACD=-0.00088,30m:HIST=1.5e-05,1h:MACD=-0.001456,1h:HIST=-0.000183,4h:MACD=-0.002803,4h:HIST=-0.00043 | BS15=0.861 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.86 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
AVAX-USDT,SHORT,ریسک میانی,11.67100000,11.73806200,11.53687600,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=11.827131,30m:EMA55=11.987984,1h:EMA21=11.920515,1h:EMA55=12.174004,4h:EMA21=12.312417,4h:EMA55=12.872606 | TF_RSI=5m:RSI=34.98,15m:RSI=36.07,30m:RSI=36.64,1h:RSI=34.59,4h:RSI=22.13 | TF_MACD=5m:MACD=-0.015324,5m:HIST=-0.005754,15m:MACD=-0.03868,15m:HIST=-0.003218,30m:MACD=-0.08221,30m:HIST=0.000374,1h:MACD=-0.132985,1h:HIST=-0.014186,4h:MACD=-0.348983,4h:HIST=-0.035542 | BS15=0.821 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.82 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
DOT-USDT,SHORT,ریسک میانی,1.77700000,1.78916680,1.75266640,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.807658,30m:EMA55=1.837175,1h:EMA21=1.82449,1h:EMA55=1.866613,4h:EMA21=1.886181,4h:EMA55=1.983049 | TF_RSI=5m:RSI=28.44,15m:RSI=31.08,30m:RSI=31.78,1h:RSI=31.86,4h:RSI=23.32 | TF_MACD=5m:MACD=-0.00395,5m:HIST=-0.001291,15m:MACD=-0.007669,15m:HIST=-0.001271,30m:MACD=-0.015049,30m:HIST=-0.000183,1h:MACD=-0.024806,1h:HIST=-0.002637,4h:MACD=-0.053808,4h:HIST=-0.006923 | BS15=0.507 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.51 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 5/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
POL-USDT,SHORT,ریسک میانی,0.10570000,0.10629160,0.10451680,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.107143,30m:EMA55=0.108993,1h:EMA21=0.108228,1h:EMA55=0.110872,4h:EMA21=0.112005,4h:EMA55=0.116756 | TF_RSI=5m:RSI=33.13,15m:RSI=38.45,30m:RSI=37.15,1h:RSI=35.26,4h:RSI=25.79 | TF_MACD=5m:MACD=-0.000121,5m:HIST=-4.5e-05,15m:MACD=-0.000325,15m:HIST=-3.4e-05,30m:MACD=-0.00084,30m:HIST=7.1e-05,1h:MACD=-0.001533,1h:HIST=-8.8e-05,4h:MACD=-0.003078,4h:HIST=-0.000555 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
XLM-USDT,SHORT,ریسک بالا,0.20910000,0.21026520,0.20676960,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.211831,30m:EMA55=0.214216,1h:EMA21=0.21303,1h:EMA55=0.217292,4h:EMA21=0.219776,4h:EMA55=0.229582 | TF_RSI=5m:RSI=23.79,15m:RSI=34.31,30m:RSI=38.57,1h:RSI=36.09,4h:RSI=23.3 | TF_MACD=5m:MACD=-0.000551,5m:HIST=-0.000145,15m:MACD=-0.0005,15m:HIST=-0.000292,30m:MACD=-0.000961,30m:HIST=4e-06,1h:MACD=-0.002062,1h:HIST=-4.5e-05,4h:MACD=-0.006087,4h:HIST=-0.000516 | BS15=1.0 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
ADA-USDT,SHORT,ریسک میانی,0.36180000,0.36403440,0.35733120,2025-12-18 08:46:07,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.36743,30m:EMA55=0.373271,1h:EMA21=0.370898,1h:EMA55=0.379167,4h:EMA21=0.38328,4h:EMA55=0.40099 | TF_RSI=5m:RSI=27.94,15m:RSI=35.0,30m:RSI=35.65,1h:RSI=33.87,4h:RSI=22.64 | TF_MACD=5m:MACD=-0.000657,5m:HIST=-0.000371,15m:MACD=-0.00113,15m:HIST=-0.000158,30m:MACD=-0.002853,30m:HIST=0.000189,1h:MACD=-0.004879,1h:HIST=-0.000472,4h:MACD=-0.010898,4h:HIST=-0.001248 | BS15=0.667 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.67 (حد > 0.45)|شکست سطح + حجم ≥1.15x|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
DOT-USDT,SHORT,ریسک بالا,1.78060000,1.79325160,1.75529680,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.805239,30m:EMA55=1.835171,1h:EMA21=1.824818,1h:EMA55=1.866742,4h:EMA21=1.886508,4h:EMA55=1.983178 | TF_RSI=5m:RSI=39.63,15m:RSI=34.65,30m:RSI=33.95,1h:RSI=32.56,4h:RSI=23.65 | TF_MACD=5m:MACD=-0.005269,5m:HIST=-0.000926,15m:MACD=-0.007975,15m:HIST=-0.001267,30m:MACD=-0.01528,30m:HIST=-0.000338,1h:MACD=-0.024519,1h:HIST=-0.002408,4h:MACD=-0.053521,4h:HIST=-0.006693 | BS15=0.242 | RulesPassed=روند 4h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 5/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
ATOM-USDT,SHORT,ریسک بالا,1.89560000,1.90709120,1.87261760,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.925141,30m:EMA55=1.96067,1h:EMA21=1.948976,1h:EMA55=1.997038,4h:EMA21=2.01839,4h:EMA55=2.11128 | TF_RSI=5m:RSI=41.81,15m:RSI=35.67,30m:RSI=33.51,1h:RSI=28.67,4h:RSI=21.8 | TF_MACD=5m:MACD=-0.005463,5m:HIST=-0.000892,15m:MACD=-0.011319,15m:HIST=-0.000453,30m:MACD=-0.020348,30m:HIST=-0.001072,1h:MACD=-0.028598,1h:HIST=-0.00444,4h:MACD=-0.057374,4h:HIST=-0.009675 | BS15=0.524 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی;حجم + کندل 15m | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.52 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 5/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.52"
ARB-USDT,SHORT,ریسک بالا,0.18110000,0.18240320,0.17849360,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.184275,30m:EMA55=0.189115,1h:EMA21=0.187518,1h:EMA55=0.193474,4h:EMA21=0.195517,4h:EMA55=0.202843 | TF_RSI=5m:RSI=40.44,15m:RSI=35.53,30m:RSI=32.54,1h:RSI=29.09,4h:RSI=25.65 | TF_MACD=5m:MACD=-0.00062,5m:HIST=-0.000121,15m:MACD=-0.001005,15m:HIST=-9.1e-05,30m:MACD=-0.002374,30m:HIST=0.00015,1h:MACD=-0.003953,1h:HIST=-0.000367,4h:MACD=-0.005986,4h:HIST=-0.001624 | BS15=0.462 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.46 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.46"
POL-USDT,SHORT,ریسک بالا,0.10610000,0.10671800,0.10486400,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.107048,30m:EMA55=0.108889,1h:EMA21=0.108265,1h:EMA55=0.110886,4h:EMA21=0.112042,4h:EMA55=0.11677 | TF_RSI=5m:RSI=47.48,15m:RSI=43.5,30m:RSI=40.52,1h:RSI=36.55,4h:RSI=26.44 | TF_MACD=5m:MACD=-0.000229,5m:HIST=-5.3e-05,15m:MACD=-0.000323,15m:HIST=-2.6e-05,30m:MACD=-0.000819,30m:HIST=7.4e-05,1h:MACD=-0.001501,1h:HIST=-6.3e-05,4h:MACD=-0.003046,4h:HIST=-0.000529 | BS15=0.857 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.86 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
