symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XLM-USDT,LONG,MEDIUM,0.17600000,0.17352400,0.18095200,2026-03-25 07:41:41,TP_HIT,2026-03-25 11:58:00,0.18095200,0.020000,0.261364,10.00,2.8136,"❌ قدرت کندل 15m: BS15=0.429 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;✅ RSI 30m: RSI=63.59;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.1760 EMA=0.1736 RSI=63.6 BS15=0.429;❌ ADX: ADX=4.17 [>25], DI+=298.15, DI-=324.07;✅ CCI عبور از ۰: CCI=59.05;❌ SAR: SAR=0.1762, قیمت=0.1760;✅ Stochastic کراس: K=56.73 D=18.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0197 [>0.007]"
XLM-USDT,LONG,LOW,0.17740000,0.17472260,0.18275480,2026-03-25 09:11:27,CLOSED_MANUAL,2026-03-25 23:59:00,0.17650000,0.020000,-0.070733,10.00,-0.5073,"❌ قدرت کندل 15m: BS15=0.444 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;✅ RSI 30m: RSI=66.50;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1774 EMA=0.1745 RSI=66.5 BS15=0.444;✅ ADX: ADX=63.08 [>25], DI+=537.68, DI-=121.74;✅ CCI عبور از ۰: CCI=77.99;✅ SAR: SAR=0.1763, قیمت=0.1774;✅ Stochastic کراس: K=55.71 D=18.57;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0201 [>0.007]"
XLM-USDT,LONG,LOW,0.17930000,0.17472070,0.18845860,2026-03-25 10:23:07,CLOSED_MANUAL,2026-03-25 23:59:00,0.17650000,0.020000,-0.176163,10.00,-1.5616,"✅ قدرت کندل 15m: BS15=0.600 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;✅ RSI 30m: RSI=70.74;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.1793 EMA=0.1753 RSI=70.7 BS15=0.600;✅ ADX: ADX=70.37 [>25], DI+=568.24, DI-=98.82;✅ CCI عبور از ۰: CCI=118.55;✅ SAR: SAR=0.1774, قیمت=0.1793;❌ Stochastic کراس: K=82.09 D=27.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0209 [>0.007]"
ETH-USDT,LONG,MEDIUM,2164.02000000,2144.99598000,2202.06804000,2026-03-25 11:18:10,CLOSED_MANUAL,2026-03-25 23:59:00,2161.67000000,0.020000,-0.030859,10.00,-0.1086,"✅ قدرت کندل 15m: BS15=0.568 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.568 [≥ 0.48];✅ روند EMA 1h: EMA21=2151.98, EMA50=2140.00;❌ روند EMA 4h: EMA21=2137.19, EMA50=2140.73;✅ RSI 30m: RSI=55.98;✅ MACD 30m: MACD_hist=0.1854;❌ ورود هوشمند پولبک: قیمت=2164.0200 EMA=2159.1246 RSI=56.0 BS15=0.568;✅ ADX: ADX=59.46 [>25], DI+=516.93, DI-=131.44;✅ CCI عبور از ۰: CCI=76.48;✅ SAR: SAR=2163.3292, قیمت=2164.0200;✅ Stochastic کراس: K=51.67 D=17.22;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0041 [>0.007]"
ADA-USDT,LONG,MEDIUM,0.26920000,0.26543080,0.27673840,2026-03-25 11:18:10,CLOSED_MANUAL,2026-03-25 23:59:00,0.26890000,0.020000,-0.031144,10.00,-0.1114,"✅ قدرت کندل 15m: BS15=0.765 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.765 [≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA50=0.26;❌ روند EMA 4h: EMA21=0.26, EMA50=0.26;✅ RSI 30m: RSI=62.87;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.2692 EMA=0.2674 RSI=62.9 BS15=0.765;✅ ADX: ADX=52.94 [>25], DI+=432.05, DI-=132.94;✅ CCI عبور از ۰: CCI=121.62;❌ SAR: SAR=0.2693, قیمت=0.2692;✅ Stochastic کراس: K=59.32 D=19.77;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0087 [>0.007]"
XLM-USDT,LONG,LOW,0.17900000,0.17472100,0.18755800,2026-03-25 11:18:11,CLOSED_MANUAL,2026-03-25 23:59:00,0.17650000,0.020000,-0.159665,10.00,-1.3966,"✅ قدرت کندل 15m: BS15=0.875 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.875 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;✅ RSI 30m: RSI=67.89;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1790 EMA=0.1760 RSI=67.9 BS15=0.875;✅ ADX: ADX=48.89 [>25], DI+=491.10, DI-=168.59;✅ CCI عبور از ۰: CCI=113.42;✅ SAR: SAR=0.1789, قیمت=0.1790;❌ Stochastic کراس: K=73.21 D=24.40;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0214 [>0.007]"
DOT-USDT,SHORT,MEDIUM,1.38990000,1.40468990,1.36032020,2026-03-25 12:09:32,STOP_HIT,2026-03-25 12:10:00,1.40468990,0.020000,-0.126410,10.00,-1.0641,"✅ قدرت کندل 15m: BS15=0.625 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.718 [≥ 0.48];✅ روند EMA 1h: EMA21=1.40, EMA50=1.41;✅ روند EMA 4h: EMA21=1.42, EMA50=1.46;✅ RSI 30m: RSI=47.20;✅ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=1.3899 EMA=1.3928 RSI=47.2 BS15=0.625;❌ ADX: ADX=23.94 [>25], DI+=388.10, DI-=238.17;✅ CCI عبور از ۰: CCI=-39.71;❌ SAR: SAR=1.3831, قیمت=1.3899;❌ Stochastic کراس: K=38.95 D=12.98;❌ رد EMA: بدون رد;✅ تست مقاومت: تست مقاومت تایید شد;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0035 [>0.007]"
XLM-USDT,LONG,LOW,0.17910000,0.17612090,0.18505820,2026-03-25 13:13:57,STOP_HIT,2026-03-25 18:23:00,0.17612090,0.020000,-0.186337,10.00,-1.6634,"✅ قدرت کندل 15m: BS15=0.923 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;✅ RSI 30m: RSI=61.71;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1791 EMA=0.1774 RSI=61.7 BS15=0.923;✅ ADX: ADX=61.29 [>25], DI+=468.75, DI-=112.50;✅ CCI عبور از ۰: CCI=59.05;❌ SAR: SAR=0.1804, قیمت=0.1791;✅ Stochastic کراس: K=57.53 D=19.18;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0224 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.11320000,0.11451320,0.11057360,2026-03-25 13:13:58,STOP_HIT,2026-03-25 13:14:00,0.11451320,0.020000,-0.136007,10.00,-1.1601,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.12, EMA50=0.12;✅ RSI 30m: RSI=48.17;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1132 EMA=0.1134 RSI=48.2 BS15=0.500;❌ ADX: ADX=35.29 [>25], DI+=370.11, DI-=177.01;✅ CCI عبور از ۰: CCI=-64.47;❌ SAR: SAR=0.1127, قیمت=0.1132;❌ Stochastic کراس: K=22.73 D=7.58;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0006 [>0.007]"
ADA-USDT,LONG,MEDIUM,0.27250000,0.26792750,0.28164500,2026-03-25 14:10:06,CLOSED_MANUAL,2026-03-25 23:59:00,0.26890000,0.020000,-0.152110,10.00,-1.3211,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.27, EMA50=0.26;❌ روند EMA 4h: EMA21=0.26, EMA50=0.27;✅ RSI 30m: RSI=71.61;✅ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.2725 EMA=0.2695 RSI=71.6 BS15=0.750;✅ ADX: ADX=39.56 [>25], DI+=439.01, DI-=190.12;✅ CCI عبور از ۰: CCI=124.62;✅ SAR: SAR=0.2720, قیمت=0.2725;❌ Stochastic کراس: K=85.94 D=28.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0107 [>0.007]"
