symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,LOW,4373.72000000,4346.25628000,4428.64744000,2026-08-17 06:22:05,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.893 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.893 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=4364.10, EMA50=4361.76;✅ روند EMA 4h: EMA21=4359.97, EMA50=4336.29, EMA200=4206.63;✅ RSI 30m: RSI=56.94;✅ MACD 30m: MACD_hist=1.8859;❌ ورود هوشمند پولبک: قیمت=4373.7200 EMA=4366.7705 RSI=56.9 BS15=0.893;✅ ADX: ADX=31.70 [>25], DI+=460.99, DI-=239.08;✅ CCI عبور از ۰: CCI=95.30;✅ SAR: SAR=4373.3432, قیمت=4373.7200;✅ Stochastic کراس: K=52.66 D=17.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0007 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0007 [خیلی پایین - بازار رنج]"
XAUT-USDT,LONG,MEDIUM,4374.71000000,4346.25529000,4431.61942000,2026-08-17 07:11:12,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.520 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=4365.08, EMA50=4362.27;✅ روند EMA 4h: EMA21=4360.06, EMA50=4336.33, EMA200=4206.64;✅ RSI 30m: RSI=57.45;✅ MACD 30m: MACD_hist=1.1863;❌ ورود هوشمند پولبک: قیمت=4374.7100 EMA=4367.9704 RSI=57.4 BS15=0.520;❌ ADX: ADX=0.52 [>25], DI+=374.55, DI-=370.69;✅ CCI عبور از ۰: CCI=75.39;✅ SAR: SAR=4371.3410, قیمت=4374.7100;✅ Stochastic کراس: K=54.91 D=18.30;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0008 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0008 [خیلی پایین - بازار رنج]"
FIL-USDT,SHORT,LOW,0.66650000,0.67549950,0.64850100,2026-08-17 07:11:13,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.67, EMA50=0.68;✅ روند EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;✅ RSI 30m: RSI=40.11;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.6665 EMA=0.6712 RSI=40.1 BS15=0.000;✅ ADX: ADX=28.77 [>22], DI+=307.61, DI-=556.06;✅ CCI عبور از ۰: CCI=-59.40;✅ SAR: SAR=0.6668, قیمت=0.6665;❌ Stochastic کراس: K=47.59 D=15.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0066 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0066, ADX=28.77 -> ✅ OK"
XAUT-USDT,LONG,MEDIUM,4376.75000000,4364.63325000,4400.98350000,2026-08-17 08:56:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.938 [خیلی بالا - احتمال پایان حرکت];✅ قدرت کندل 5m: BS5=0.590 [≥ 0.4];✅ روند EMA 1h: EMA21=4367.01, EMA50=4363.35;✅ روند EMA 4h: EMA21=4361.89, EMA50=4338.06, EMA200=4207.78;✅ RSI 30m: RSI=57.55;✅ MACD 30m: MACD_hist=0.5471;❌ ورود هوشمند پولبک: قیمت=4376.7500 EMA=4369.8265 RSI=57.5 BS15=0.938;❌ ADX: ADX=40.39 [>25], DI+=209.02, DI-=492.33;✅ CCI عبور از ۰: CCI=55.74;✅ SAR: SAR=4372.2600, قیمت=4376.7500;✅ Stochastic کراس: K=59.57 D=19.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0010 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0010 [خیلی پایین - بازار رنج]"
APT-USDT,SHORT,LOW,0.52260000,0.53176780,0.50426440,2026-08-17 08:56:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.917 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.53, EMA50=0.53;✅ روند EMA 4h: EMA21=0.54, EMA50=0.55, EMA200=0.59;✅ RSI 30m: RSI=42.36;❌ MACD 30m: MACD_hist=0.0005;❌ ورود هوشمند پولبک: قیمت=0.5226 EMA=0.5256 RSI=42.4 BS15=0.917;✅ ADX: ADX=31.17 [>22], DI+=247.33, DI-=471.33;✅ CCI عبور از ۰: CCI=-26.24;✅ SAR: SAR=0.5253, قیمت=0.5226;❌ Stochastic کراس: K=38.71 D=12.90;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0063 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0063, ADX=31.17 -> ✅ OK"
AVAX-USDT,SHORT,LOW,6.33600000,6.41200800,6.18398400,2026-08-17 14:46:41,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=6.35, EMA50=6.38;✅ روند EMA 4h: EMA21=6.41, EMA50=6.44, EMA200=6.52;✅ RSI 30m: RSI=46.45;✅ MACD 30m: MACD_hist=-0.0018;❌ ورود هوشمند پولبک: قیمت=6.3360 EMA=6.3465 RSI=46.5 BS15=0.000;✅ ADX: ADX=27.03 [>22], DI+=224.55, DI-=390.89;✅ CCI عبور از ۰: CCI=-54.77;✅ SAR: SAR=6.3448, قیمت=6.3360;❌ Stochastic کراس: K=30.49 D=10.16;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0020 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0020 [خیلی پایین - بازار رنج]"
APT-USDT,SHORT,LOW,0.52270000,0.52546810,0.51716380,2026-08-17 15:17:19,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.53, EMA50=0.53;✅ روند EMA 4h: EMA21=0.54, EMA50=0.55, EMA200=0.59;✅ RSI 30m: RSI=47.63;❌ MACD 30m: MACD_hist=0.0004;❌ ورود هوشمند پولبک: قیمت=0.5227 EMA=0.5230 RSI=47.6 BS15=0.000;✅ ADX: ADX=25.63 [>22], DI+=239.26, DI-=404.16;✅ CCI عبور از ۰: CCI=-13.30;❌ SAR: SAR=0.5227, قیمت=0.5227;❌ Stochastic کراس: K=76.92 D=25.64;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0059 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0059, ADX=25.63 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.07760000,0.07632240,0.08015520,2026-08-17 19:16:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.4];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;❌ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=64.12;❌ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.0776 EMA=0.0769 RSI=64.1 BS15=0.500;❌ ADX: ADX=53.85 [>25], DI+=102.44, DI-=341.46;✅ CCI عبور از ۰: CCI=63.56;❌ SAR: SAR=0.0780, قیمت=0.0776;✅ Stochastic کراس: K=66.67 D=22.22;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0105 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0105, ADX=53.85 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.07760000,0.07632240,0.08015520,2026-08-17 19:47:40,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.4];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;❌ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=63.84;❌ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.0776 EMA=0.0770 RSI=63.8 BS15=1.000;❌ ADX: ADX=57.14 [>25], DI+=105.00, DI-=385.00;✅ CCI عبور از ۰: CCI=56.84;✅ SAR: SAR=0.0775, قیمت=0.0776;✅ Stochastic کراس: K=66.67 D=22.22;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0107 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0107, ADX=57.14 -> ✅ OK"
AVAX-USDT,SHORT,LOW,6.31400000,6.36994200,6.20211600,2026-08-17 19:47:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.750 [≥ 0.4];✅ روند EMA 1h: EMA21=6.34, EMA50=6.37;✅ روند EMA 4h: EMA21=6.39, EMA50=6.43, EMA200=6.51;✅ RSI 30m: RSI=44.60;❌ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=6.3140 EMA=6.3284 RSI=44.6 BS15=0.750;✅ ADX: ADX=30.65 [>22], DI+=171.02, DI-=322.16;✅ CCI عبور از ۰: CCI=-49.09;✅ SAR: SAR=6.3179, قیمت=6.3140;❌ Stochastic کراس: K=31.15 D=10.38;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0026 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0026 [کمتر از 0.003 - بازار رنج]"
