symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,SHORT,MEDIUM,4385.45000000,4445.41545000,4265.51910000,2026-03-27 00:28:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.785 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.774 [≥ 0.48];✅ روند EMA 1h: EMA21=4436.87, EMA50=4461.16;✅ روند EMA 4h: EMA21=4461.03, EMA50=4549.27;✅ RSI 30m: RSI=40.13;✅ MACD 30m: MACD_hist=-0.4427;❌ ورود هوشمند پولبک: قیمت=4385.4500 EMA=4413.0840 RSI=40.1 BS15=0.785;❌ ADX: ADX=4.81 [>25], DI+=408.89, DI-=371.35;✅ CCI عبور از ۰: CCI=-55.17;❌ SAR: SAR=4359.6810, قیمت=4385.4500;❌ Stochastic کراس: K=23.08 D=7.69;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0075 [>0.007]"
DOT-USDT,SHORT,MEDIUM,1.30780000,1.33350780,1.25638440,2026-03-27 00:28:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.494 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.870 [≥ 0.48];✅ روند EMA 1h: EMA21=1.33, EMA50=1.35;✅ روند EMA 4h: EMA21=1.37, EMA50=1.42;✅ RSI 30m: RSI=38.09;✅ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=1.3078 EMA=1.3191 RSI=38.1 BS15=0.494;❌ ADX: ADX=58.15 [>25], DI+=436.67, DI-=115.56;✅ CCI عبور از ۰: CCI=-124.15;❌ SAR: SAR=1.3017, قیمت=1.3078;❌ Stochastic کراس: K=18.57 D=6.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0104 [>0.007]"
BNB-USDT,SHORT,MEDIUM,627.81100000,632.43781100,618.55737800,2026-03-27 09:25:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.734 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.679 [≥ 0.48];✅ روند EMA 1h: EMA21=630.51, EMA50=634.07;✅ روند EMA 4h: EMA21=634.67, EMA50=638.99;✅ RSI 30m: RSI=43.48;✅ MACD 30m: MACD_hist=-0.0300;❌ ورود هوشمند پولبک: قیمت=627.8110 EMA=628.9406 RSI=43.5 BS15=0.734;❌ ADX: ADX=95.30 [>25], DI+=582.70, DI-=14.01;✅ CCI عبور از ۰: CCI=-108.57;❌ SAR: SAR=627.3001, قیمت=627.8110;❌ Stochastic کراس: K=39.31 D=13.10;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0036 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.09198000,0.09277198,0.09039604,2026-03-27 10:28:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.625 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=48.57;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0920 EMA=0.0920 RSI=48.6 BS15=0.625;❌ ADX: ADX=65.57 [>25], DI+=539.89, DI-=112.27;✅ CCI عبور از ۰: CCI=-54.09;❌ SAR: SAR=0.0918, قیمت=0.0920;❌ Stochastic کراس: K=46.15 D=15.38;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0040 [>0.007]"
ADA-USDT,SHORT,MEDIUM,0.25470000,0.25585470,0.25239060,2026-03-27 11:29:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.600 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.26, EMA50=0.26;✅ روند EMA 4h: EMA21=0.26, EMA50=0.26;✅ RSI 30m: RSI=46.95;❌ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.2547 EMA=0.2548 RSI=46.9 BS15=0.600;❌ ADX: ADX=22.93 [>25], DI+=476.76, DI-=298.92;❌ CCI عبور از ۰: CCI=26.38;❌ SAR: SAR=0.2538, قیمت=0.2547;❌ Stochastic کراس: K=58.82 D=19.61;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0086 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.09194000,0.09249194,0.09083612,2026-03-27 12:28:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.808 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=47.25;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0919 EMA=0.0920 RSI=47.2 BS15=0.808;❌ ADX: ADX=8.26 [>25], DI+=335.24, DI-=284.09;✅ CCI عبور از ۰: CCI=-151.85;✅ SAR: SAR=0.0921, قیمت=0.0919;❌ Stochastic کراس: K=52.56 D=17.52;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0033 [>0.007]"
XAUT-USDT,SHORT,LOW,4427.38000000,4474.51738000,4333.10524000,2026-03-27 13:24:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.994 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.994 [≥ 0.48];✅ روند EMA 1h: EMA21=4431.66, EMA50=4447.27;✅ روند EMA 4h: EMA21=4456.12, EMA50=4537.16;✅ RSI 30m: RSI=48.76;✅ MACD 30m: MACD_hist=-1.4327;❌ ورود هوشمند پولبک: قیمت=4427.3800 EMA=4431.4300 RSI=48.8 BS15=0.994;✅ ADX: ADX=38.47 [>25], DI+=227.96, DI-=513.05;✅ CCI عبور از ۰: CCI=-7.15;❌ SAR: SAR=4419.3792, قیمت=4427.3800;❌ Stochastic کراس: K=16.32 D=5.44;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0008 [>0.007]"
TRX-USDT,LONG,LOW,0.31350000,0.31228650,0.31592700,2026-03-27 13:24:19,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.333 [≥ 0.48];✅ روند EMA 1h: EMA21=0.31, EMA50=0.31;✅ روند EMA 4h: EMA21=0.31, EMA50=0.31;✅ RSI 30m: RSI=51.19;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.3135 EMA=0.3136 RSI=51.2 BS15=0.000;✅ ADX: ADX=31.43 [>25], DI+=365.91, DI-=190.91;✅ CCI عبور از ۰: CCI=9.57;✅ SAR: SAR=0.3126, قیمت=0.3135;✅ Stochastic کراس: K=44.12 D=14.71;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0027 [>0.007]"
XAUT-USDT,SHORT,LOW,4419.04000000,4472.06904000,4312.98192000,2026-03-27 14:09:11,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.732 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4430.41, EMA50=4446.12;✅ روند EMA 4h: EMA21=4455.37, EMA50=4536.83;✅ RSI 30m: RSI=45.37;✅ MACD 30m: MACD_hist=-2.6836;❌ ورود هوشمند پولبک: قیمت=4419.0400 EMA=4429.8717 RSI=45.4 BS15=0.732;✅ ADX: ADX=36.88 [>25], DI+=233.91, DI-=507.30;✅ CCI عبور از ۰: CCI=-77.28;✅ SAR: SAR=4423.4010, قیمت=4419.0400;❌ Stochastic کراس: K=0.00 D=0.00;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.007]"
XRP-USDT,SHORT,LOW,1.33056000,1.36617056,1.25933888,2026-03-27 14:09:12,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.854 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.843 [≥ 0.48];✅ روند EMA 1h: EMA21=1.36, EMA50=1.38;✅ روند EMA 4h: EMA21=1.38, EMA50=1.41;✅ RSI 30m: RSI=21.67;✅ MACD 30m: MACD_hist=-0.0026;❌ ورود هوشمند پولبک: قیمت=1.3306 EMA=1.3552 RSI=21.7 BS15=0.854;✅ ADX: ADX=35.86 [>25], DI+=221.22, DI-=468.59;✅ CCI عبور از ۰: CCI=-213.79;✅ SAR: SAR=1.3442, قیمت=1.3306;❌ Stochastic کراس: K=9.20 D=3.07;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
