symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
OP-USDT,LONG,MEDIUM,0.12300000,0.12157700,0.12584600,2026-03-02 09:03:02,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;❌ روند EMA 4h: EMA21=0.12, EMA50=0.13;✅ RSI 30m: RSI=52.66;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.1230 EMA=0.1227 RSI=52.7 BS15=1.000;✅ ADX: ADX=31.43 [>25], DI+=451.40, DI-=235.51;✅ CCI عبور از ۰: CCI=40.22;✅ SAR: SAR=0.1223, قیمت=0.1230;✅ Stochastic کراس: K=47.62 D=15.87;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0050 [>0.007]"
XAUT-USDT,LONG,MEDIUM,5357.01000000,5347.92299000,5375.18402000,2026-03-02 15:21:07,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.683 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=5344.37, EMA50=5321.19;✅ روند EMA 4h: EMA21=5297.11, EMA50=5220.18;✅ RSI 30m: RSI=52.50;✅ MACD 30m: MACD_hist=0.2637;❌ ورود هوشمند پولبک: قیمت=5357.0100 EMA=5354.4867 RSI=52.5 BS15=0.683;❌ ADX: ADX=31.78 [>25], DI+=234.77, DI-=453.49;✅ CCI عبور از ۰: CCI=37.50;❌ SAR: SAR=5361.5142, قیمت=5357.0100;✅ Stochastic کراس: K=55.96 D=18.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0025 [>0.007]"
POL-USDT,SHORT,MEDIUM,0.10260000,0.10570260,0.09639480,2026-03-02 16:07:03,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.11;✅ RSI 30m: RSI=36.76;✅ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.1026 EMA=0.1046 RSI=36.8 BS15=1.000;❌ ADX: ADX=36.17 [>25], DI+=313.29, DI-=146.85;✅ CCI عبور از ۰: CCI=-95.82;✅ SAR: SAR=0.1029, قیمت=0.1026;❌ Stochastic کراس: K=9.26 D=3.09;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0091 [>0.007]"
ARB-USDT,LONG,MEDIUM,0.10540000,0.09989460,0.11641080,2026-03-02 19:03:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.706 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.706 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;❌ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=70.35;✅ MACD 30m: MACD_hist=0.0006;❌ ورود هوشمند پولبک: قیمت=0.1054 EMA=0.1018 RSI=70.4 BS15=0.706;✅ ADX: ADX=83.33 [>25], DI+=420.00, DI-=38.18;✅ CCI عبور از ۰: CCI=235.75;✅ SAR: SAR=0.1048, قیمت=0.1054;❌ Stochastic کراس: K=63.74 D=21.25;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0090 [>0.007]"
BNB-USDT,LONG,MEDIUM,647.77300000,618.28222700,706.75454600,2026-03-02 20:04:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.559 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.484 [≥ 0.48];✅ روند EMA 1h: EMA21=625.92, EMA50=621.59;❌ روند EMA 4h: EMA21=622.90, EMA50=618.30;✅ RSI 30m: RSI=77.93;✅ MACD 30m: MACD_hist=3.2586;❌ ورود هوشمند پولبک: قیمت=647.7730 EMA=629.6771 RSI=77.9 BS15=0.559;✅ ADX: ADX=78.73 [>25], DI+=589.95, DI-=70.21;✅ CCI عبور از ۰: CCI=170.49;✅ SAR: SAR=646.2622, قیمت=647.7730;❌ Stochastic کراس: K=87.75 D=29.25;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0080 [>0.007]"
ARB-USDT,LONG,MEDIUM,0.10490000,0.09989510,0.11490980,2026-03-02 20:04:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.818 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.818 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;❌ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=65.94;✅ MACD 30m: MACD_hist=0.0006;❌ ورود هوشمند پولبک: قیمت=0.1049 EMA=0.1024 RSI=65.9 BS15=0.818;✅ ADX: ADX=88.57 [>25], DI+=457.43, DI-=27.72;✅ CCI عبور از ۰: CCI=120.92;❌ SAR: SAR=0.1054, قیمت=0.1049;✅ Stochastic کراس: K=58.24 D=19.41;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0117 [>0.007]"
SUI-USDT,LONG,MEDIUM,0.94740000,0.88195260,1.07829480,2026-03-02 20:04:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.493 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.493 [≥ 0.48];✅ روند EMA 1h: EMA21=0.90, EMA50=0.90;❌ روند EMA 4h: EMA21=0.91, EMA50=0.91;✅ RSI 30m: RSI=73.37;✅ MACD 30m: MACD_hist=0.0071;❌ ورود هوشمند پولبک: قیمت=0.9474 EMA=0.9112 RSI=73.4 BS15=0.493;✅ ADX: ADX=78.44 [>25], DI+=502.81, DI-=60.77;✅ CCI عبور از ۰: CCI=166.84;✅ SAR: SAR=0.9439, قیمت=0.9474;❌ Stochastic کراس: K=84.09 D=28.03;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0087 [>0.007]"
ARB-USDT,LONG,MEDIUM,0.10440000,0.09989560,0.11340880,2026-03-02 21:07:39,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;❌ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=61.93;✅ MACD 30m: MACD_hist=0.0003;❌ ورود هوشمند پولبک: قیمت=0.1044 EMA=0.1028 RSI=61.9 BS15=0.000;✅ ADX: ADX=77.78 [>25], DI+=457.14, DI-=57.14;✅ CCI عبور از ۰: CCI=67.46;✅ SAR: SAR=0.1039, قیمت=0.1044;✅ Stochastic کراس: K=50.57 D=16.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0128 [>0.007]"
FIL-USDT,LONG,MEDIUM,1.00290000,0.97049710,1.06770580,2026-03-02 21:07:40,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.276 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.303 [≥ 0.48];✅ روند EMA 1h: EMA21=0.99, EMA50=0.98;❌ روند EMA 4h: EMA21=0.98, EMA50=0.97;✅ RSI 30m: RSI=59.76;✅ MACD 30m: MACD_hist=0.0023;❌ ورود هوشمند پولبک: قیمت=1.0029 EMA=0.9919 RSI=59.8 BS15=0.276;✅ ADX: ADX=43.11 [>25], DI+=446.73, DI-=177.57;✅ CCI عبور از ۰: CCI=63.91;✅ SAR: SAR=0.9961, قیمت=1.0029;✅ Stochastic کراس: K=56.09 D=18.70;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0082 [>0.007]"
APT-USDT,LONG,MEDIUM,0.96780000,0.90233220,1.09873560,2026-03-02 22:04:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.536 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.536 [≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA50=0.94;❌ روند EMA 4h: EMA21=0.94, EMA50=0.93;✅ RSI 30m: RSI=63.33;✅ MACD 30m: MACD_hist=0.0029;❌ ورود هوشمند پولبک: قیمت=0.9678 EMA=0.9512 RSI=63.3 BS15=0.536;✅ ADX: ADX=42.36 [>25], DI+=407.50, DI-=165.00;✅ CCI عبور از ۰: CCI=77.73;✅ SAR: SAR=0.9573, قیمت=0.9678;❌ Stochastic کراس: K=61.78 D=20.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0077 [>0.007]"
