symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
LTC-USDT,LONG,MEDIUM,46.90000000,45.98310000,48.73380000,2026-07-19 00:21:44,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.364 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=46.12, EMA50=45.59;✅ روند EMA 4h: EMA21=45.46, EMA50=44.96;✅ RSI 30m: RSI=61.96;✅ MACD 30m: MACD_hist=0.0037;❌ ورود هوشمند پولبک: قیمت=46.9000 EMA=46.5615 RSI=62.0 BS15=0.364;❌ ADX: ADX=77.78 [>25], DI+=68.06, DI-=544.44;✅ CCI عبور از ۰: CCI=46.50;✅ SAR: SAR=46.8294, قیمت=46.9000;✅ Stochastic کراس: K=56.05 D=18.68;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0121 [>0.007]"
LTC-USDT,LONG,LOW,46.95000000,46.66305000,47.52390000,2026-07-19 08:43:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.875 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=46.60, EMA50=46.01;✅ روند EMA 4h: EMA21=45.72, EMA50=45.11;✅ RSI 30m: RSI=54.43;❌ MACD 30m: MACD_hist=-0.0577;❌ ورود هوشمند پولبک: قیمت=46.9500 EMA=46.8604 RSI=54.4 BS15=0.875;✅ ADX: ADX=71.20 [>25], DI+=445.83, DI-=75.00;❌ CCI عبور از ۰: CCI=-11.99;✅ SAR: SAR=46.8032, قیمت=46.9500;✅ Stochastic کراس: K=49.09 D=16.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0085 [>0.007]"
ATOM-USDT,SHORT,LOW,1.49630000,1.50619630,1.47650740,2026-07-19 08:43:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.50, EMA50=1.50;✅ روند EMA 4h: EMA21=1.51, EMA50=1.53;✅ RSI 30m: RSI=49.52;✅ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=1.4963 EMA=1.4965 RSI=49.5 BS15=1.000;✅ ADX: ADX=45.03 [>25], DI+=124.03, DI-=327.24;✅ CCI عبور از ۰: CCI=-64.43;❌ SAR: SAR=1.4922, قیمت=1.4963;❌ Stochastic کراس: K=35.88 D=11.96;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0010 [>0.007]"
LTC-USDT,LONG,LOW,46.84000000,46.65316000,47.21368000,2026-07-19 13:15:11,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=46.69, EMA50=46.13;✅ روند EMA 4h: EMA21=45.83, EMA50=45.18;✅ RSI 30m: RSI=50.07;❌ MACD 30m: MACD_hist=-0.0340;❌ ورود هوشمند پولبک: قیمت=46.8400 EMA=46.8796 RSI=50.1 BS15=0.000;✅ ADX: ADX=89.22 [>25], DI+=673.82, DI-=38.40;❌ CCI عبور از ۰: CCI=-64.00;✅ SAR: SAR=46.7018, قیمت=46.8400;✅ Stochastic کراس: K=26.42 D=8.81;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0061 [>0.007]"
XAUT-USDT,SHORT,MEDIUM,4008.17000000,4016.12817000,3992.25366000,2026-07-19 15:40:54,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4010.36, EMA50=4010.48;✅ روند EMA 4h: EMA21=4014.53, EMA50=4034.52;✅ RSI 30m: RSI=33.52;✅ MACD 30m: MACD_hist=-0.3579;❌ ورود هوشمند پولبک: قیمت=4008.1700 EMA=4010.0285 RSI=33.5 BS15=1.000;❌ ADX: ADX=24.48 [>25], DI+=687.98, DI-=417.42;✅ CCI عبور از ۰: CCI=-92.05;❌ SAR: SAR=4007.5486, قیمت=4008.1700;❌ Stochastic کراس: K=12.52 D=4.17;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0001 [>0.007]"
BNB-USDT,SHORT,MEDIUM,568.07900000,570.46807900,563.30084200,2026-07-19 17:28:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.952 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.771 [≥ 0.48];✅ روند EMA 1h: EMA21=568.95, EMA50=569.53;✅ روند EMA 4h: EMA21=570.39, EMA50=572.11;✅ RSI 30m: RSI=45.50;✅ MACD 30m: MACD_hist=-0.0319;❌ ورود هوشمند پولبک: قیمت=568.0790 EMA=568.4893 RSI=45.5 BS15=0.952;❌ ADX: ADX=6.84 [>25], DI+=271.25, DI-=236.50;✅ CCI عبور از ۰: CCI=-65.58;❌ SAR: SAR=567.0262, قیمت=568.0790;❌ Stochastic کراس: K=45.88 D=15.29;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.007]"
ETH-USDT,LONG,LOW,1871.36000000,1862.73864000,1888.60272000,2026-07-19 19:18:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.639 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.639 [≥ 0.48];✅ روند EMA 1h: EMA21=1866.29, EMA50=1860.48;✅ روند EMA 4h: EMA21=1858.60, EMA50=1839.37;✅ RSI 30m: RSI=54.22;❌ MACD 30m: MACD_hist=-0.4487;❌ ورود هوشمند پولبک: قیمت=1871.3600 EMA=1869.7486 RSI=54.2 BS15=0.639;✅ ADX: ADX=56.45 [>25], DI+=406.25, DI-=113.08;✅ CCI عبور از ۰: CCI=33.79;✅ SAR: SAR=1869.2020, قیمت=1871.3600;✅ Stochastic کراس: K=47.21 D=15.74;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0029 [>0.007]"
FIL-USDT,SHORT,MEDIUM,0.72380000,0.73472380,0.70195240,2026-07-19 19:18:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.74, EMA50=0.75;✅ روند EMA 4h: EMA21=0.76, EMA50=0.77;✅ RSI 30m: RSI=27.29;✅ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=0.7238 EMA=0.7318 RSI=27.3 BS15=1.000;❌ ADX: ADX=73.70 [>25], DI+=565.58, DI-=85.63;✅ CCI عبور از ۰: CCI=-90.05;❌ SAR: SAR=0.7199, قیمت=0.7238;❌ Stochastic کراس: K=20.90 D=6.97;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0119 [>0.007]"
ETH-USDT,LONG,MEDIUM,1868.81000000,1862.74119000,1880.94762000,2026-07-19 20:16:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1866.51, EMA50=1860.80;✅ روند EMA 4h: EMA21=1859.52, EMA50=1840.52;✅ RSI 30m: RSI=50.08;❌ MACD 30m: MACD_hist=-0.6711;❌ ورود هوشمند پولبک: قیمت=1868.8100 EMA=1869.6952 RSI=50.1 BS15=1.000;❌ ADX: ADX=14.39 [>25], DI+=274.75, DI-=205.62;❌ CCI عبور از ۰: CCI=-70.08;✅ SAR: SAR=1868.4492, قیمت=1868.8100;✅ Stochastic کراس: K=30.47 D=10.16;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0027 [>0.007]"
LTC-USDT,LONG,LOW,47.25000000,46.81275000,48.12450000,2026-07-19 20:16:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=46.93, EMA50=46.39;✅ روند EMA 4h: EMA21=46.08, EMA50=45.34;✅ RSI 30m: RSI=58.08;✅ MACD 30m: MACD_hist=0.0044;❌ ورود هوشمند پولبک: قیمت=47.2500 EMA=47.1073 RSI=58.1 BS15=0.667;✅ ADX: ADX=35.96 [>25], DI+=397.65, DI-=187.32;✅ CCI عبور از ۰: CCI=99.48;✅ SAR: SAR=47.0270, قیمت=47.2500;❌ Stochastic کراس: K=66.18 D=22.06;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0056 [>0.007]"
