symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BTC-USDT,LONG,MEDIUM,66907.70000000,66821.09230000,67080.91540000,2026-03-01 10:05:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.694 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.623 [≥ 0.48];✅ روند EMA 1h: EMA21=66468.95, EMA50=66208.71;❌ روند EMA 4h: EMA21=66269.02, EMA50=66551.26;✅ RSI 30m: RSI=52.75;❌ MACD 30m: MACD_hist=-109.0024;❌ ورود هوشمند پولبک: قیمت=66907.7000 EMA=66919.6621 RSI=52.8 BS15=0.694;❌ ADX: ADX=79.58 [>25], DI+=65.14, DI-=572.89;❌ CCI عبور از ۰: CCI=-37.57;❌ SAR: SAR=66907.8940, قیمت=66907.7000;✅ Stochastic کراس: K=40.05 D=13.35;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.007]"
ADA-USDT,LONG,MEDIUM,0.28240000,0.28141760,0.28436480,2026-03-01 10:57:02,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.300 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;❌ روند EMA 4h: EMA21=0.28, EMA50=0.28;✅ RSI 30m: RSI=53.08;❌ MACD 30m: MACD_hist=-0.0008;❌ ورود هوشمند پولبک: قیمت=0.2824 EMA=0.2824 RSI=53.1 BS15=0.300;❌ ADX: ADX=74.43 [>25], DI+=94.23, DI-=642.79;❌ CCI عبور از ۰: CCI=-26.88;✅ SAR: SAR=0.2817, قیمت=0.2824;✅ Stochastic کراس: K=33.10 D=11.03;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0129 [>0.007]"
POL-USDT,LONG,MEDIUM,0.10890000,0.10839110,0.10991780,2026-03-01 11:51:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;❌ روند EMA 4h: EMA21=0.11, EMA50=0.11;✅ RSI 30m: RSI=51.62;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.1089 EMA=0.1090 RSI=51.6 BS15=1.000;❌ ADX: ADX=62.32 [>25], DI+=129.08, DI-=556.03;❌ CCI عبور از ۰: CCI=-46.91;✅ SAR: SAR=0.1086, قیمت=0.1089;✅ Stochastic کراس: K=28.00 D=9.33;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0097 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.15400000,9.09084600,9.28030800,2026-03-01 14:43:46,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.357 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.545 [≥ 0.48];✅ روند EMA 1h: EMA21=9.10, EMA50=9.03;❌ روند EMA 4h: EMA21=9.02, EMA50=8.99;✅ RSI 30m: RSI=50.72;❌ MACD 30m: MACD_hist=-0.0261;❌ ورود هوشمند پولبک: قیمت=9.1540 EMA=9.1674 RSI=50.7 BS15=0.357;❌ ADX: ADX=78.95 [>25], DI+=77.63, DI-=659.85;❌ CCI عبور از ۰: CCI=-84.97;✅ SAR: SAR=9.1363, قیمت=9.1540;✅ Stochastic کراس: K=27.00 D=9.00;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0101 [>0.007]"
ETH-USDT,LONG,MEDIUM,1986.55000000,1970.28345000,2019.08310000,2026-03-01 15:10:16,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.108 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1974.87, EMA50=1962.11;❌ روند EMA 4h: EMA21=1962.22, EMA50=1961.01;✅ RSI 30m: RSI=50.72;❌ MACD 30m: MACD_hist=-5.6160;❌ ورود هوشمند پولبک: قیمت=1986.5500 EMA=1989.4421 RSI=50.7 BS15=0.108;❌ ADX: ADX=88.62 [>25], DI+=42.01, DI-=696.15;❌ CCI عبور از ۰: CCI=-84.95;✅ SAR: SAR=1984.7314, قیمت=1986.5500;✅ Stochastic کراس: K=28.29 D=9.43;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0097 [>0.007]"
ARB-USDT,LONG,MEDIUM,0.10050000,0.09969950,0.10210100,2026-03-01 15:59:58,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;❌ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=50.55;❌ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=0.1005 EMA=0.1007 RSI=50.5 BS15=0.667;❌ ADX: ADX=67.74 [>25], DI+=99.29, DI-=516.31;❌ CCI عبور از ۰: CCI=-89.35;✅ SAR: SAR=0.1003, قیمت=0.1005;✅ Stochastic کراس: K=21.88 D=7.29;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0111 [>0.007]"
POL-USDT,SHORT,MEDIUM,0.10730000,0.10820730,0.10548540,2026-03-01 17:47:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.11;✅ RSI 30m: RSI=48.33;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1073 EMA=0.1074 RSI=48.3 BS15=1.000;❌ ADX: ADX=33.33 [>25], DI+=352.32, DI-=176.16;✅ CCI عبور از ۰: CCI=-22.05;❌ SAR: SAR=0.1053, قیمت=0.1073;❌ Stochastic کراس: K=51.22 D=17.07;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0005 [>0.007]"
XAUT-USDT,LONG,MEDIUM,5338.64000000,5310.39136000,5395.13728000,2026-03-01 19:47:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.516 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.516 [≥ 0.48];✅ روند EMA 1h: EMA21=5316.47, EMA50=5291.67;✅ روند EMA 4h: EMA21=5268.28, EMA50=5196.07;✅ RSI 30m: RSI=57.59;✅ MACD 30m: MACD_hist=1.6791;❌ ورود هوشمند پولبک: قیمت=5338.6400 EMA=5324.4725 RSI=57.6 BS15=0.516;❌ ADX: ADX=47.28 [>25], DI+=182.57, DI-=510.07;✅ CCI عبور از ۰: CCI=92.11;✅ SAR: SAR=5334.8032, قیمت=5338.6400;✅ Stochastic کراس: K=58.63 D=19.54;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0020 [>0.007]"
XAUT-USDT,LONG,MEDIUM,5337.28000000,5316.82272000,5378.19456000,2026-03-01 20:19:06,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=5316.34, EMA50=5291.61;✅ روند EMA 4h: EMA21=5268.16, EMA50=5196.01;✅ RSI 30m: RSI=56.79;✅ MACD 30m: MACD_hist=1.0012;❌ ورود هوشمند پولبک: قیمت=5337.2800 EMA=5325.3608 RSI=56.8 BS15=1.000;❌ ADX: ADX=60.38 [>25], DI+=147.84, DI-=598.42;✅ CCI عبور از ۰: CCI=71.28;✅ SAR: SAR=5328.8510, قیمت=5337.2800;✅ Stochastic کراس: K=55.48 D=18.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0020 [>0.007]"
TRX-USDT,SHORT,MEDIUM,0.28120000,0.28238120,0.27883760,2026-03-01 22:24:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;✅ روند EMA 4h: EMA21=0.28, EMA50=0.28;✅ RSI 30m: RSI=45.87;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.2812 EMA=0.2814 RSI=45.9 BS15=0.667;❌ ADX: ADX=25.00 [>25], DI+=177.46, DI-=295.77;✅ CCI عبور از ۰: CCI=-13.93;❌ SAR: SAR=0.2811, قیمت=0.2812;❌ Stochastic کراس: K=31.25 D=10.42;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0004 [>0.007]"
TRX-USDT,SHORT,LOW,0.28100000,0.28228100,0.27843800,2026-03-01 22:46:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA50=0.28;✅ روند EMA 4h: EMA21=0.28, EMA50=0.28;✅ RSI 30m: RSI=43.27;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.2810 EMA=0.2814 RSI=43.3 BS15=0.500;✅ ADX: ADX=28.00 [>25], DI+=180.00, DI-=320.00;✅ CCI عبور از ۰: CCI=-65.70;✅ SAR: SAR=0.2811, قیمت=0.2810;❌ Stochastic کراس: K=18.75 D=6.25;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0005 [>0.007]"
