symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,SHORT,MEDIUM,4365.55000000,4399.45665000,4297.73670000,2026-08-13 13:23:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.792 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.792 [≥ 0.4];❌ روند EMA 1h: EMA21=4378.81, EMA50=4375.59;❌ روند EMA 4h: EMA21=4363.27, EMA50=4306.26, EMA200=4168.09;✅ RSI 30m: RSI=41.36;✅ MACD 30m: MACD_hist=-0.9537;❌ ورود هوشمند پولبک: قیمت=4365.5500 EMA=4373.9520 RSI=41.4 BS15=0.792;✅ ADX: ADX=38.76 [>22], DI+=210.43, DI-=476.77;✅ CCI عبور از ۰: CCI=-58.86;❌ SAR: SAR=4360.8460, قیمت=4365.5500;❌ Stochastic کراس: K=35.12 D=11.71;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0014 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0014, ADX=38.76 -> ✅ OK"
BNB-USDT,LONG,MEDIUM,611.83300000,610.22316700,615.05266600,2026-08-13 13:23:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.456 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.369 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=612.03, EMA50=610.52;✅ روند EMA 4h: EMA21=608.64, EMA50=602.43, EMA200=585.68;✅ RSI 30m: RSI=47.60;❌ MACD 30m: MACD_hist=-0.0484;❌ ورود هوشمند پولبک: قیمت=611.8330 EMA=612.4023 RSI=47.6 BS15=0.456;❌ ADX: ADX=31.37 [>25], DI+=175.27, DI-=335.53;❌ CCI عبور از ۰: CCI=-33.63;✅ SAR: SAR=611.6731, قیمت=611.8330;✅ Stochastic کراس: K=29.44 D=9.81;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0009, ADX=31.37 -> ✅ OK"
AVAX-USDT,LONG,MEDIUM,6.49300000,6.46950700,6.53998600,2026-08-13 13:23:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.778 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.200 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=6.43, EMA50=6.40;❌ روند EMA 4h: EMA21=6.42, EMA50=6.46, EMA200=6.55;✅ RSI 30m: RSI=59.20;❌ MACD 30m: MACD_hist=-0.0037;❌ ورود هوشمند پولبک: قیمت=6.4930 EMA=6.4710 RSI=59.2 BS15=0.778;✅ ADX: ADX=29.29 [>25], DI+=411.01, DI-=224.77;✅ CCI عبور از ۰: CCI=22.39;✅ SAR: SAR=6.4887, قیمت=6.4930;✅ Stochastic کراس: K=55.65 D=18.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0081 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0081, ADX=29.29 -> ✅ OK"
NEAR-USDT,LONG,MEDIUM,1.66390000,1.65233610,1.68702780,2026-08-13 13:23:39,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.885 [خیلی بالا - احتمال پایان حرکت];✅ قدرت کندل 5m: BS5=0.562 [≥ 0.4];✅ روند EMA 1h: EMA21=1.65, EMA50=1.64;❌ روند EMA 4h: EMA21=1.64, EMA50=1.64, EMA200=1.77;✅ RSI 30m: RSI=55.03;❌ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=1.6639 EMA=1.6599 RSI=55.0 BS15=0.885;❌ ADX: ADX=57.77 [>25], DI+=114.94, DI-=429.34;✅ CCI عبور از ۰: CCI=16.45;✅ SAR: SAR=1.6541, قیمت=1.6639;✅ Stochastic کراس: K=54.50 D=18.17;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0065 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0065, ADX=57.77 -> ✅ OK"
NEAR-USDT,LONG,MEDIUM,1.66570000,1.65233430,1.69243140,2026-08-13 14:23:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.774 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.636 [≥ 0.4];✅ روند EMA 1h: EMA21=1.65, EMA50=1.64;❌ روند EMA 4h: EMA21=1.64, EMA50=1.64, EMA200=1.77;✅ RSI 30m: RSI=55.36;❌ MACD 30m: MACD_hist=-0.0012;❌ ورود هوشمند پولبک: قیمت=1.6657 EMA=1.6604 RSI=55.4 BS15=0.774;❌ ADX: ADX=46.31 [>25], DI+=141.80, DI-=386.39;✅ CCI عبور از ۰: CCI=13.91;✅ SAR: SAR=1.6565, قیمت=1.6657;✅ Stochastic کراس: K=43.17 D=14.39;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0061 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0061, ADX=46.31 -> ✅ OK"
AVAX-USDT,LONG,MEDIUM,6.49800000,6.46950200,6.55499600,2026-08-13 15:09:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.778 [≥ 0.4];✅ روند EMA 1h: EMA21=6.44, EMA50=6.41;❌ روند EMA 4h: EMA21=6.42, EMA50=6.46, EMA200=6.55;✅ RSI 30m: RSI=57.53;❌ MACD 30m: MACD_hist=-0.0070;❌ ورود هوشمند پولبک: قیمت=6.4980 EMA=6.4809 RSI=57.5 BS15=0.750;❌ ADX: ADX=20.00 [>25], DI+=370.59, DI-=247.06;✅ CCI عبور از ۰: CCI=-10.53;✅ SAR: SAR=6.4898, قیمت=6.4980;✅ Stochastic کراس: K=31.43 D=10.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0077 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0077, ADX=20.00 -> ✅ OK"
NEAR-USDT,LONG,MEDIUM,1.65720000,1.64684280,1.67791440,2026-08-13 16:18:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.733 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.733 [≥ 0.4];✅ روند EMA 1h: EMA21=1.65, EMA50=1.64;❌ روند EMA 4h: EMA21=1.64, EMA50=1.64, EMA200=1.77;✅ RSI 30m: RSI=49.76;❌ MACD 30m: MACD_hist=-0.0023;❌ ورود هوشمند پولبک: قیمت=1.6572 EMA=1.6591 RSI=49.8 BS15=0.733;❌ ADX: ADX=64.74 [>25], DI+=95.08, DI-=444.20;❌ CCI عبور از ۰: CCI=-71.86;✅ SAR: SAR=1.6492, قیمت=1.6572;✅ Stochastic کراس: K=26.69 D=8.90;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0048 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0048, ADX=64.74 -> ✅ OK"
DOT-USDT,SHORT,MEDIUM,0.76940000,0.77650820,0.75518360,2026-08-13 17:46:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.556 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.556 [≥ 0.4];✅ روند EMA 1h: EMA21=0.78, EMA50=0.78;✅ روند EMA 4h: EMA21=0.79, EMA50=0.80, EMA200=0.82;✅ RSI 30m: RSI=36.84;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.7694 EMA=0.7723 RSI=36.8 BS15=0.556;❌ ADX: ADX=38.22 [>22], DI+=344.13, DI-=153.82;❌ CCI عبور از ۰: CCI=-110.51 [اشباع فروش];❌ SAR: SAR=0.7664, قیمت=0.7694;❌ Stochastic کراس: K=54.14 D=18.05;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0055 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0055, ADX=38.22 -> ✅ OK"
XRP-USDT,SHORT,LOW,1.00804000,1.01455412,0.99501176,2026-08-13 18:58:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.534 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.953 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=1.01, EMA50=1.01;✅ روند EMA 4h: EMA21=1.02, EMA50=1.03, EMA200=1.07;✅ RSI 30m: RSI=48.38;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=1.0080 EMA=1.0084 RSI=48.4 BS15=0.534;✅ ADX: ADX=58.23 [>22], DI+=109.15, DI-=413.50;✅ CCI عبور از ۰: CCI=-12.90;❌ SAR: SAR=1.0045, قیمت=1.0080;❌ Stochastic کراس: K=49.05 D=16.35;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0016 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0016, ADX=58.23 -> ✅ OK"
APT-USDT,SHORT,MEDIUM,0.56310000,0.56998930,0.54932140,2026-08-13 18:58:21,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.565 [≥ 0.4];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.57, EMA50=0.57;✅ روند EMA 4h: EMA21=0.57, EMA50=0.58, EMA200=0.59;✅ RSI 30m: RSI=46.34;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.5631 EMA=0.5642 RSI=46.3 BS15=0.565;❌ ADX: ADX=22.55 [>22], DI+=523.95, DI-=331.14;✅ CCI عبور از ۰: CCI=-44.03;✅ SAR: SAR=0.5650, قیمت=0.5631;❌ Stochastic کراس: K=24.64 [اشباع فروش - ریسک برگشت];❌ رد EMA: بدون رد;✅ تست مقاومت: تست مقاومت تایید شد;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0026 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0026, ADX=22.55 -> ✅ OK"
OP-USDT,SHORT,LOW,0.08670000,0.08836010,0.08337980,2026-08-13 19:53:41,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09, EMA200=0.09;✅ RSI 30m: RSI=48.14;❌ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.0867 EMA=0.0868 RSI=48.1 BS15=1.000;✅ ADX: ADX=48.39 [>22], DI+=273.17, DI-=785.37;✅ CCI عبور از ۰: CCI=-52.32;✅ SAR: SAR=0.0869, قیمت=0.0867;❌ Stochastic کراس: K=36.36 D=12.12;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0054 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0054, ADX=48.39 -> ✅ OK"
LTC-USDT,SHORT,MEDIUM,44.74000000,45.15422000,43.91156000,2026-08-13 20:55:49,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.385 [خیلی پایین - کندل ضعیف];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.4];✅ روند EMA 1h: EMA21=44.88, EMA50=45.04;❌ روند EMA 4h: EMA21=45.10, EMA50=45.24, EMA200=45.17;✅ RSI 30m: RSI=43.32;✅ MACD 30m: MACD_hist=-0.0053;❌ ورود هوشمند پولبک: قیمت=44.7400 EMA=44.8319 RSI=43.3 BS15=0.385;✅ ADX: ADX=23.60 [>22], DI+=254.55, DI-=411.76;❌ CCI عبور از ۰: CCI=-100.80 [اشباع فروش];❌ SAR: SAR=44.7222, قیمت=44.7400;❌ Stochastic کراس: K=22.22 [اشباع فروش - ریسک برگشت];✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0021 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0021, ADX=23.60 -> ✅ OK"
ATOM-USDT,LONG,MEDIUM,1.50940000,1.48869060,1.55081880,2026-08-13 23:01:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.424 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.424 [≥ 0.4];✅ روند EMA 1h: EMA21=1.46, EMA50=1.44;❌ روند EMA 4h: EMA21=1.43, EMA50=1.40, EMA200=1.43;✅ RSI 30m: RSI=67.46;❌ MACD 30m: MACD_hist=-0.0016;❌ ورود هوشمند پولبک: قیمت=1.5094 EMA=1.4872 RSI=67.5 BS15=0.424;❌ ADX: ADX=3.94 [>25], DI+=353.96, DI-=383.02;✅ CCI عبور از ۰: CCI=50.54;✅ SAR: SAR=1.5050, قیمت=1.5094;✅ Stochastic کراس: K=64.67 D=21.56;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0207 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0207, ADX=3.94 -> ✅ OK"
