symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
DOT-USDT,SHORT,LOW,1.41160000,1.43291160,1.36897680,2026-03-15 10:14:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.600 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.533 [≥ 0.48];✅ روند EMA 1h: EMA21=1.42, EMA50=1.45;✅ روند EMA 4h: EMA21=1.46, EMA50=1.48;✅ RSI 30m: RSI=42.09;❌ MACD 30m: MACD_hist=0.0010;❌ ورود هوشمند پولبک: قیمت=1.4116 EMA=1.4164 RSI=42.1 BS15=0.600;✅ ADX: ADX=25.51 [>25], DI+=204.29, DI-=344.24;✅ CCI عبور از ۰: CCI=-25.35;✅ SAR: SAR=1.4141, قیمت=1.4116;❌ Stochastic کراس: K=48.18 D=16.06;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0077 [>0.007]"
NEAR-USDT,LONG,MEDIUM,1.33300000,1.32956700,1.33986600,2026-03-15 11:08:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.032 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.727 [≥ 0.48];✅ روند EMA 1h: EMA21=1.33, EMA50=1.33;✅ روند EMA 4h: EMA21=1.32, EMA50=1.30;✅ RSI 30m: RSI=50.30;❌ MACD 30m: MACD_hist=-0.0020;❌ ورود هوشمند پولبک: قیمت=1.3330 EMA=1.3349 RSI=50.3 BS15=0.032;❌ ADX: ADX=30.86 [>25], DI+=215.10, DI-=407.12;❌ CCI عبور از ۰: CCI=-22.78;✅ SAR: SAR=1.3328, قیمت=1.3330;✅ Stochastic کراس: K=25.25 D=8.42;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0045 [>0.007]"
TRX-USDT,LONG,MEDIUM,0.29660000,0.29560340,0.29859320,2026-03-15 14:25:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.30, EMA50=0.29;✅ روند EMA 4h: EMA21=0.29, EMA50=0.29;❌ RSI 30m: RSI=48.34;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.2966 EMA=0.2967 RSI=48.3 BS15=1.000;✅ ADX: ADX=36.36 [>25], DI+=280.00, DI-=130.67;❌ CCI عبور از ۰: CCI=-3.19;❌ SAR: SAR=0.2969, قیمت=0.2966;✅ Stochastic کراس: K=46.67 D=15.56;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0017 [>0.007]"
TRX-USDT,LONG,MEDIUM,0.29670000,0.29560330,0.29889340,2026-03-15 14:48:54,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.30, EMA50=0.29;✅ روند EMA 4h: EMA21=0.29, EMA50=0.29;❌ RSI 30m: RSI=49.90;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.2967 EMA=0.2967 RSI=49.9 BS15=0.000;✅ ADX: ADX=36.36 [>25], DI+=276.32, DI-=128.95;❌ CCI عبور از ۰: CCI=-1.07;✅ SAR: SAR=0.2965, قیمت=0.2967;✅ Stochastic کراس: K=53.33 D=17.78;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0016 [>0.007]"
XAUT-USDT,SHORT,MEDIUM,4975.47000000,4992.65547000,4941.09906000,2026-03-15 17:10:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.906 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.906 [≥ 0.48];✅ روند EMA 1h: EMA21=4986.59, EMA50=5005.79;✅ روند EMA 4h: EMA21=5023.69, EMA50=5070.22;✅ RSI 30m: RSI=36.71;✅ MACD 30m: MACD_hist=-0.6543;❌ ورود هوشمند پولبک: قیمت=4975.4700 EMA=4982.0547 RSI=36.7 BS15=0.906;❌ ADX: ADX=18.70 [>25], DI+=365.97, DI-=250.67;✅ CCI عبور از ۰: CCI=-129.05;❌ SAR: SAR=4971.2494, قیمت=4975.4700;❌ Stochastic کراس: K=23.93 D=7.98;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0014 [>0.007]"
XAUT-USDT,SHORT,LOW,4965.43000000,4981.92543000,4932.43914000,2026-03-15 21:21:43,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4980.57, EMA50=5000.18;✅ روند EMA 4h: EMA21=5018.02, EMA50=5065.94;✅ RSI 30m: RSI=33.94;✅ MACD 30m: MACD_hist=-1.0731;❌ ورود هوشمند پولبک: قیمت=4965.4300 EMA=4974.5410 RSI=33.9 BS15=1.000;✅ ADX: ADX=47.48 [>25], DI+=163.84, DI-=460.07;✅ CCI عبور از ۰: CCI=-119.25;❌ SAR: SAR=4960.0302, قیمت=4965.4300;❌ Stochastic کراس: K=23.39 D=7.80;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0018 [>0.007]"
XAUT-USDT,SHORT,LOW,4963.38000000,4981.85338000,4917.19655000,2026-03-15 21:57:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4978.92, EMA50=4998.70;✅ روند EMA 4h: EMA21=5017.83, EMA50=5065.86;✅ RSI 30m: RSI=32.12;✅ MACD 30m: MACD_hist=-1.0106;❌ ورود هوشمند پولبک: قیمت=4963.3800 EMA=4973.4429 RSI=32.1 BS15=1.000;✅ ADX: ADX=48.31 [>25], DI+=149.31, DI-=428.42;✅ CCI عبور از ۰: CCI=-120.83;✅ SAR: SAR=4963.5858, قیمت=4963.3800;❌ Stochastic کراس: K=14.75 D=4.92;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0018 [>0.007]"
XAUT-USDT,SHORT,LOW,4962.66000000,4981.82266000,4924.33468000,2026-03-15 22:34:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4977.40, EMA50=4997.26;✅ روند EMA 4h: EMA21=5017.77, EMA50=5065.83;✅ RSI 30m: RSI=31.44;✅ MACD 30m: MACD_hist=-0.6945;❌ ورود هوشمند پولبک: قیمت=4962.6600 EMA=4971.5913 RSI=31.4 BS15=1.000;✅ ADX: ADX=33.74 [>25], DI+=186.13, DI-=375.66;✅ CCI عبور از ۰: CCI=-103.85;✅ SAR: SAR=4962.8952, قیمت=4962.6600;❌ Stochastic کراس: K=13.22 D=4.41;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0019 [>0.007]"
SOL-USDT,LONG,MEDIUM,88.09000000,87.38191000,89.50618000,2026-03-15 23:17:03,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=88.01, EMA50=87.90;❌ روند EMA 4h: EMA21=87.65, EMA50=86.88;✅ RSI 30m: RSI=50.35;✅ MACD 30m: MACD_hist=0.0077;❌ ورود هوشمند پولبک: قیمت=88.0900 EMA=88.0831 RSI=50.4 BS15=1.000;✅ ADX: ADX=37.45 [>25], DI+=523.82, DI-=238.39;✅ CCI عبور از ۰: CCI=8.92;✅ SAR: SAR=87.8352, قیمت=88.0900;✅ Stochastic کراس: K=50.00 D=16.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.007]"
TRX-USDT,LONG,LOW,0.29860000,0.29720140,0.30139720,2026-03-15 23:17:04,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.30, EMA50=0.30;✅ روند EMA 4h: EMA21=0.29, EMA50=0.29;✅ RSI 30m: RSI=60.16;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.2986 EMA=0.2980 RSI=60.2 BS15=1.000;✅ ADX: ADX=35.48 [>25], DI+=414.08, DI-=197.18;✅ CCI عبور از ۰: CCI=110.16;✅ SAR: SAR=0.2981, قیمت=0.2986;❌ Stochastic کراس: K=77.78 D=25.93;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0026 [>0.007]"
