symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
NEAR-USDT,LONG,MEDIUM,1.24970000,1.23415030,1.28079940,2026-03-10 00:27:09,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.760 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.24, EMA50=1.24;✅ روند EMA 4h: EMA21=1.24, EMA50=1.23;✅ RSI 30m: RSI=50.74;❌ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=1.2497 EMA=1.2501 RSI=50.7 BS15=0.760;❌ ADX: ADX=26.68 [>25], DI+=242.24, DI-=418.52;❌ CCI عبور از ۰: CCI=-11.24;✅ SAR: SAR=1.2453, قیمت=1.2497;✅ Stochastic کراس: K=30.82 D=10.27;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0062 [>0.007]"
BTC-USDT,LONG,MEDIUM,69447.10000000,68310.75290000,71719.79420000,2026-03-10 07:31:02,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.519 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.519 [≥ 0.48];✅ روند EMA 1h: EMA21=68757.13, EMA50=68278.18;❌ روند EMA 4h: EMA21=68370.24, EMA50=68375.26;✅ RSI 30m: RSI=56.57;✅ MACD 30m: MACD_hist=38.1556;❌ ورود هوشمند پولبک: قیمت=69447.1000 EMA=69136.6972 RSI=56.6 BS15=0.519;❌ ADX: ADX=16.98 [>25], DI+=153.45, DI-=216.22;✅ CCI عبور از ۰: CCI=73.02;✅ SAR: SAR=69388.1400, قیمت=69447.1000;✅ Stochastic کراس: K=48.58 D=16.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
FIL-USDT,SHORT,MEDIUM,0.94200000,0.95704200,0.91191600,2026-03-10 08:59:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.706 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.94, EMA50=0.95;✅ روند EMA 4h: EMA21=0.95, EMA50=0.97;✅ RSI 30m: RSI=47.83;✅ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.9420 EMA=0.9442 RSI=47.8 BS15=0.706;❌ ADX: ADX=15.68 [>25], DI+=157.58, DI-=216.16;✅ CCI عبور از ۰: CCI=-21.78;❌ SAR: SAR=0.9396, قیمت=0.9420;❌ Stochastic کراس: K=38.43 D=12.81;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0011 [>0.007]"
DOT-USDT,LONG,MEDIUM,1.51580000,1.49378420,1.55983160,2026-03-10 09:35:37,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.312 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.50, EMA50=1.49;❌ روند EMA 4h: EMA21=1.49, EMA50=1.49;✅ RSI 30m: RSI=54.26;✅ MACD 30m: MACD_hist=0.0004;❌ ورود هوشمند پولبک: قیمت=1.5158 EMA=1.5116 RSI=54.3 BS15=0.312;❌ ADX: ADX=56.84 [>25], DI+=118.47, DI-=430.57;✅ CCI عبور از ۰: CCI=49.01;✅ SAR: SAR=1.5149, قیمت=1.5158;✅ Stochastic کراس: K=58.82 D=19.61;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0073 [>0.007]"
NEAR-USDT,LONG,LOW,1.28370000,1.24251630,1.36606740,2026-03-10 12:13:21,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.053 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.486 [≥ 0.48];✅ روند EMA 1h: EMA21=1.25, EMA50=1.24;✅ روند EMA 4h: EMA21=1.25, EMA50=1.24;✅ RSI 30m: RSI=64.61;✅ MACD 30m: MACD_hist=0.0033;❌ ورود هوشمند پولبک: قیمت=1.2837 EMA=1.2630 RSI=64.6 BS15=0.053;✅ ADX: ADX=26.20 [>25], DI+=334.38, DI-=195.54;✅ CCI عبور از ۰: CCI=132.07;✅ SAR: SAR=1.2805, قیمت=1.2837;❌ Stochastic کراس: K=75.82 D=25.27;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0083 [>0.007]"
SOL-USDT,LONG,MEDIUM,87.20000000,85.90280000,89.79440000,2026-03-10 13:05:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.727 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=85.75, EMA50=84.87;❌ روند EMA 4h: EMA21=84.91, EMA50=85.16;✅ RSI 30m: RSI=61.40;✅ MACD 30m: MACD_hist=0.0446;❌ ورود هوشمند پولبک: قیمت=87.2000 EMA=86.4008 RSI=61.4 BS15=0.727;✅ ADX: ADX=50.33 [>25], DI+=356.28, DI-=117.71;✅ CCI عبور از ۰: CCI=124.54;✅ SAR: SAR=86.6800, قیمت=87.2000;❌ Stochastic کراس: K=87.38 D=29.13;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0094 [>0.007]"
BTC-USDT,LONG,MEDIUM,70867.40000000,69686.73260000,73228.73480000,2026-03-10 14:00:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.742 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.742 [≥ 0.48];✅ روند EMA 1h: EMA21=69567.60, EMA50=68773.08;❌ روند EMA 4h: EMA21=68675.75, EMA50=68508.78;✅ RSI 30m: RSI=63.33;✅ MACD 30m: MACD_hist=40.6323;❌ ورود هوشمند پولبک: قیمت=70867.4000 EMA=70191.9955 RSI=63.3 BS15=0.742;✅ ADX: ADX=31.32 [>25], DI+=420.16, DI-=219.74;✅ CCI عبور از ۰: CCI=95.65;✅ SAR: SAR=70740.9020, قیمت=70867.4000;❌ Stochastic کراس: K=77.10 D=25.70;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0113 [>0.007]"
SOL-USDT,LONG,MEDIUM,87.23000000,85.90277000,89.88446000,2026-03-10 14:00:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=85.89, EMA50=84.96;❌ روند EMA 4h: EMA21=84.92, EMA50=85.16;✅ RSI 30m: RSI=61.33;✅ MACD 30m: MACD_hist=0.0324;❌ ورود هوشمند پولبک: قیمت=87.2300 EMA=86.5394 RSI=61.3 BS15=1.000;✅ ADX: ADX=30.36 [>25], DI+=325.82, DI-=174.07;✅ CCI عبور از ۰: CCI=104.17;✅ SAR: SAR=87.0016, قیمت=87.2300;❌ Stochastic کراس: K=80.62 D=26.87;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0095 [>0.007]"
XRP-USDT,LONG,MEDIUM,1.41109000,1.37488891,1.48349218,2026-03-10 14:00:53,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.602 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.602 [≥ 0.48];✅ روند EMA 1h: EMA21=1.38, EMA50=1.37;❌ روند EMA 4h: EMA21=1.37, EMA50=1.38;✅ RSI 30m: RSI=69.79;✅ MACD 30m: MACD_hist=0.0026;❌ ورود هوشمند پولبک: قیمت=1.4111 EMA=1.3915 RSI=69.8 BS15=0.602;✅ ADX: ADX=43.39 [>25], DI+=409.38, DI-=161.64;✅ CCI عبور از ۰: CCI=125.83;✅ SAR: SAR=1.4096, قیمت=1.4111;❌ Stochastic کراس: K=82.20 D=27.40;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0096 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.54700000,9.32845300,9.98409400,2026-03-10 14:00:53,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.765 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.765 [≥ 0.48];✅ روند EMA 1h: EMA21=9.35, EMA50=9.22;❌ روند EMA 4h: EMA21=9.18, EMA50=9.14;✅ RSI 30m: RSI=64.29;✅ MACD 30m: MACD_hist=0.0121;❌ ورود هوشمند پولبک: قیمت=9.5470 EMA=9.4307 RSI=64.3 BS15=0.765;✅ ADX: ADX=39.68 [>25], DI+=374.85, DI-=161.87;✅ CCI عبور از ۰: CCI=147.24;✅ SAR: SAR=9.5291, قیمت=9.5470;❌ Stochastic کراس: K=81.23 D=27.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0108 [>0.007]"
