symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
OP-USDT,SHORT,MEDIUM,0.11470000,0.11591470,0.11227060,2026-03-24 00:34:03,STOP_HIT,2026-03-24 00:35:00,0.11591470,0.020000,-0.125902,10.00,-1.0590,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.12;✅ RSI 30m: RSI=48.06;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1147 EMA=0.1150 RSI=48.1 BS15=0.750;❌ ADX: ADX=13.92 [>25], DI+=463.24, DI-=350.00;✅ CCI عبور از ۰: CCI=-40.43;❌ SAR: SAR=0.1137, قیمت=0.1147;❌ Stochastic کراس: K=34.21 D=11.40;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0041 [>0.007]"
APT-USDT,LONG,MEDIUM,1.04350000,1.03645650,1.05758700,2026-03-24 07:40:02,TP_HIT,2026-03-24 08:48:00,1.05758700,0.020000,0.114998,10.00,1.3500,"✅ قدرت کندل 15m: BS15=0.815 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.763 [≥ 0.48];✅ روند EMA 1h: EMA21=1.01, EMA50=0.99;❌ روند EMA 4h: EMA21=0.99, EMA50=0.98;✅ RSI 30m: RSI=56.69;❌ MACD 30m: MACD_hist=-0.0046;❌ ورود هوشمند پولبک: قیمت=1.0435 EMA=1.0357 RSI=56.7 BS15=0.815;✅ ADX: ADX=46.98 [>25], DI+=472.65, DI-=170.51;✅ CCI عبور از ۰: CCI=14.73;✅ SAR: SAR=1.0390, قیمت=1.0435;✅ Stochastic کراس: K=27.13 D=9.04;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0306 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.11250000,0.11411250,0.10927500,2026-03-24 07:40:03,STOP_HIT,2026-03-24 07:41:00,0.11411250,0.020000,-0.163333,10.00,-1.4333,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.600 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.12;✅ RSI 30m: RSI=41.64;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1125 EMA=0.1133 RSI=41.6 BS15=1.000;❌ ADX: ADX=11.11 [>25], DI+=350.00, DI-=280.00;✅ CCI عبور از ۰: CCI=-59.90;❌ SAR: SAR=0.1123, قیمت=0.1125;❌ Stochastic کراس: K=40.48 D=13.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0088 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.52600000,9.44447400,9.68905200,2026-03-24 09:10:27,STOP_HIT,2026-03-24 17:22:00,9.44447400,0.020000,-0.105583,10.00,-0.8558,"✅ قدرت کندل 15m: BS15=0.688 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.579 [≥ 0.48];✅ روند EMA 1h: EMA21=9.45, EMA50=9.37;❌ روند EMA 4h: EMA21=9.39, EMA50=9.51;✅ RSI 30m: RSI=53.66;❌ MACD 30m: MACD_hist=-0.0123;❌ ورود هوشمند پولبک: قیمت=9.5260 EMA=9.5142 RSI=53.7 BS15=0.688;✅ ADX: ADX=35.94 [>25], DI+=479.12, DI-=225.75;❌ CCI عبور از ۰: CCI=-42.45;✅ SAR: SAR=9.4775, قیمت=9.5260;✅ Stochastic کراس: K=44.44 D=14.81;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0091 [>0.007]"
TRX-USDT,LONG,MEDIUM,0.30900000,0.30709100,0.31281800,2026-03-24 13:16:55,TP_HIT,2026-03-24 23:38:00,0.31281800,0.020000,0.103560,10.00,1.2356,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];❌ روند EMA 1h: EMA21=0.31, EMA50=0.31;✅ روند EMA 4h: EMA21=0.31, EMA50=0.31;✅ RSI 30m: RSI=50.33;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.3090 EMA=0.3092 RSI=50.3 BS15=1.000;❌ ADX: ADX=35.29 [>25], DI+=169.23, DI-=353.85;❌ CCI عبور از ۰: CCI=-55.52;✅ SAR: SAR=0.3074, قیمت=0.3090;✅ Stochastic کراس: K=45.71 D=15.24;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0015 [>0.007]"
AVAX-USDT,LONG,MEDIUM,9.56700000,9.48943300,9.72213400,2026-03-24 14:12:08,STOP_HIT,2026-03-24 17:10:00,9.48943300,0.020000,-0.101078,10.00,-0.8108,"✅ قدرت کندل 15m: BS15=0.538 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.545 [≥ 0.48];✅ روند EMA 1h: EMA21=9.50, EMA50=9.41;❌ روند EMA 4h: EMA21=9.42, EMA50=9.51;✅ RSI 30m: RSI=54.39;❌ MACD 30m: MACD_hist=-0.0039;❌ ورود هوشمند پولبک: قیمت=9.5670 EMA=9.5498 RSI=54.4 BS15=0.538;✅ ADX: ADX=34.99 [>25], DI+=500.16, DI-=240.88;✅ CCI عبور از ۰: CCI=34.41;✅ SAR: SAR=9.5559, قیمت=9.5670;✅ Stochastic کراس: K=58.44 D=19.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
APT-USDT,LONG,MEDIUM,1.05360000,1.04524640,1.07030720,2026-03-24 16:21:13,STOP_HIT,2026-03-24 16:31:00,1.04524640,0.020000,-0.099286,10.00,-0.7929,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.04, EMA50=1.01;❌ روند EMA 4h: EMA21=1.00, EMA50=0.98;✅ RSI 30m: RSI=51.35;❌ MACD 30m: MACD_hist=-0.0036;❌ ورود هوشمند پولبک: قیمت=1.0536 EMA=1.0553 RSI=51.3 BS15=1.000;❌ ADX: ADX=26.62 [>25], DI+=264.40, DI-=456.21;❌ CCI عبور از ۰: CCI=-74.43;✅ SAR: SAR=1.0509, قیمت=1.0536;✅ Stochastic کراس: K=32.08 D=10.69;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0223 [>0.007]"
DOT-USDT,SHORT,LOW,1.39040000,1.41919040,1.33281920,2026-03-24 17:44:53,STOP_HIT,2026-03-24 17:45:00,1.41919040,0.020000,-0.227066,10.00,-2.0707,"❌ قدرت کندل 15m: BS15=0.074 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.538 [≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA50=1.43;✅ روند EMA 4h: EMA21=1.44, EMA50=1.48;✅ RSI 30m: RSI=37.97;✅ MACD 30m: MACD_hist=-0.0017;❌ ورود هوشمند پولبک: قیمت=1.3904 EMA=1.4057 RSI=38.0 BS15=0.074;✅ ADX: ADX=64.86 [>25], DI+=106.19, DI-=498.16;✅ CCI عبور از ۰: CCI=-114.37;❌ SAR: SAR=1.3868, قیمت=1.3904;❌ Stochastic کراس: K=9.93 D=3.31;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0076 [>0.007]"
ATOM-USDT,SHORT,LOW,1.77840000,1.79957840,1.73604320,2026-03-24 17:44:53,STOP_HIT,2026-03-24 17:45:00,1.79957840,0.020000,-0.139087,10.00,-1.1909,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.78, EMA50=1.79;✅ روند EMA 4h: EMA21=1.80, EMA50=1.82;✅ RSI 30m: RSI=45.13;✅ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=1.7784 EMA=1.7846 RSI=45.1 BS15=1.000;✅ ADX: ADX=34.53 [>25], DI+=234.40, DI-=481.63;✅ CCI عبور از ۰: CCI=-44.69;✅ SAR: SAR=1.7819, قیمت=1.7784;❌ Stochastic کراس: K=13.39 D=4.46;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0000 [>0.007]"
DOT-USDT,SHORT,LOW,1.39510000,1.40799510,1.36930980,2026-03-24 19:08:20,STOP_HIT,2026-03-24 19:09:00,1.40799510,0.020000,-0.112431,10.00,-0.9243,"✅ قدرت کندل 15m: BS15=0.533 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA50=1.43;✅ روند EMA 4h: EMA21=1.44, EMA50=1.48;✅ RSI 30m: RSI=43.12;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=1.3951 EMA=1.4035 RSI=43.1 BS15=0.533;✅ ADX: ADX=81.33 [>25], DI+=57.79, DI-=561.12;✅ CCI عبور از ۰: CCI=-77.38;❌ SAR: SAR=1.3904, قیمت=1.3951;❌ Stochastic کراس: K=25.14 D=8.38;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0076 [>0.007]"
