symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ETH-USDT,LONG,LOW,1911.41000000,1904.33859000,1925.55282000,2026-08-19 07:08:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.673 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.216 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=1909.75, EMA50=1904.17;✅ روند EMA 4h: EMA21=1901.27, EMA50=1895.56, EMA200=1877.04;✅ RSI 30m: RSI=49.19;❌ MACD 30m: MACD_hist=-0.9447;❌ ورود هوشمند پولبک: قیمت=1911.4100 EMA=1912.5190 RSI=49.2 BS15=0.673;✅ ADX: ADX=65.67 [>25], DI+=560.53, DI-=116.14;❌ CCI عبور از ۰: CCI=-82.09;✅ SAR: SAR=1906.3416, قیمت=1911.4100;✅ Stochastic کراس: K=37.42 D=12.47;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0016 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0016 [خیلی پایین - بازار رنج]"
POL-USDT,LONG,MEDIUM,0.08220000,0.08161780,0.08336440,2026-08-19 07:08:21,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;✅ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=55.37;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0822 EMA=0.0820 RSI=55.4 BS15=1.000;❌ ADX: ADX=33.33 [>25], DI+=204.88, DI-=409.76;✅ CCI عبور از ۰: CCI=-17.75;✅ SAR: SAR=0.0817, قیمت=0.0822;✅ Stochastic کراس: K=58.33 D=19.44;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0087 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0087, ADX=33.33 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.08210000,0.08161790,0.08306420,2026-08-19 07:57:43,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;✅ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=54.07;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0821 EMA=0.0820 RSI=54.1 BS15=1.000;❌ ADX: ADX=41.18 [>25], DI+=175.00, DI-=420.00;✅ CCI عبور از ۰: CCI=31.98;✅ SAR: SAR=0.0817, قیمت=0.0821;✅ Stochastic کراس: K=50.00 D=16.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0084 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0084, ADX=41.18 -> ✅ OK"
TRX-USDT,LONG,LOW,0.33280000,0.33166720,0.33506560,2026-08-19 07:57:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.4];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33, EMA200=0.33;✅ RSI 30m: RSI=49.78;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.3328 EMA=0.3328 RSI=49.8 BS15=0.500;✅ ADX: ADX=84.31 [>25], DI+=700.00, DI-=59.57;✅ CCI عبور از ۰: CCI=3.23;✅ SAR: SAR=0.3324, قیمت=0.3328;✅ Stochastic کراس: K=66.67 D=22.22;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0003 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0003 [خیلی پایین - بازار رنج]"
ETH-USDT,LONG,LOW,1911.19000000,1904.33881000,1928.31797500,2026-08-19 08:31:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.515 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.515 [≥ 0.4];✅ روند EMA 1h: EMA21=1910.03, EMA50=1904.73;✅ روند EMA 4h: EMA21=1902.24, EMA50=1896.20, EMA200=1877.46;✅ RSI 30m: RSI=48.75;❌ MACD 30m: MACD_hist=-0.7473;❌ ورود هوشمند پولبک: قیمت=1911.1900 EMA=1912.3046 RSI=48.7 BS15=0.515;✅ ADX: ADX=49.28 [>25], DI+=571.48, DI-=194.18;❌ CCI عبور از ۰: CCI=-95.32;✅ SAR: SAR=1910.2166, قیمت=1911.1900;✅ Stochastic کراس: K=35.82 D=11.94;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0014 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0014 [خیلی پایین - بازار رنج]"
POL-USDT,LONG,MEDIUM,0.08230000,0.08161770,0.08366460,2026-08-19 08:31:44,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;✅ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=55.95;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0823 EMA=0.0820 RSI=55.9 BS15=1.000;❌ ADX: ADX=60.00 [>25], DI+=105.00, DI-=420.00;✅ CCI عبور از ۰: CCI=89.41;✅ SAR: SAR=0.0821, قیمت=0.0823;✅ Stochastic کراس: K=63.64 D=21.21;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0083 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0083, ADX=60.00 -> ✅ OK"
ETH-USDT,LONG,LOW,1911.89000000,1904.33811000,1926.99378000,2026-08-19 09:23:04,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.684 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.073 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=1910.10, EMA50=1904.75;✅ روند EMA 4h: EMA21=1902.30, EMA50=1896.23, EMA200=1877.46;✅ RSI 30m: RSI=49.72;❌ MACD 30m: MACD_hist=-0.5522;❌ ورود هوشمند پولبک: قیمت=1911.8900 EMA=1912.4719 RSI=49.7 BS15=0.684;✅ ADX: ADX=61.49 [>25], DI+=566.99, DI-=135.19;❌ CCI عبور از ۰: CCI=-36.41;✅ SAR: SAR=1910.6130, قیمت=1911.8900;✅ Stochastic کراس: K=40.90 D=13.63;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0014 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0014 [خیلی پایین - بازار رنج]"
ETH-USDT,LONG,LOW,1911.38000000,1904.33862000,1925.46276000,2026-08-19 09:57:29,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.723 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.760 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=1910.07, EMA50=1904.95;✅ روند EMA 4h: EMA21=1902.25, EMA50=1896.21, EMA200=1877.46;✅ RSI 30m: RSI=49.14;❌ MACD 30m: MACD_hist=-0.6033;❌ ورود هوشمند پولبک: قیمت=1911.3800 EMA=1912.2330 RSI=49.1 BS15=0.723;✅ ADX: ADX=46.64 [>25], DI+=536.26, DI-=195.12;❌ CCI عبور از ۰: CCI=-107.89;✅ SAR: SAR=1909.9098, قیمت=1911.3800;✅ Stochastic کراس: K=37.20 D=12.40;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0012 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0012 [خیلی پایین - بازار رنج]"
POL-USDT,LONG,MEDIUM,0.08220000,0.08161780,0.08336440,2026-08-19 09:57:29,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.333 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;✅ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=53.82;❌ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0822 EMA=0.0821 RSI=53.8 BS15=0.333;❌ ADX: ADX=64.71 [>25], DI+=91.30, DI-=426.09;✅ CCI عبور از ۰: CCI=31.98;✅ SAR: SAR=0.0820, قیمت=0.0822;✅ Stochastic کراس: K=50.00 D=16.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0078, ADX=64.71 -> ✅ OK"
ETH-USDT,LONG,MEDIUM,1916.35000000,1904.33365000,1940.38270000,2026-08-19 11:29:36,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.691 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.476 [≥ 0.4];✅ روند EMA 1h: EMA21=1911.15, EMA50=1905.63;✅ روند EMA 4h: EMA21=1902.70, EMA50=1896.40, EMA200=1877.51;✅ RSI 30m: RSI=55.55;✅ MACD 30m: MACD_hist=0.2310;❌ ورود هوشمند پولبک: قیمت=1916.3500 EMA=1913.4192 RSI=55.5 BS15=0.691;❌ ADX: ADX=7.75 [>25], DI+=366.70, DI-=313.92;❌ CCI عبور از ۰: CCI=118.84 [اشباع خرید];✅ SAR: SAR=1915.6238, قیمت=1916.3500;✅ Stochastic کراس: K=67.56 D=22.52;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0014 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0014 [خیلی پایین - بازار رنج]"
DOT-USDT,LONG,MEDIUM,0.76320000,0.75173680,0.78612640,2026-08-19 12:53:42,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.455 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.4];✅ روند EMA 1h: EMA21=0.75, EMA50=0.75;❌ روند EMA 4h: EMA21=0.76, EMA50=0.77, EMA200=0.80;✅ RSI 30m: RSI=65.71;❌ MACD 30m: MACD_hist=0.0004;❌ ورود هوشمند پولبک: قیمت=0.7632 EMA=0.7572 RSI=65.7 BS15=0.455;❌ ADX: ADX=26.36 [>25], DI+=201.78, DI-=346.26;❌ CCI عبور از ۰: CCI=106.71 [اشباع خرید];✅ SAR: SAR=0.7598, قیمت=0.7632;✅ Stochastic کراس: K=69.03 D=23.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0052 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0052, ADX=26.36 -> ✅ OK"
