symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ATOM-USDT,SHORT,MEDIUM,1.84820000,1.89384820,1.75690360,2026-02-28 00:20:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.559 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.88, EMA50=1.92;✅ روند EMA 4h: EMA21=1.95, EMA50=2.06;✅ RSI 30m: RSI=36.31;✅ MACD 30m: MACD_hist=-0.0022;❌ ورود هوشمند پولبک: قیمت=1.8482 EMA=1.8687 RSI=36.3 BS15=0.559;❌ ADX: ADX=49.55 [>25], DI+=317.10, DI-=106.98;✅ CCI عبور از ۰: CCI=-114.97;❌ SAR: SAR=1.8461, قیمت=1.8482;❌ Stochastic کراس: K=13.65 D=4.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0092 [>0.007]"
SUI-USDT,SHORT,MEDIUM,0.90000000,0.91610000,0.86780000,2026-02-28 00:20:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.571 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=0.92, EMA50=0.93;✅ روند EMA 4h: EMA21=0.92, EMA50=0.93;✅ RSI 30m: RSI=38.55;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.9000 EMA=0.9091 RSI=38.6 BS15=0.571;❌ ADX: ADX=21.49 [>25], DI+=274.00, DI-=424.00;✅ CCI عبور از ۰: CCI=-73.76;❌ SAR: SAR=0.8938, قیمت=0.9000;❌ Stochastic کراس: K=34.98 D=11.66;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0141 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.84490000,1.85624490,1.82221020,2026-02-28 08:18:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.800 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [≥ 0.48];✅ روند EMA 1h: EMA21=1.86, EMA50=1.90;✅ روند EMA 4h: EMA21=1.93, EMA50=2.04;✅ RSI 30m: RSI=45.20;❌ MACD 30m: MACD_hist=0.0019;❌ ورود هوشمند پولبک: قیمت=1.8449 EMA=1.8483 RSI=45.2 BS15=0.800;❌ ADX: ADX=26.53 [>25], DI+=389.10, DI-=225.93;✅ CCI عبور از ۰: CCI=-5.44;❌ SAR: SAR=1.8404, قیمت=1.8449;❌ Stochastic کراس: K=75.12 D=25.04;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0092 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.11850000,0.12071850,0.11406300,2026-02-28 08:18:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.13;✅ RSI 30m: RSI=41.32;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1185 EMA=0.1196 RSI=41.3 BS15=1.000;❌ ADX: ADX=41.57 [>25], DI+=648.53, DI-=267.65;✅ CCI عبور از ۰: CCI=-93.70;❌ SAR: SAR=0.1180, قیمت=0.1185;❌ Stochastic کراس: K=54.35 D=18.12;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0072 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.84500000,1.85684500,1.82131000,2026-02-28 08:57:07,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.763 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.913 [≥ 0.48];✅ روند EMA 1h: EMA21=1.86, EMA50=1.90;✅ روند EMA 4h: EMA21=1.93, EMA50=2.04;✅ RSI 30m: RSI=45.35;❌ MACD 30m: MACD_hist=0.0021;❌ ورود هوشمند پولبک: قیمت=1.8450 EMA=1.8481 RSI=45.4 BS15=0.763;❌ ADX: ADX=20.66 [>25], DI+=370.70, DI-=243.76;❌ CCI عبور از ۰: CCI=60.54;❌ SAR: SAR=1.8376, قیمت=1.8450;❌ Stochastic کراس: K=75.37 D=25.12;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.11820000,0.12071820,0.11316360,2026-02-28 08:57:07,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.13;✅ RSI 30m: RSI=39.75;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1182 EMA=0.1195 RSI=39.8 BS15=0.750;❌ ADX: ADX=38.46 [>25], DI+=612.50, DI-=272.22;✅ CCI عبور از ۰: CCI=-74.79;❌ SAR: SAR=0.1176, قیمت=0.1182;❌ Stochastic کراس: K=47.83 D=15.94;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0076 [>0.007]"
XAUT-USDT,LONG,MEDIUM,5303.92000000,5263.68608000,5384.38784000,2026-02-28 10:31:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.725 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.725 [≥ 0.48];✅ روند EMA 1h: EMA21=5252.70, EMA50=5215.49;✅ روند EMA 4h: EMA21=5197.43, EMA50=5142.05;✅ RSI 30m: RSI=78.31;✅ MACD 30m: MACD_hist=1.1476;❌ ورود هوشمند پولبک: قیمت=5303.9200 EMA=5273.0044 RSI=78.3 BS15=0.725;❌ ADX: ADX=11.29 [>25], DI+=202.97, DI-=254.63;✅ CCI عبور از ۰: CCI=137.33;✅ SAR: SAR=5285.0682, قیمت=5303.9200;✅ Stochastic کراس: K=30.48 D=10.16;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0058 [>0.007]"
ARB-USDT,SHORT,MEDIUM,0.09360000,0.10039360,0.08001280,2026-02-28 10:31:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.571 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.571 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=23.91;✅ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=0.0936 EMA=0.0985 RSI=23.9 BS15=0.571;❌ ADX: ADX=48.57 [>25], DI+=611.76, DI-=211.76;✅ CCI عبور از ۰: CCI=-313.36;❌ SAR: SAR=0.0932, قیمت=0.0936;❌ Stochastic کراس: K=8.75 D=2.92;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0163 [>0.007]"
SOL-USDT,SHORT,MEDIUM,79.26000000,82.21926000,73.34148000,2026-02-28 11:14:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.731 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.564 [≥ 0.48];✅ روند EMA 1h: EMA21=81.90, EMA50=83.35;✅ روند EMA 4h: EMA21=83.43, EMA50=83.45;✅ RSI 30m: RSI=35.15;✅ MACD 30m: MACD_hist=-0.2857;❌ ورود هوشمند پولبک: قیمت=79.2600 EMA=80.8646 RSI=35.2 BS15=0.731;❌ ADX: ADX=43.01 [>25], DI+=417.02, DI-=166.18;✅ CCI عبور از ۰: CCI=-156.91;❌ SAR: SAR=77.1894, قیمت=79.2600;❌ Stochastic کراس: K=41.41 D=13.80;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0179 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.09000000,0.09379000,0.08242000,2026-02-28 11:14:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.689 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=29.31;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=0.0900 EMA=0.0922 RSI=29.3 BS15=0.689;❌ ADX: ADX=81.45 [>25], DI+=745.02, DI-=76.18;✅ CCI عبور از ۰: CCI=-164.84;❌ SAR: SAR=0.0881, قیمت=0.0900;❌ Stochastic کراس: K=34.39 D=11.46;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0170 [>0.007]"
SUI-USDT,SHORT,MEDIUM,0.85900000,0.90075900,0.77548200,2026-02-28 11:14:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.784 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.628 [≥ 0.48];✅ روند EMA 1h: EMA21=0.90, EMA50=0.91;✅ روند EMA 4h: EMA21=0.91, EMA50=0.92;✅ RSI 30m: RSI=31.82;✅ MACD 30m: MACD_hist=-0.0042;❌ ورود هوشمند پولبک: قیمت=0.8590 EMA=0.8831 RSI=31.8 BS15=0.784;❌ ADX: ADX=38.51 [>25], DI+=591.75, DI-=262.68;✅ CCI عبور از ۰: CCI=-166.53;❌ SAR: SAR=0.8372, قیمت=0.8590;❌ Stochastic کراس: K=32.55 D=10.85;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0197 [>0.007]"
BTC-USDT,SHORT,MEDIUM,63771.10000000,65976.97110000,59359.35780000,2026-02-28 11:48:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.765 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.765 [≥ 0.48];✅ روند EMA 1h: EMA21=65428.80, EMA50=66134.62;✅ روند EMA 4h: EMA21=66051.98, EMA50=66546.69;✅ RSI 30m: RSI=28.19;✅ MACD 30m: MACD_hist=-213.9661;❌ ورود هوشمند پولبک: قیمت=63771.1000 EMA=65017.2329 RSI=28.2 BS15=0.765;❌ ADX: ADX=11.04 [>25], DI+=359.03, DI-=287.62;✅ CCI عبور از ۰: CCI=-150.26;❌ SAR: SAR=63465.7860, قیمت=63771.1000;❌ Stochastic کراس: K=24.78 D=8.26;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0108 [>0.007]"
ETH-USDT,SHORT,MEDIUM,1863.34000000,1933.34334000,1723.33332000,2026-02-28 11:48:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.720 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.720 [≥ 0.48];✅ روند EMA 1h: EMA21=1923.15, EMA50=1956.15;✅ روند EMA 4h: EMA21=1951.37, EMA50=1957.65;✅ RSI 30m: RSI=30.46;✅ MACD 30m: MACD_hist=-5.5524;❌ ورود هوشمند پولبک: قیمت=1863.3400 EMA=1903.2791 RSI=30.5 BS15=0.720;❌ ADX: ADX=24.87 [>25], DI+=444.82, DI-=267.66;✅ CCI عبور از ۰: CCI=-141.84;❌ SAR: SAR=1851.6080, قیمت=1863.3400;❌ Stochastic کراس: K=28.62 D=9.54;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0168 [>0.007]"
BNB-USDT,SHORT,MEDIUM,594.66700000,615.85066700,552.29966600,2026-02-28 11:48:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.633 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.633 [≥ 0.48];✅ روند EMA 1h: EMA21=609.81, EMA50=614.20;✅ روند EMA 4h: EMA21=612.27, EMA50=613.33;✅ RSI 30m: RSI=28.08;✅ MACD 30m: MACD_hist=-1.9536;❌ ورود هوشمند پولبک: قیمت=594.6670 EMA=606.5629 RSI=28.1 BS15=0.633;❌ ADX: ADX=55.47 [>25], DI+=497.06, DI-=142.36;✅ CCI عبور از ۰: CCI=-159.80;❌ SAR: SAR=592.7575, قیمت=594.6670;❌ Stochastic کراس: K=15.97 D=5.32;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0089 [>0.007]"
XRP-USDT,SHORT,MEDIUM,1.29836000,1.36129836,1.17248328,2026-02-28 11:48:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.532 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.532 [≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA50=1.37;✅ روند EMA 4h: EMA21=1.37, EMA50=1.39;✅ RSI 30m: RSI=19.77;✅ MACD 30m: MACD_hist=-0.0058;❌ ورود هوشمند پولبک: قیمت=1.2984 EMA=1.3374 RSI=19.8 BS15=0.532;❌ ADX: ADX=34.71 [>25], DI+=490.01, DI-=237.51;✅ CCI عبور از ۰: CCI=-180.67;✅ SAR: SAR=1.2995, قیمت=1.2984;❌ Stochastic کراس: K=11.07 D=3.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0156 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.08935000,0.09355935,0.08093130,2026-02-28 11:48:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.690 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.690 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.10;✅ RSI 30m: RSI=21.64;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=0.0893 EMA=0.0919 RSI=21.6 BS15=0.690;❌ ADX: ADX=82.20 [>25], DI+=747.43, DI-=73.04;✅ CCI عبور از ۰: CCI=-149.88;❌ SAR: SAR=0.0888, قیمت=0.0893;❌ Stochastic کراس: K=22.98 D=7.66;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0184 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.80210000,1.85680210,1.69269580,2026-02-28 11:48:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.584 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.584 [≥ 0.48];✅ روند EMA 1h: EMA21=1.84, EMA50=1.88;✅ روند EMA 4h: EMA21=1.92, EMA50=2.03;✅ RSI 30m: RSI=33.70;✅ MACD 30m: MACD_hist=-0.0029;❌ ورود هوشمند پولبک: قیمت=1.8021 EMA=1.8321 RSI=33.7 BS15=0.584;❌ ADX: ADX=55.34 [>25], DI+=427.69, DI-=122.95;✅ CCI عبور از ۰: CCI=-163.27;✅ SAR: SAR=1.8059, قیمت=1.8021;❌ Stochastic کراس: K=27.43 D=9.14;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0118 [>0.007]"
ARB-USDT,SHORT,MEDIUM,0.09430000,0.09969430,0.08351140,2026-02-28 11:48:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=30.41;✅ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=0.0943 EMA=0.0978 RSI=30.4 BS15=1.000;❌ ADX: ADX=33.33 [>25], DI+=478.63, DI-=239.32;✅ CCI عبور از ۰: CCI=-156.08;❌ SAR: SAR=0.0935, قیمت=0.0943;❌ Stochastic کراس: K=18.92 D=6.31;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0191 [>0.007]"
