symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,LONG,LOW,0.18960000,0.18601040,0.19677920,2026-08-02 17:53:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.200 [≥ 0.48];✅ روند EMA 1h: EMA21=0.18, EMA50=0.18;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17, EMA200=0.17;✅ RSI 30m: RSI=66.51;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1896 EMA=0.1862 RSI=66.5 BS15=0.667;✅ ADX: ADX=27.27 [>25], DI+=376.92, DI-=215.38;✅ CCI عبور از ۰: CCI=86.51;✅ SAR: SAR=0.1865, قیمت=0.1896;✅ Stochastic کراس: K=55.56 D=18.52;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0249 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0249, ADX=27.27 -> ✅ OK"
DOT-USDT,LONG,MEDIUM,0.79770000,0.79130230,0.81049540,2026-08-02 17:53:44,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.412 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.583 [≥ 0.48];✅ روند EMA 1h: EMA21=0.79, EMA50=0.78;❌ روند EMA 4h: EMA21=0.78, EMA50=0.78, EMA200=0.83;✅ RSI 30m: RSI=60.11;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.7977 EMA=0.7940 RSI=60.1 BS15=0.412;❌ ADX: ADX=16.95 [>25], DI+=194.89, DI-=274.43;❌ CCI عبور از ۰: CCI=127.21 [اشباع خرید];✅ SAR: SAR=0.7973, قیمت=0.7977;✅ Stochastic کراس: K=62.37 D=20.79;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0088 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0088, ADX=16.95 -> ✅ OK"
AVAX-USDT,LONG,MEDIUM,6.58000000,6.54942000,6.64116000,2026-08-02 17:53:44,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.450 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.111 [≥ 0.48];✅ روند EMA 1h: EMA21=6.48, EMA50=6.43;❌ روند EMA 4h: EMA21=6.43, EMA50=6.46, EMA200=6.51;✅ RSI 30m: RSI=60.97;❌ MACD 30m: MACD_hist=-0.0128;❌ ورود هوشمند پولبک: قیمت=6.5800 EMA=6.5420 RSI=61.0 BS15=0.450;✅ ADX: ADX=29.55 [>25], DI+=335.29, DI-=182.35;❌ CCI عبور از ۰: CCI=-26.74;✅ SAR: SAR=6.5659, قیمت=6.5800;✅ Stochastic کراس: K=24.24 D=8.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0126 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0126, ADX=29.55 -> ✅ OK"
ATOM-USDT,LONG,MEDIUM,1.24990000,1.24575010,1.25819980,2026-08-02 17:53:45,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.25, EMA50=1.24;❌ روند EMA 4h: EMA21=1.25, EMA50=1.30, EMA200=1.46;✅ RSI 30m: RSI=51.65;❌ MACD 30m: MACD_hist=-0.0013;❌ ورود هوشمند پولبک: قیمت=1.2499 EMA=1.2505 RSI=51.6 BS15=0.000;✅ ADX: ADX=45.31 [>25], DI+=504.65, DI-=189.92;❌ CCI عبور از ۰: CCI=-81.20;✅ SAR: SAR=1.2494, قیمت=1.2499;❌ Stochastic کراس: K=17.90 D=5.97;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0053 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0053, ADX=45.31 -> ✅ OK"
NEAR-USDT,LONG,MEDIUM,1.69870000,1.69090130,1.71429740,2026-08-02 17:53:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.544 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.714 [≥ 0.48];✅ روند EMA 1h: EMA21=1.70, EMA50=1.68;❌ روند EMA 4h: EMA21=1.68, EMA50=1.71, EMA200=1.85;✅ RSI 30m: RSI=45.64;❌ MACD 30m: MACD_hist=-0.0036;✅ ورود هوشمند پولبک: قیمت=1.6987 EMA=1.7046 RSI=45.6 BS15=0.544;❌ ADX: ADX=7.75 [>25], DI+=240.75, DI-=206.12;❌ CCI عبور از ۰: CCI=-121.05;✅ SAR: SAR=1.6974, قیمت=1.6987;❌ Stochastic کراس: K=18.54 D=6.18;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0053 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0053, ADX=7.75 -> ✅ OK"
ARB-USDT,LONG,MEDIUM,0.08130000,0.08091870,0.08206260,2026-08-02 17:53:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;❌ روند EMA 4h: EMA21=0.08, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=53.79;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.0813 EMA=0.0813 RSI=53.8 BS15=0.500;❌ ADX: ADX=14.29 [>25], DI+=365.22, DI-=273.91;❌ CCI عبور از ۰: CCI=-159.42;✅ SAR: SAR=0.0811, قیمت=0.0813;✅ Stochastic کراس: K=21.43 D=7.14;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0114 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0114, ADX=14.29 -> ✅ OK"
XRP-USDT,LONG,MEDIUM,1.08152000,1.07627848,1.09200304,2026-08-02 19:04:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.833 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.833 [≥ 0.48];✅ روند EMA 1h: EMA21=1.08, EMA50=1.07;❌ روند EMA 4h: EMA21=1.07, EMA50=1.08, EMA200=1.09;✅ RSI 30m: RSI=59.70;❌ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=1.0815 EMA=1.0795 RSI=59.7 BS15=0.833;✅ ADX: ADX=68.91 [>25], DI+=610.69, DI-=112.41;✅ CCI عبور از ۰: CCI=6.70;✅ SAR: SAR=1.0805, قیمت=1.0815;✅ Stochastic کراس: K=68.93 D=22.98;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0044 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0044, ADX=68.91 -> ✅ OK"
ADA-USDT,LONG,LOW,0.19040000,0.18600960,0.20137600,2026-08-02 19:04:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.600 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.600 [≥ 0.48];✅ روند EMA 1h: EMA21=0.18, EMA50=0.18;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17, EMA200=0.17;✅ RSI 30m: RSI=67.98;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1904 EMA=0.1871 RSI=68.0 BS15=0.600;✅ ADX: ADX=35.14 [>25], DI+=411.76, DI-=197.65;✅ CCI عبور از ۰: CCI=96.43;✅ SAR: SAR=0.1889, قیمت=0.1904;✅ Stochastic کراس: K=62.20 D=20.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0247 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0247, ADX=35.14 -> ✅ OK"
DOT-USDT,LONG,MEDIUM,0.79400000,0.79130600,0.79938800,2026-08-02 19:04:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.429 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.429 [≥ 0.48];✅ روند EMA 1h: EMA21=0.79, EMA50=0.78;❌ روند EMA 4h: EMA21=0.78, EMA50=0.78, EMA200=0.83;✅ RSI 30m: RSI=51.88;❌ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=0.7940 EMA=0.7944 RSI=51.9 BS15=0.429;✅ ADX: ADX=36.70 [>25], DI+=511.27, DI-=236.76;❌ CCI عبور از ۰: CCI=-42.19;❌ SAR: SAR=0.7947, قیمت=0.7940;✅ Stochastic کراس: K=20.88 D=6.96;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0080 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0080, ADX=36.70 -> ✅ OK"
XLM-USDT,LONG,MEDIUM,0.17500000,0.17392500,0.17715000,2026-08-02 19:04:48,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;❌ روند EMA 4h: EMA21=0.17, EMA50=0.17, EMA200=0.18;✅ RSI 30m: RSI=57.61;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1750 EMA=0.1746 RSI=57.6 BS15=1.000;✅ ADX: ADX=49.15 [>25], DI+=545.13, DI-=185.84;❌ CCI عبور از ۰: CCI=-24.64;✅ SAR: SAR=0.1747, قیمت=0.1750;✅ Stochastic کراس: K=52.94 D=17.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0052 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0052, ADX=49.15 -> ✅ OK"
XRP-USDT,LONG,MEDIUM,1.08076000,1.07627924,1.08972152,2026-08-02 20:18:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.540 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.540 [≥ 0.48];✅ روند EMA 1h: EMA21=1.08, EMA50=1.07;❌ روند EMA 4h: EMA21=1.07, EMA50=1.08, EMA200=1.09;✅ RSI 30m: RSI=56.29;❌ MACD 30m: MACD_hist=-0.0007;❌ ورود هوشمند پولبک: قیمت=1.0808 EMA=1.0794 RSI=56.3 BS15=0.540;✅ ADX: ADX=59.94 [>25], DI+=540.08, DI-=135.27;❌ CCI عبور از ۰: CCI=-22.79;✅ SAR: SAR=1.0777, قیمت=1.0808;✅ Stochastic کراس: K=58.93 D=19.64;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0040 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0040, ADX=59.94 -> ✅ OK"
ADA-USDT,LONG,LOW,0.18990000,0.18631010,0.19707980,2026-08-02 20:18:31,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.18, EMA50=0.18;✅ روند EMA 4h: EMA21=0.18, EMA50=0.17, EMA200=0.17;✅ RSI 30m: RSI=65.66;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.1899 EMA=0.1876 RSI=65.7 BS15=0.000;✅ ADX: ADX=27.27 [>25], DI+=345.88, DI-=197.65;✅ CCI عبور از ۰: CCI=70.41;✅ SAR: SAR=0.1894, قیمت=0.1899;✅ Stochastic کراس: K=50.68 D=16.89;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0242 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0242, ADX=27.27 -> ✅ OK"
DOT-USDT,LONG,MEDIUM,0.79560000,0.78920440,0.81158900,2026-08-02 20:18:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.79, EMA50=0.78;❌ روند EMA 4h: EMA21=0.78, EMA50=0.78, EMA200=0.83;✅ RSI 30m: RSI=54.94;❌ MACD 30m: MACD_hist=-0.0008;❌ ورود هوشمند پولبک: قیمت=0.7956 EMA=0.7943 RSI=54.9 BS15=0.500;✅ ADX: ADX=26.32 [>25], DI+=451.83, DI-=263.57;❌ CCI عبور از ۰: CCI=-26.37;✅ SAR: SAR=0.7901, قیمت=0.7956;✅ Stochastic کراس: K=51.38 D=17.13;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0074 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0074, ADX=26.32 -> ✅ OK"
AVAX-USDT,LONG,MEDIUM,6.58500000,6.54941500,6.67396250,2026-08-02 20:18:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=6.50, EMA50=6.44;❌ روند EMA 4h: EMA21=6.45, EMA50=6.46, EMA200=6.51;✅ RSI 30m: RSI=60.62;❌ MACD 30m: MACD_hist=-0.0125;❌ ورود هوشمند پولبک: قیمت=6.5850 EMA=6.5608 RSI=60.6 BS15=0.667;✅ ADX: ADX=43.80 [>25], DI+=449.45, DI-=175.65;❌ CCI عبور از ۰: CCI=-54.87;✅ SAR: SAR=6.5652, قیمت=6.5850;✅ Stochastic کراس: K=39.19 D=13.06;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0118 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0118, ADX=43.80 -> ✅ OK"
