symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XRP-USDT,SHORT,MEDIUM,1.41359000,1.42151359,1.39774282,2026-03-26 00:33:18,STOP_HIT,2026-03-26 00:34:00,1.42151359,0.020000,-0.076053,10.00,-0.5605,"✅ قدرت کندل 15m: BS15=0.506 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.506 [≥ 0.48];❌ روند EMA 1h: EMA21=1.41, EMA50=1.41;✅ روند EMA 4h: EMA21=1.42, EMA50=1.42;✅ RSI 30m: RSI=47.81;✅ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=1.4136 EMA=1.4152 RSI=47.8 BS15=0.506;✅ ADX: ADX=64.43 [>25], DI+=100.87, DI-=466.29;✅ CCI عبور از ۰: CCI=-42.86;❌ SAR: SAR=1.4101, قیمت=1.4136;❌ Stochastic کراس: K=61.27 D=20.42;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0000 [>0.007]"
XLM-USDT,LONG,MEDIUM,0.17660000,0.17592340,0.17795320,2026-03-26 00:33:19,TP_HIT,2026-03-26 02:11:00,0.17795320,0.020000,0.056625,10.00,0.7663,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.18, EMA50=0.17;✅ روند EMA 4h: EMA21=0.17, EMA50=0.17;❌ RSI 30m: RSI=47.94;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.1766 EMA=0.1771 RSI=47.9 BS15=1.000;❌ ADX: ADX=86.67 [>25], DI+=41.18, DI-=576.47;❌ CCI عبور از ۰: CCI=-44.10;✅ SAR: SAR=0.1761, قیمت=0.1766;✅ Stochastic کراس: K=56.25 D=18.75;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0081 [>0.007]"
DOT-USDT,SHORT,MEDIUM,1.32490000,1.36202490,1.25065020,2026-03-26 10:28:53,STOP_HIT,2026-03-26 10:29:00,1.36202490,0.020000,-0.300209,10.00,-2.8021,"✅ قدرت کندل 15m: BS15=0.513 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.511 [≥ 0.48];✅ روند EMA 1h: EMA21=1.36, EMA50=1.38;✅ روند EMA 4h: EMA21=1.40, EMA50=1.44;✅ RSI 30m: RSI=28.41;✅ MACD 30m: MACD_hist=-0.0021;❌ ورود هوشمند پولبک: قیمت=1.3249 EMA=1.3460 RSI=28.4 BS15=0.513;❌ ADX: ADX=0.87 [>25], DI+=328.11, DI-=333.88;✅ CCI عبور از ۰: CCI=-147.63;❌ SAR: SAR=1.3194, قیمت=1.3249;❌ Stochastic کراس: K=11.27 D=3.76;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0122 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.72490000,1.75412490,1.66645020,2026-03-26 10:28:54,STOP_HIT,2026-03-26 10:29:00,1.75412490,0.020000,-0.189430,10.00,-1.6943,"✅ قدرت کندل 15m: BS15=0.616 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.522 [≥ 0.48];✅ روند EMA 1h: EMA21=1.76, EMA50=1.77;✅ روند EMA 4h: EMA21=1.78, EMA50=1.81;✅ RSI 30m: RSI=26.15;✅ MACD 30m: MACD_hist=-0.0021;❌ ورود هوشمند پولبک: قیمت=1.7249 EMA=1.7457 RSI=26.1 BS15=0.616;❌ ADX: ADX=26.84 [>25], DI+=318.83, DI-=183.88;✅ CCI عبور از ۰: CCI=-121.97;❌ SAR: SAR=1.7186, قیمت=1.7249;❌ Stochastic کراس: K=12.88 D=4.29;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0092 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.09269000,0.09477269,0.08852462,2026-03-26 11:31:58,STOP_HIT,2026-03-26 11:32:00,0.09477269,0.020000,-0.244694,10.00,-2.2469,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=25.49;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.0927 EMA=0.0942 RSI=25.5 BS15=0.500;❌ ADX: ADX=23.86 [>25], DI+=339.89, DI-=208.94;✅ CCI عبور از ۰: CCI=-103.21;❌ SAR: SAR=0.0924, قیمت=0.0927;❌ Stochastic کراس: K=11.58 D=3.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0090 [>0.007]"
DOT-USDT,SHORT,MEDIUM,1.32610000,1.35002610,1.27824780,2026-03-26 11:31:58,STOP_HIT,2026-03-26 11:32:00,1.35002610,0.020000,-0.200425,10.00,-1.8042,"✅ قدرت کندل 15m: BS15=0.800 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA50=1.38;✅ روند EMA 4h: EMA21=1.39, EMA50=1.44;✅ RSI 30m: RSI=32.71;✅ MACD 30m: MACD_hist=-0.0009;❌ ورود هوشمند پولبک: قیمت=1.3261 EMA=1.3410 RSI=32.7 BS15=0.800;❌ ADX: ADX=5.42 [>25], DI+=308.46, DI-=343.81;✅ CCI عبور از ۰: CCI=-86.79;❌ SAR: SAR=1.3228, قیمت=1.3261;❌ Stochastic کراس: K=13.99 D=4.66;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0128 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.11050000,0.11201050,0.10747900,2026-03-26 11:31:58,STOP_HIT,2026-03-26 11:32:00,0.11201050,0.020000,-0.156697,10.00,-1.3670,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.12;✅ RSI 30m: RSI=31.70;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1105 EMA=0.1117 RSI=31.7 BS15=1.000;❌ ADX: ADX=19.44 [>25], DI+=261.94, DI-=388.39;✅ CCI عبور از ۰: CCI=-89.52;❌ SAR: SAR=0.1101, قیمت=0.1105;❌ Stochastic کراس: K=17.07 D=5.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0082 [>0.007]"
DOT-USDT,SHORT,LOW,1.31010000,1.33851010,1.25327980,2026-03-26 13:01:36,STOP_HIT,2026-03-26 13:02:00,1.33851010,0.020000,-0.236854,10.00,-2.1685,"✅ قدرت کندل 15m: BS15=0.838 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.838 [≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA50=1.37;✅ روند EMA 4h: EMA21=1.39, EMA50=1.44;✅ RSI 30m: RSI=26.01;✅ MACD 30m: MACD_hist=-0.0011;❌ ورود هوشمند پولبک: قیمت=1.3101 EMA=1.3347 RSI=26.0 BS15=0.838;✅ ADX: ADX=32.86 [>25], DI+=202.34, DI-=400.37;✅ CCI عبور از ۰: CCI=-117.87;✅ SAR: SAR=1.3181, قیمت=1.3101;❌ Stochastic کراس: K=2.89 D=0.96;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0142 [>0.007]"
OP-USDT,SHORT,LOW,0.10860000,0.11080860,0.10418280,2026-03-26 14:14:13,STOP_HIT,2026-03-26 14:15:00,0.11080860,0.020000,-0.223370,10.00,-2.0337,"❌ قدرت کندل 15m: BS15=0.333 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.12;✅ RSI 30m: RSI=26.77;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.1086 EMA=0.1105 RSI=26.8 BS15=0.333;✅ ADX: ADX=50.00 [>25], DI+=134.25, DI-=402.74;✅ CCI عبور از ۰: CCI=-107.91;❌ SAR: SAR=0.1080, قیمت=0.1086;❌ Stochastic کراس: K=15.38 D=5.13;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0124 [>0.007]"
XRP-USDT,SHORT,LOW,1.37342000,1.38875342,1.34275316,2026-03-26 15:12:54,STOP_HIT,2026-03-26 15:13:00,1.38875342,0.020000,-0.131644,10.00,-1.1164,"✅ قدرت کندل 15m: BS15=0.707 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.509 [≥ 0.48];✅ روند EMA 1h: EMA21=1.40, EMA50=1.40;✅ روند EMA 4h: EMA21=1.41, EMA50=1.42;✅ RSI 30m: RSI=27.29;✅ MACD 30m: MACD_hist=-0.0011;❌ ورود هوشمند پولبک: قیمت=1.3734 EMA=1.3868 RSI=27.3 BS15=0.707;✅ ADX: ADX=69.68 [>25], DI+=68.80, DI-=385.07;✅ CCI عبور از ۰: CCI=-103.20;❌ SAR: SAR=1.3693, قیمت=1.3734;❌ Stochastic کراس: K=13.90 D=4.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0085 [>0.007]"
