symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XRP-USDT,SHORT,MEDIUM,1.36615000,1.37628615,1.34587770,2026-03-07 07:22:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.735 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.802 [≥ 0.48];✅ روند EMA 1h: EMA21=1.37, EMA50=1.39;✅ روند EMA 4h: EMA21=1.39, EMA50=1.39;✅ RSI 30m: RSI=46.99;❌ MACD 30m: MACD_hist=0.0016;❌ ورود هوشمند پولبک: قیمت=1.3661 EMA=1.3670 RSI=47.0 BS15=0.735;❌ ADX: ADX=71.31 [>25], DI+=526.23, DI-=88.14;❌ CCI عبور از ۰: CCI=64.30;✅ SAR: SAR=1.3677, قیمت=1.3661;❌ Stochastic کراس: K=53.60 D=17.87;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0072 [>0.007]"
ADA-USDT,SHORT,MEDIUM,0.25880000,0.26115880,0.25408240,2026-03-07 07:23:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.800 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.26, EMA50=0.27;✅ روند EMA 4h: EMA21=0.27, EMA50=0.27;✅ RSI 30m: RSI=41.41;❌ MACD 30m: MACD_hist=0.0003;❌ ورود هوشمند پولبک: قیمت=0.2588 EMA=0.2596 RSI=41.4 BS15=0.800;❌ ADX: ADX=30.43 [>25], DI+=442.11, DI-=235.79;✅ CCI عبور از ۰: CCI=-12.62;✅ SAR: SAR=0.2592, قیمت=0.2588;❌ Stochastic کراس: K=25.00 D=8.33;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0103 [>0.007]"
ADA-USDT,SHORT,MEDIUM,0.25890000,0.26115890,0.25438220,2026-03-07 09:03:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.26, EMA50=0.26;✅ روند EMA 4h: EMA21=0.27, EMA50=0.27;✅ RSI 30m: RSI=43.58;❌ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.2589 EMA=0.2594 RSI=43.6 BS15=0.500;❌ ADX: ADX=17.24 [>25], DI+=385.95, DI-=272.43;✅ CCI عبور از ۰: CCI=-10.08;❌ SAR: SAR=0.2585, قیمت=0.2589;❌ Stochastic کراس: K=48.72 D=16.24;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0093 [>0.007]"
OP-USDT,SHORT,MEDIUM,0.12020000,0.12102020,0.11855960,2026-03-07 09:03:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.13;✅ RSI 30m: RSI=44.54;❌ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.1202 EMA=0.1205 RSI=44.5 BS15=1.000;❌ ADX: ADX=12.62 [>25], DI+=375.93, DI-=291.67;✅ CCI عبور از ۰: CCI=-22.97;✅ SAR: SAR=0.1204, قیمت=0.1202;❌ Stochastic کراس: K=41.18 D=13.73;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0114 [>0.007]"
POL-USDT,SHORT,MEDIUM,0.09790000,0.09899790,0.09570420,2026-03-07 12:22:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;✅ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=43.24;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0979 EMA=0.0984 RSI=43.2 BS15=1.000;❌ ADX: ADX=24.73 [>25], DI+=464.00, DI-=280.00;✅ CCI عبور از ۰: CCI=-88.37;✅ SAR: SAR=0.0980, قیمت=0.0979;❌ Stochastic کراس: K=27.78 D=9.26;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0061 [>0.007]"
OP-USDT,SHORT,LOW,0.11980000,0.12101980,0.11736040,2026-03-07 12:22:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA50=0.12;✅ روند EMA 4h: EMA21=0.12, EMA50=0.13;✅ RSI 30m: RSI=44.71;❌ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.1198 EMA=0.1201 RSI=44.7 BS15=1.000;✅ ADX: ADX=61.11 [>25], DI+=92.45, DI-=383.02;✅ CCI عبور از ۰: CCI=-23.28;❌ SAR: SAR=0.1194, قیمت=0.1198;❌ Stochastic کراس: K=52.17 D=17.39;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0107 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09052000,0.09116052,0.08923896,2026-03-07 12:50:54,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.741 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=39.27;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0905 EMA=0.0909 RSI=39.3 BS15=0.741;✅ ADX: ADX=36.59 [>25], DI+=190.91, DI-=411.19;✅ CCI عبور از ۰: CCI=-110.42;❌ SAR: SAR=0.0904, قیمت=0.0905;❌ Stochastic کراس: K=23.08 D=7.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09046000,0.09103046,0.08931908,2026-03-07 13:18:48,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.706 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.706 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=38.39;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0905 EMA=0.0908 RSI=38.4 BS15=0.706;✅ ADX: ADX=46.76 [>25], DI+=177.85, DI-=490.23;✅ CCI عبور از ۰: CCI=-95.11;❌ SAR: SAR=0.0900, قیمت=0.0905;❌ Stochastic کراس: K=20.19 D=6.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
DOGE-USDT,SHORT,LOW,0.09040000,0.09095040,0.08929920,2026-03-07 14:15:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=37.43;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.0904 EMA=0.0908 RSI=37.4 BS15=0.500;✅ ADX: ADX=34.77 [>25], DI+=209.88, DI-=433.61;✅ CCI عبور از ۰: CCI=-81.42;❌ SAR: SAR=0.0904, قیمت=0.0904;❌ Stochastic کراس: K=30.00 D=10.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0070 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.81380000,1.82981380,1.78177240,2026-03-07 15:10:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.82, EMA50=1.83;✅ روند EMA 4h: EMA21=1.83, EMA50=1.87;✅ RSI 30m: RSI=47.31;✅ MACD 30m: MACD_hist=-0.0006;❌ ورود هوشمند پولبک: قیمت=1.8138 EMA=1.8174 RSI=47.3 BS15=1.000;❌ ADX: ADX=7.33 [>25], DI+=301.11, DI-=259.98;✅ CCI عبور از ۰: CCI=-73.41;✅ SAR: SAR=1.8203, قیمت=1.8138;❌ Stochastic کراس: K=33.69 D=11.23;✅ رد EMA: رد EMA تشخیص داده شد;✅ تست مقاومت: تست مقاومت تایید شد;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0006 [>0.007]"
