symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,SHORT,LOW,590.40600000,614.21840600,542.78118800,2026-04-02 07:52:36,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.784 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.992 [≥ 0.48];✅ روند EMA 1h: EMA21=608.04, EMA50=611.29;✅ روند EMA 4h: EMA21=610.25, EMA50=617.63;✅ RSI 30m: RSI=17.81;✅ MACD 30m: MACD_hist=-2.1281;❌ ورود هوشمند پولبک: قیمت=590.4060 EMA=605.3598 RSI=17.8 BS15=0.784;✅ ADX: ADX=45.99 [>25], DI+=166.99, DI-=451.39;✅ CCI عبور از ۰: CCI=-179.72;✅ SAR: SAR=591.8455, قیمت=590.4060;❌ Stochastic کراس: K=0.02 D=0.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
DOT-USDT,SHORT,LOW,1.22080000,1.27162080,1.11915840,2026-04-02 07:52:37,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.207 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.625 [≥ 0.48];✅ روند EMA 1h: EMA21=1.25, EMA50=1.26;✅ روند EMA 4h: EMA21=1.26, EMA50=1.30;✅ RSI 30m: RSI=29.38;✅ MACD 30m: MACD_hist=-0.0038;❌ ورود هوشمند پولبک: قیمت=1.2208 EMA=1.2468 RSI=29.4 BS15=0.207;✅ ADX: ADX=30.19 [>25], DI+=202.80, DI-=378.17;✅ CCI عبور از ۰: CCI=-141.52;❌ SAR: SAR=1.2123, قیمت=1.2208;❌ Stochastic کراس: K=14.78 D=4.93;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0086 [>0.007]"
APT-USDT,SHORT,LOW,0.86630000,0.89746630,0.80396740,2026-04-02 07:52:37,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.333 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.89, EMA50=0.90;✅ روند EMA 4h: EMA21=0.90, EMA50=0.94;✅ RSI 30m: RSI=29.22;✅ MACD 30m: MACD_hist=-0.0028;❌ ورود هوشمند پولبک: قیمت=0.8663 EMA=0.8840 RSI=29.2 BS15=0.333;✅ ADX: ADX=56.97 [>25], DI+=115.90, DI-=422.77;✅ CCI عبور از ۰: CCI=-121.01;❌ SAR: SAR=0.8622, قیمت=0.8663;❌ Stochastic کراس: K=11.31 D=3.77;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0101 [>0.007]"
BNB-USDT,SHORT,LOW,590.77900000,614.17477900,543.98744200,2026-04-02 09:24:43,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.104 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.589 [≥ 0.48];✅ روند EMA 1h: EMA21=606.27, EMA50=610.39;✅ روند EMA 4h: EMA21=610.29, EMA50=617.64;✅ RSI 30m: RSI=24.55;✅ MACD 30m: MACD_hist=-1.7278;❌ ورود هوشمند پولبک: قیمت=590.7790 EMA=601.4420 RSI=24.5 BS15=0.104;✅ ADX: ADX=73.55 [>25], DI+=91.66, DI-=601.37;✅ CCI عبور از ۰: CCI=-107.72;❌ SAR: SAR=588.0670, قیمت=590.7790;❌ Stochastic کراس: K=12.88 D=4.29;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0105 [>0.007]"
DOT-USDT,SHORT,LOW,1.21760000,1.26781760,1.11716480,2026-04-02 09:24:43,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.912 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.828 [≥ 0.48];✅ روند EMA 1h: EMA21=1.25, EMA50=1.26;✅ روند EMA 4h: EMA21=1.26, EMA50=1.30;✅ RSI 30m: RSI=30.63;✅ MACD 30m: MACD_hist=-0.0028;❌ ورود هوشمند پولبک: قیمت=1.2176 EMA=1.2394 RSI=30.6 BS15=0.912;✅ ADX: ADX=52.27 [>25], DI+=147.92, DI-=471.95;✅ CCI عبور از ۰: CCI=-94.94;❌ SAR: SAR=1.2138, قیمت=1.2176;❌ Stochastic کراس: K=9.28 D=3.09;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0109 [>0.007]"
LTC-USDT,SHORT,LOW,52.27000000,54.15227000,48.50546000,2026-04-02 09:24:44,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.333 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=53.50, EMA50=53.75;✅ روند EMA 4h: EMA21=53.70, EMA50=54.14;✅ RSI 30m: RSI=24.06;✅ MACD 30m: MACD_hist=-0.1321;❌ ورود هوشمند پولبک: قیمت=52.2700 EMA=53.1328 RSI=24.1 BS15=0.333;✅ ADX: ADX=51.96 [>25], DI+=170.65, DI-=539.80;✅ CCI عبور از ۰: CCI=-104.53;❌ SAR: SAR=51.9764, قیمت=52.2700;❌ Stochastic کراس: K=14.02 D=4.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0087 [>0.007]"
AVAX-USDT,SHORT,MEDIUM,8.69600000,9.19569600,7.69660800,2026-04-02 09:24:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.643 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.625 [≥ 0.48];❌ روند EMA 1h: EMA21=9.00, EMA50=9.00;✅ روند EMA 4h: EMA21=8.95, EMA50=9.03;✅ RSI 30m: RSI=23.33;✅ MACD 30m: MACD_hist=-0.0353;❌ ورود هوشمند پولبک: قیمت=8.6960 EMA=8.9201 RSI=23.3 BS15=0.643;✅ ADX: ADX=60.26 [>25], DI+=141.21, DI-=569.41;✅ CCI عبور از ۰: CCI=-106.05;❌ SAR: SAR=8.6629, قیمت=8.6960;❌ Stochastic کراس: K=6.44 D=2.15;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0104 [>0.007]"
APT-USDT,SHORT,LOW,0.86370000,0.89736370,0.79637260,2026-04-02 09:24:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.89, EMA50=0.90;✅ روند EMA 4h: EMA21=0.90, EMA50=0.94;✅ RSI 30m: RSI=29.93;✅ MACD 30m: MACD_hist=-0.0018;❌ ورود هوشمند پولبک: قیمت=0.8637 EMA=0.8785 RSI=29.9 BS15=1.000;✅ ADX: ADX=68.15 [>25], DI+=94.42, DI-=498.56;✅ CCI عبور از ۰: CCI=-87.37;❌ SAR: SAR=0.8581, قیمت=0.8637;❌ Stochastic کراس: K=14.77 D=4.92;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0124 [>0.007]"
ARB-USDT,SHORT,MEDIUM,0.09140000,0.09539140,0.08341720,2026-04-02 09:24:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];❌ روند EMA 1h: EMA21=0.09, EMA50=0.09;✅ روند EMA 4h: EMA21=0.09, EMA50=0.09;✅ RSI 30m: RSI=34.38;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.0914 EMA=0.0926 RSI=34.4 BS15=1.000;✅ ADX: ADX=74.55 [>25], DI+=96.08, DI-=658.82;✅ CCI عبور از ۰: CCI=-80.56;❌ SAR: SAR=0.0905, قیمت=0.0914;❌ Stochastic کراس: K=18.00 D=6.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0083 [>0.007]"
BNB-USDT,SHORT,LOW,589.91300000,601.42591300,566.88717400,2026-04-02 10:32:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.548 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.548 [≥ 0.48];✅ روند EMA 1h: EMA21=603.46, EMA50=608.83;✅ روند EMA 4h: EMA21=610.21, EMA50=617.61;✅ RSI 30m: RSI=24.73;✅ MACD 30m: MACD_hist=-0.8452;❌ ورود هوشمند پولبک: قیمت=589.9130 EMA=598.5875 RSI=24.7 BS15=0.548;✅ ADX: ADX=43.03 [>25], DI+=166.20, DI-=417.21;✅ CCI عبور از ۰: CCI=-80.76;❌ SAR: SAR=588.5102, قیمت=589.9130;❌ Stochastic کراس: K=9.57 D=3.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0120 [>0.007]"
