symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
NEAR-USDT,LONG,LOW,1.39410000,1.33810590,1.50608820,2026-03-16 08:02:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.674 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.674 [≥ 0.48];✅ روند EMA 1h: EMA21=1.36, EMA50=1.34;✅ روند EMA 4h: EMA21=1.34, EMA50=1.31;✅ RSI 30m: RSI=67.52;✅ MACD 30m: MACD_hist=0.0049;❌ ورود هوشمند پولبک: قیمت=1.3941 EMA=1.3638 RSI=67.5 BS15=0.674;✅ ADX: ADX=31.11 [>25], DI+=346.75, DI-=182.20;✅ CCI عبور از ۰: CCI=173.05;✅ SAR: SAR=1.3880, قیمت=1.3941;❌ Stochastic کراس: K=83.68 D=27.89;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0091 [>0.007]"
OP-USDT,LONG,MEDIUM,0.12910000,0.12707090,0.13315820,2026-03-16 08:02:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.13, EMA50=0.13;❌ روند EMA 4h: EMA21=0.13, EMA50=0.12;✅ RSI 30m: RSI=62.81;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.1291 EMA=0.1281 RSI=62.8 BS15=0.500;❌ ADX: ADX=16.28 [>25], DI+=333.77, DI-=463.58;✅ CCI عبور از ۰: CCI=151.61;❌ SAR: SAR=0.1291, قیمت=0.1291;✅ Stochastic کراس: K=52.78 D=17.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
XAUT-USDT,SHORT,LOW,4963.67000000,5003.56367000,4883.88266000,2026-03-16 11:22:21,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.978 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=4977.53, EMA50=4989.90;✅ روند EMA 4h: EMA21=5006.12, EMA50=5055.10;✅ RSI 30m: RSI=44.25;✅ MACD 30m: MACD_hist=-1.2468;❌ ورود هوشمند پولبک: قیمت=4963.6700 EMA=4975.8933 RSI=44.3 BS15=0.978;✅ ADX: ADX=62.08 [>25], DI+=106.61, DI-=455.60;✅ CCI عبور از ۰: CCI=-116.48;✅ SAR: SAR=4964.7202, قیمت=4963.6700;❌ Stochastic کراس: K=23.18 D=7.73;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0004 [>0.007]"
NEAR-USDT,LONG,LOW,1.39700000,1.36430300,1.47874250,2026-03-16 11:22:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.713 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.952 [≥ 0.48];✅ روند EMA 1h: EMA21=1.37, EMA50=1.35;✅ روند EMA 4h: EMA21=1.34, EMA50=1.31;✅ RSI 30m: RSI=61.41;✅ MACD 30m: MACD_hist=0.0017;❌ ورود هوشمند پولبک: قیمت=1.3970 EMA=1.3813 RSI=61.4 BS15=0.713;✅ ADX: ADX=86.01 [>25], DI+=630.64, DI-=47.42;✅ CCI عبور از ۰: CCI=70.02;✅ SAR: SAR=1.3957, قیمت=1.3970;❌ Stochastic کراس: K=68.17 D=22.72;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0134 [>0.007]"
ARB-USDT,LONG,MEDIUM,0.10870000,0.10389130,0.11831740,2026-03-16 11:22:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA50=0.10;❌ روند EMA 4h: EMA21=0.10, EMA50=0.10;✅ RSI 30m: RSI=74.73;✅ MACD 30m: MACD_hist=0.0003;❌ ورود هوشمند پولبک: قیمت=0.1087 EMA=0.1061 RSI=74.7 BS15=0.667;✅ ADX: ADX=85.71 [>25], DI+=770.37, DI-=59.26;✅ CCI عبور از ۰: CCI=108.16;✅ SAR: SAR=0.1084, قیمت=0.1087;❌ Stochastic کراس: K=92.98 D=30.99;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0169 [>0.007]"
FIL-USDT,LONG,MEDIUM,0.94560000,0.89545440,1.04589120,2026-03-16 11:22:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.565 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.840 [≥ 0.48];✅ روند EMA 1h: EMA21=0.91, EMA50=0.89;❌ روند EMA 4h: EMA21=0.89, EMA50=0.91;✅ RSI 30m: RSI=82.61;✅ MACD 30m: MACD_hist=0.0041;❌ ورود هوشمند پولبک: قیمت=0.9456 EMA=0.9178 RSI=82.6 BS15=0.565;✅ ADX: ADX=63.59 [>25], DI+=558.31, DI-=124.28;✅ CCI عبور از ۰: CCI=126.57;✅ SAR: SAR=0.9424, قیمت=0.9456;❌ Stochastic کراس: K=81.28 D=27.09;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0160 [>0.007]"
XAUT-USDT,SHORT,LOW,4954.53000000,5003.55453000,4856.48094000,2026-03-16 12:15:43,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.798 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.982 [≥ 0.48];✅ روند EMA 1h: EMA21=4975.14, EMA50=4988.38;✅ روند EMA 4h: EMA21=5001.13, EMA50=5051.02;✅ RSI 30m: RSI=41.23;✅ MACD 30m: MACD_hist=-2.6123;❌ ورود هوشمند پولبک: قیمت=4954.5300 EMA=4972.7235 RSI=41.2 BS15=0.798;✅ ADX: ADX=73.51 [>25], DI+=87.83, DI-=575.27;✅ CCI عبور از ۰: CCI=-149.40;✅ SAR: SAR=4955.4940, قیمت=4954.5300;❌ Stochastic کراس: K=3.88 D=1.29;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0007 [>0.007]"
BNB-USDT,LONG,MEDIUM,675.69500000,673.49430500,680.09639000,2026-03-16 12:15:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [≥ 0.48];✅ روند EMA 1h: EMA21=671.94, EMA50=665.28;❌ روند EMA 4h: EMA21=662.32, EMA50=652.32;✅ RSI 30m: RSI=52.08;❌ MACD 30m: MACD_hist=-0.9038;❌ ورود هوشمند پولبک: قیمت=675.6950 EMA=676.1966 RSI=52.1 BS15=0.750;✅ ADX: ADX=85.40 [>25], DI+=668.75, DI-=52.67;❌ CCI عبور از ۰: CCI=-33.43;❌ SAR: SAR=677.2198, قیمت=675.6950;✅ Stochastic کراس: K=30.44 D=10.15;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0088 [>0.007]"
LTC-USDT,LONG,MEDIUM,57.30000000,56.59270000,58.71460000,2026-03-16 12:15:44,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.941 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.941 [≥ 0.48];✅ روند EMA 1h: EMA21=56.30, EMA50=55.71;❌ روند EMA 4h: EMA21=55.58, EMA50=55.00;✅ RSI 30m: RSI=67.11;✅ MACD 30m: MACD_hist=0.0260;❌ ورود هوشمند پولبک: قیمت=57.3000 EMA=56.7480 RSI=67.1 BS15=0.941;✅ ADX: ADX=63.76 [>25], DI+=464.03, DI-=102.68;✅ CCI عبور از ۰: CCI=62.61;✅ SAR: SAR=57.2964, قیمت=57.3000;❌ Stochastic کراس: K=73.63 D=24.54;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0110 [>0.007]"
NEAR-USDT,LONG,LOW,1.37910000,1.37392090,1.39204775,2026-03-16 12:15:45,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.37, EMA50=1.35;✅ روند EMA 4h: EMA21=1.34, EMA50=1.31;✅ RSI 30m: RSI=51.44;❌ MACD 30m: MACD_hist=-0.0017;❌ ورود هوشمند پولبک: قیمت=1.3791 EMA=1.3810 RSI=51.4 BS15=1.000;✅ ADX: ADX=84.56 [>25], DI+=605.98, DI-=50.68;❌ CCI عبور از ۰: CCI=-2.60;❌ SAR: SAR=1.3811, قیمت=1.3791;✅ Stochastic کراس: K=38.43 D=12.81;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0124 [>0.007]"
