symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
APT-USDT,SHORT,LOW,0.58300000,0.58478300,0.57943400,2026-06-28 09:39:00,STOP_HIT,2026-06-28 09:39:00,0.58478300,0.020000,-0.050583,10.00,-0.3058,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.59, EMA50=0.60;✅ روند EMA 4h: EMA21=0.60, EMA50=0.62;✅ RSI 30m: RSI=44.26;❌ MACD 30m: MACD_hist=0.0008;❌ ورود هوشمند پولبک: قیمت=0.5830 EMA=0.5844 RSI=44.3 BS15=1.000;✅ ADX: ADX=27.68 [>25], DI+=276.06, DI-=487.32;❌ CCI عبور از ۰: CCI=29.61;❌ SAR: SAR=0.5794, قیمت=0.5830;❌ Stochastic کراس: K=75.51 D=25.17;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0090 [>0.007]"
DOT-USDT,SHORT,LOW,0.81460000,0.82221460,0.79937080,2026-06-28 13:09:05,STOP_HIT,2026-06-28 13:10:00,0.82221460,0.020000,-0.113477,10.00,-0.9348,"✅ قدرت کندل 15m: BS15=0.579 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.82, EMA50=0.84;✅ روند EMA 4h: EMA21=0.85, EMA50=0.89;✅ RSI 30m: RSI=43.90;❌ MACD 30m: MACD_hist=0.0012;❌ ورود هوشمند پولبک: قیمت=0.8146 EMA=0.8166 RSI=43.9 BS15=0.579;✅ ADX: ADX=59.38 [>25], DI+=125.52, DI-=492.41;❌ CCI عبور از ۰: CCI=25.40;✅ SAR: SAR=0.8153, قیمت=0.8146;❌ Stochastic کراس: K=54.97 D=18.32;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0100 [>0.007]"
BTC-USDT,SHORT,LOW,60086.10000000,60609.58610000,59039.12780000,2026-06-28 16:48:40,STOP_HIT,2026-06-28 16:49:00,60609.58610000,0.020000,-0.107123,10.00,-0.8712,"✅ قدرت کندل 15m: BS15=0.588 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.588 [≥ 0.48];✅ روند EMA 1h: EMA21=60229.18, EMA50=60279.32;✅ روند EMA 4h: EMA21=60532.57, EMA50=61554.48;✅ RSI 30m: RSI=44.42;❌ MACD 30m: MACD_hist=9.5387;❌ ورود هوشمند پولبک: قیمت=60086.1000 EMA=60214.4835 RSI=44.4 BS15=0.588;✅ ADX: ADX=27.50 [>25], DI+=238.82, DI-=419.95;✅ CCI عبور از ۰: CCI=-34.40;✅ SAR: SAR=60196.3580, قیمت=60086.1000;❌ Stochastic کراس: K=25.75 D=8.58;✅ رد EMA: رد EMA تشخیص داده شد;✅ تست مقاومت: تست مقاومت تایید شد;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0002 [>0.007]"
SOL-USDT,LONG,MEDIUM,71.73000000,71.12827000,72.93346000,2026-06-28 18:30:50,STOP_HIT,2026-06-28 21:05:00,71.12827000,0.020000,-0.103888,10.00,-0.8389,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=71.45, EMA50=71.14;❌ روند EMA 4h: EMA21=70.89, EMA50=70.62;✅ RSI 30m: RSI=54.96;✅ MACD 30m: MACD_hist=0.0280;❌ ورود هوشمند پولبک: قیمت=71.7300 EMA=71.5206 RSI=55.0 BS15=1.000;✅ ADX: ADX=81.77 [>25], DI+=670.23, DI-=67.22;✅ CCI عبور از ۰: CCI=41.21;✅ SAR: SAR=71.6502, قیمت=71.7300;✅ Stochastic کراس: K=48.03 D=16.01;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0017 [>0.007]"
XAUT-USDT,SHORT,MEDIUM,4068.63000000,4075.55863000,4054.77274000,2026-06-28 20:10:22,STOP_HIT,2026-06-28 20:11:00,4075.55863000,0.020000,-0.037029,10.00,-0.1703,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];❌ روند EMA 1h: EMA21=4070.41, EMA50=4065.95;✅ روند EMA 4h: EMA21=4064.84, EMA50=4091.09;✅ RSI 30m: RSI=39.56;✅ MACD 30m: MACD_hist=-0.2528;❌ ورود هوشمند پولبک: قیمت=4068.6300 EMA=4070.0896 RSI=39.6 BS15=1.000;❌ ADX: ADX=79.18 [>25], DI+=836.78, DI-=97.24;✅ CCI عبور از ۰: CCI=-117.66;✅ SAR: SAR=4068.7868, قیمت=4068.6300;❌ Stochastic کراس: K=21.63 D=7.21;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0000 [>0.007]"
DOT-USDT,SHORT,MEDIUM,0.80770000,0.85520770,0.71268460,2026-06-28 20:10:22,STOP_HIT,2026-06-28 20:11:00,0.85520770,0.020000,-0.608185,10.00,-5.8818,"✅ قدرت کندل 15m: BS15=0.589 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.82, EMA50=0.83;✅ روند EMA 4h: EMA21=0.84, EMA50=0.88;✅ RSI 30m: RSI=44.75;❌ MACD 30m: MACD_hist=0.0006;❌ ورود هوشمند پولبک: قیمت=0.8077 EMA=0.8106 RSI=44.7 BS15=0.589;❌ ADX: ADX=62.24 [>25], DI+=582.76, DI-=135.63;✅ CCI عبور از ۰: CCI=-48.07;✅ SAR: SAR=0.8088, قیمت=0.8077;❌ Stochastic کراس: K=15.09 D=5.03;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0087 [>0.007]"
LTC-USDT,LONG,MEDIUM,42.85000000,42.56715000,43.41570000,2026-06-28 21:28:38,STOP_HIT,2026-06-28 22:41:00,42.56715000,0.020000,-0.086009,10.00,-0.6601,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=42.74, EMA50=42.44;❌ روند EMA 4h: EMA21=42.36, EMA50=42.69;✅ RSI 30m: RSI=50.90;❌ MACD 30m: MACD_hist=-0.0476;❌ ورود هوشمند پولبک: قیمت=42.8500 EMA=42.8695 RSI=50.9 BS15=0.750;✅ ADX: ADX=70.59 [>25], DI+=557.69, DI-=96.15;❌ CCI عبور از ۰: CCI=-101.98;✅ SAR: SAR=42.7178, قیمت=42.8500;✅ Stochastic کراس: K=31.58 D=10.53;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0043 [>0.007]"
XLM-USDT,SHORT,MEDIUM,0.17070000,0.17217070,0.16775860,2026-06-28 21:28:39,STOP_HIT,2026-06-28 21:29:00,0.17217070,0.020000,-0.106157,10.00,-0.8616,"✅ قدرت کندل 15m: BS15=0.600 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.17, EMA50=0.17;✅ روند EMA 4h: EMA21=0.18, EMA50=0.19;✅ RSI 30m: RSI=41.46;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1707 EMA=0.1715 RSI=41.5 BS15=0.600;❌ ADX: ADX=66.93 [>25], DI+=562.12, DI-=111.36;✅ CCI عبور از ۰: CCI=-142.04;❌ SAR: SAR=0.1701, قیمت=0.1707;❌ Stochastic کراس: K=33.33 D=11.11;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
BNB-USDT,SHORT,MEDIUM,550.80800000,556.65780800,539.10838400,2026-06-28 22:50:14,STOP_HIT,2026-06-28 22:51:00,556.65780800,0.020000,-0.126204,10.00,-1.0620,"✅ قدرت کندل 15m: BS15=0.807 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.014 [≥ 0.48];✅ روند EMA 1h: EMA21=555.68, EMA50=558.94;✅ روند EMA 4h: EMA21=561.63, EMA50=570.74;✅ RSI 30m: RSI=36.30;✅ MACD 30m: MACD_hist=-0.2042;❌ ورود هوشمند پولبک: قیمت=550.8080 EMA=553.9866 RSI=36.3 BS15=0.807;❌ ADX: ADX=69.46 [>25], DI+=536.34, DI-=96.67;✅ CCI عبور از ۰: CCI=-111.96;✅ SAR: SAR=551.6357, قیمت=550.8080;❌ Stochastic کراس: K=11.32 D=3.77;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0044 [>0.007]"
DOT-USDT,SHORT,MEDIUM,0.80870000,0.85520870,0.71568260,2026-06-28 22:50:15,STOP_HIT,2026-06-28 22:51:00,0.85520870,0.020000,-0.595104,10.00,-5.7510,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.81, EMA50=0.83;✅ روند EMA 4h: EMA21=0.84, EMA50=0.88;✅ RSI 30m: RSI=47.55;❌ MACD 30m: MACD_hist=0.0005;❌ ورود هوشمند پولبک: قیمت=0.8087 EMA=0.8096 RSI=47.6 BS15=0.500;❌ ADX: ADX=59.64 [>25], DI+=564.19, DI-=142.62;✅ CCI عبور از ۰: CCI=-15.15;❌ SAR: SAR=0.8041, قیمت=0.8087;❌ Stochastic کراس: K=16.91 D=5.64;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0078 [>0.007]"
