symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
TRX-USDT,LONG,LOW,0.33120000,0.32936880,0.33486240,2026-05-03 00:02:48,TP_HIT,2026-05-03 08:56:00,0.33486240,0.020000,0.090580,10.00,1.1058,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=53.06;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.3312 EMA=0.3310 RSI=53.1 BS15=1.000;✅ ADX: ADX=53.85 [>25], DI+=725.93, DI-=217.78;❌ CCI عبور از ۰: CCI=-14.41;✅ SAR: SAR=0.3310, قیمت=0.3312;✅ Stochastic کراس: K=34.09 D=11.36;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0038 [>0.007]"
TRX-USDT,LONG,LOW,0.33870000,0.32916130,0.35777740,2026-05-03 12:33:32,CLOSED_MANUAL,2026-05-03 23:59:00,0.33960000,0.020000,0.006572,10.00,0.2657,"✅ قدرت کندل 15m: BS15=0.833 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.833 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=68.28;✅ MACD 30m: MACD_hist=0.0006;❌ ورود هوشمند پولبک: قیمت=0.3387 EMA=0.3348 RSI=68.3 BS15=0.833;✅ ADX: ADX=25.93 [>25], DI+=506.38, DI-=297.87;✅ CCI عبور از ۰: CCI=91.56;✅ SAR: SAR=0.3383, قیمت=0.3387;❌ Stochastic کراس: K=65.49 D=21.83;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
TRX-USDT,LONG,LOW,0.33860000,0.33606140,0.34367720,2026-05-03 13:59:08,STOP_HIT,2026-05-03 15:17:00,0.33606140,0.020000,-0.094973,10.00,-0.7497,"❌ قدرت کندل 15m: BS15=0.167 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=65.08;✅ MACD 30m: MACD_hist=0.0004;❌ ورود هوشمند پولبک: قیمت=0.3386 EMA=0.3356 RSI=65.1 BS15=0.167;✅ ADX: ADX=34.00 [>25], DI+=507.03, DI-=249.73;✅ CCI عبور از ۰: CCI=75.61;❌ SAR: SAR=0.3393, قیمت=0.3386;❌ Stochastic کراس: K=64.54 D=21.51;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0079 [>0.007]"
TRX-USDT,LONG,LOW,0.33780000,0.33606220,0.34214450,2026-05-03 14:41:59,STOP_HIT,2026-05-03 15:17:00,0.33606220,0.020000,-0.071445,10.00,-0.5144,"❌ قدرت کندل 15m: BS15=0.167 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=61.15;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.3378 EMA=0.3360 RSI=61.2 BS15=0.167;✅ ADX: ADX=61.45 [>25], DI+=586.25, DI-=140.00;✅ CCI عبور از ۰: CCI=44.70;✅ SAR: SAR=0.3377, قیمت=0.3378;✅ Stochastic کراس: K=58.87 D=19.62;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0079 [>0.007]"
TRX-USDT,LONG,LOW,0.33640000,0.33566360,0.33787280,2026-05-03 15:32:38,TP_HIT,2026-05-03 16:31:00,0.33787280,0.020000,0.023781,10.00,0.4378,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=54.51;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.3364 EMA=0.3360 RSI=54.5 BS15=0.500;✅ ADX: ADX=48.89 [>25], DI+=579.01, DI-=198.77;✅ CCI عبور از ۰: CCI=11.19;✅ SAR: SAR=0.3360, قیمت=0.3364;❌ Stochastic کراس: K=5.26 D=1.75;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0074 [>0.007]"
BTC-USDT,LONG,MEDIUM,78635.70000000,78274.06430000,79358.97140000,2026-05-03 17:22:35,CLOSED_MANUAL,2026-05-03 23:59:00,78879.00000000,0.020000,0.010940,10.00,0.3094,"❌ قدرت کندل 15m: BS15=0.383 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.763 [≥ 0.48];✅ روند EMA 1h: EMA21=78438.69, EMA50=78167.39;✅ روند EMA 4h: EMA21=77945.13, EMA50=77450.08;✅ RSI 30m: RSI=58.30;✅ MACD 30m: MACD_hist=33.3698;❌ ورود هوشمند پولبک: قیمت=78635.7000 EMA=78495.8135 RSI=58.3 BS15=0.383;❌ ADX: ADX=67.92 [>25], DI+=102.47, DI-=536.41;✅ CCI عبور از ۰: CCI=91.14;✅ SAR: SAR=78586.1400, قیمت=78635.7000;✅ Stochastic کراس: K=59.02 D=19.67;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0012 [>0.007]"
TRX-USDT,LONG,LOW,0.33860000,0.33536140,0.34507720,2026-05-03 17:22:36,CLOSED_MANUAL,2026-05-03 23:59:00,0.33960000,0.020000,0.009533,10.00,0.2953,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=62.49;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.3386 EMA=0.3365 RSI=62.5 BS15=1.000;✅ ADX: ADX=47.83 [>25], DI+=700.00, DI-=247.06;✅ CCI عبور از ۰: CCI=41.64;✅ SAR: SAR=0.3371, قیمت=0.3386;✅ Stochastic کراس: K=59.18 D=19.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0073 [>0.007]"
TRX-USDT,LONG,LOW,0.33760000,0.33536240,0.34207520,2026-05-03 18:11:44,CLOSED_MANUAL,2026-05-03 23:59:00,0.33960000,0.020000,0.039242,10.00,0.5924,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33;✅ RSI 30m: RSI=57.20;❌ MACD 30m: MACD_hist=-0.0003;❌ ورود هوشمند پولبک: قیمت=0.3376 EMA=0.3367 RSI=57.2 BS15=0.500;✅ ADX: ADX=37.23 [>25], DI+=584.89, DI-=267.56;❌ CCI عبور از ۰: CCI=-6.52;❌ SAR: SAR=0.3378, قیمت=0.3376;✅ Stochastic کراس: K=38.78 D=12.93;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0071 [>0.007]"
DOGE-USDT,LONG,MEDIUM,0.10844000,0.10800156,0.10931688,2026-05-03 20:08:13,CLOSED_MANUAL,2026-05-03 23:59:00,0.10885000,0.020000,0.017809,10.00,0.3781,"✅ قدرت کندل 15m: BS15=0.618 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.385 [≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA50=0.11;✅ روند EMA 4h: EMA21=0.11, EMA50=0.10;✅ RSI 30m: RSI=51.94;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.1084 EMA=0.1084 RSI=51.9 BS15=0.618;❌ ADX: ADX=40.12 [>25], DI+=192.78, DI-=451.07;✅ CCI عبور از ۰: CCI=13.07;✅ SAR: SAR=0.1081, قیمت=0.1084;✅ Stochastic کراس: K=49.72 D=16.57;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0008 [>0.007]"
XLM-USDT,SHORT,MEDIUM,0.15890000,0.15985890,0.15698220,2026-05-03 21:09:18,STOP_HIT,2026-05-03 21:10:00,0.15985890,0.020000,-0.080346,10.00,-0.6035,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.16, EMA50=0.16;✅ RSI 30m: RSI=45.75;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1589 EMA=0.1591 RSI=45.8 BS15=0.500;❌ ADX: ADX=15.56 [>25], DI+=330.43, DI-=452.17;✅ CCI عبور از ۰: CCI=-97.98;❌ SAR: SAR=0.1584, قیمت=0.1589;❌ Stochastic کراس: K=29.41 D=9.80;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0012 [>0.007]"
