symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
FIL-USDT,LONG,MEDIUM,0.68760000,0.68631240,0.69017520,2026-08-15 11:19:54,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=0.68, EMA50=0.68;❌ روند EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;✅ RSI 30m: RSI=53.15;❌ MACD 30m: MACD_hist=-0.0010;❌ ورود هوشمند پولبک: قیمت=0.6876 EMA=0.6877 RSI=53.2 BS15=1.000;✅ ADX: ADX=45.95 [>25], DI+=600.00, DI-=222.22;✅ CCI عبور از ۰: CCI=-17.39;✅ SAR: SAR=0.6870, قیمت=0.6876;❌ Stochastic کراس: K=5.26 D=1.75;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0082 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0082, ADX=45.95 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.07530000,0.07482470,0.07625060,2026-08-15 11:46:29,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.07, EMA50=0.07;❌ روند EMA 4h: EMA21=0.07, EMA50=0.07, EMA200=0.08;✅ RSI 30m: RSI=56.81;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0753 EMA=0.0752 RSI=56.8 BS15=0.000;✅ ADX: ADX=33.33 [>25], DI+=300.00, DI-=150.00;✅ CCI عبور از ۰: CCI=-3.25;✅ SAR: SAR=0.0749, قیمت=0.0753;✅ Stochastic کراس: K=44.44 D=14.81;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0062 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0062, ADX=33.33 -> ✅ OK"
FIL-USDT,LONG,MEDIUM,0.68860000,0.68331140,0.69917720,2026-08-15 12:21:45,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.68, EMA50=0.68;❌ روند EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;✅ RSI 30m: RSI=55.05;❌ MACD 30m: MACD_hist=-0.0012;❌ ورود هوشمند پولبک: قیمت=0.6886 EMA=0.6877 RSI=55.1 BS15=1.000;✅ ADX: ADX=43.40 [>25], DI+=573.07, DI-=226.21;❌ CCI عبور از ۰: CCI=-46.03;✅ SAR: SAR=0.6841, قیمت=0.6886;✅ Stochastic کراس: K=31.94 D=10.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0075 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0075, ADX=43.40 -> ✅ OK"
AVAX-USDT,LONG,MEDIUM,6.58700000,6.57441300,6.61217400,2026-08-15 13:43:28,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.222 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.400 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=6.56, EMA50=6.50;❌ روند EMA 4h: EMA21=6.48, EMA50=6.47, EMA200=6.54;✅ RSI 30m: RSI=50.22;❌ MACD 30m: MACD_hist=-0.0183;❌ ورود هوشمند پولبک: قیمت=6.5870 EMA=6.6004 RSI=50.2 BS15=0.222;✅ ADX: ADX=31.39 [>25], DI+=415.84, DI-=217.16;❌ CCI عبور از ۰: CCI=-47.10;✅ SAR: SAR=6.5839, قیمت=6.5870;❌ Stochastic کراس: K=2.78 D=0.93;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0092 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0092, ADX=31.39 -> ✅ OK"
NEAR-USDT,LONG,MEDIUM,1.63560000,1.62626440,1.65893900,2026-08-15 13:43:29,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.459 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.621 [≥ 0.4];✅ روند EMA 1h: EMA21=1.63, EMA50=1.63;❌ روند EMA 4h: EMA21=1.63, EMA50=1.64, EMA200=1.76;✅ RSI 30m: RSI=51.41;❌ MACD 30m: MACD_hist=-0.0021;❌ ورود هوشمند پولبک: قیمت=1.6356 EMA=1.6357 RSI=51.4 BS15=0.459;✅ ADX: ADX=25.49 [>25], DI+=319.24, DI-=189.55;❌ CCI عبور از ۰: CCI=-71.36;✅ SAR: SAR=1.6343, قیمت=1.6356;✅ Stochastic کراس: K=32.91 D=10.97;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0040 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0040, ADX=25.49 -> ✅ OK"
BNB-USDT,LONG,LOW,611.32300000,609.14867700,615.67164600,2026-08-15 14:15:11,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.508 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.651 [≥ 0.4];✅ روند EMA 1h: EMA21=609.33, EMA50=608.97;✅ روند EMA 4h: EMA21=608.68, EMA50=604.75, EMA200=588.51;✅ RSI 30m: RSI=61.88;❌ MACD 30m: MACD_hist=-0.0240;❌ ورود هوشمند پولبک: قیمت=611.3230 EMA=610.2057 RSI=61.9 BS15=0.508;✅ ADX: ADX=77.79 [>25], DI+=580.36, DI-=72.52;✅ CCI عبور از ۰: CCI=71.72;✅ SAR: SAR=610.9012, قیمت=611.3230;✅ Stochastic کراس: K=65.40 D=21.80;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0018 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0018 [خیلی پایین - بازار رنج]"
POL-USDT,LONG,MEDIUM,0.07510000,0.07482490,0.07565020,2026-08-15 15:49:06,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.4];✅ روند EMA 1h: EMA21=0.08, EMA50=0.07;❌ روند EMA 4h: EMA21=0.07, EMA50=0.08, EMA200=0.08;❌ RSI 30m: RSI=45.23;❌ MACD 30m: MACD_hist=-0.0001;✅ ورود هوشمند پولبک: قیمت=0.0751 EMA=0.0754 RSI=45.2 BS15=0.500;✅ ADX: ADX=66.67 [>25], DI+=333.33, DI-=66.67;❌ CCI عبور از ۰: CCI=-109.48;❌ SAR: SAR=0.0755, قیمت=0.0751;❌ Stochastic کراس: K=18.18 D=6.06;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0058 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0058, ADX=66.67 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.07540000,0.07502460,0.07633850,2026-08-15 16:35:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.4];✅ روند EMA 1h: EMA21=0.08, EMA50=0.07;❌ روند EMA 4h: EMA21=0.07, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=52.01;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0754 EMA=0.0754 RSI=52.0 BS15=0.500;✅ ADX: ADX=77.78 [>25], DI+=466.67, DI-=58.33;❌ CCI عبور از ۰: CCI=-53.48;✅ SAR: SAR=0.0752, قیمت=0.0754;✅ Stochastic کراس: K=45.45 D=15.15;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0053 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0053, ADX=77.78 -> ✅ OK"
DOT-USDT,LONG,MEDIUM,0.77710000,0.76862290,0.79405420,2026-08-15 17:19:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.625 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.625 [≥ 0.4];✅ روند EMA 1h: EMA21=0.77, EMA50=0.77;❌ روند EMA 4h: EMA21=0.78, EMA50=0.79, EMA200=0.81;✅ RSI 30m: RSI=57.15;❌ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.7771 EMA=0.7743 RSI=57.1 BS15=0.625;✅ ADX: ADX=61.11 [>25], DI+=436.56, DI-=105.38;✅ CCI عبور از ۰: CCI=63.10;✅ SAR: SAR=0.7741, قیمت=0.7771;✅ Stochastic کراس: K=52.03 D=17.34;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;❌ فیلتر رنج: فاصله EMA=0.0050 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0050, ADX=61.11 -> ✅ OK"
POL-USDT,LONG,MEDIUM,0.07540000,0.07502460,0.07615080,2026-08-15 17:19:01,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [خیلی پایین - کندل ضعیف];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.08, EMA50=0.07;❌ روند EMA 4h: EMA21=0.07, EMA50=0.08, EMA200=0.08;✅ RSI 30m: RSI=52.01;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0754 EMA=0.0754 RSI=52.0 BS15=0.000;✅ ADX: ADX=77.78 [>25], DI+=430.77, DI-=53.85;❌ CCI عبور از ۰: CCI=-21.25;✅ SAR: SAR=0.0753, قیمت=0.0754;✅ Stochastic کراس: K=45.45 D=15.15;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0051 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0051, ADX=77.78 -> ✅ OK"
FIL-USDT,LONG,MEDIUM,0.69200000,0.68810800,0.69978400,2026-08-15 18:41:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.615 [≥ 0.4];❌ قدرت کندل 5m: BS5=0.000 [خیلی پایین - کندل ضعیف];✅ روند EMA 1h: EMA21=0.69, EMA50=0.68;❌ روند EMA 4h: EMA21=0.68, EMA50=0.69, EMA200=0.72;✅ RSI 30m: RSI=56.06;❌ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=0.6920 EMA=0.6909 RSI=56.1 BS15=0.615;❌ ADX: ADX=59.78 [>25], DI+=153.25, DI-=608.88;✅ CCI عبور از ۰: CCI=19.71;✅ SAR: SAR=0.6889, قیمت=0.6920;✅ Stochastic کراس: K=64.89 D=21.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0065 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0065, ADX=59.78 -> ✅ OK"
BNB-USDT,LONG,MEDIUM,610.58800000,607.96841200,615.82717600,2026-08-15 21:12:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.740 [≥ 0.4];✅ قدرت کندل 5m: BS5=0.663 [≥ 0.4];✅ روند EMA 1h: EMA21=610.07, EMA50=609.43;✅ روند EMA 4h: EMA21=609.11, EMA50=605.24, EMA200=588.98;✅ RSI 30m: RSI=50.96;❌ MACD 30m: MACD_hist=-0.1052;❌ ورود هوشمند پولبک: قیمت=610.5880 EMA=610.6587 RSI=51.0 BS15=0.740;❌ ADX: ADX=10.79 [>25], DI+=303.97, DI-=377.48;❌ CCI عبور از ۰: CCI=-24.26;❌ SAR: SAR=610.9388, قیمت=610.5880;✅ Stochastic کراس: K=46.85 D=15.62;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0013 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0013 [خیلی پایین - بازار رنج]"
