symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,HIGH,4818.45000000,4754.21083650,4914.80874525,2026-02-03 07:37:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=4737.40, EMA55=4772.87;❌ روند EMA 4h: EMA21=4825.60, EMA55=4928.67, EMA200=4767.63;✅ RSI 30m: RSI=60.23 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=6.8827 | سطح=MEDIUM;✅ شکست ورود: Price=4818.45, EMA21=4753.70, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=4753.7036, Last=4818.4500;❌ Pullback: Last=4818.4500, Dir=LONG;✅ ADX: ADX=69.27 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=91.10 | سطح=MEDIUM;✅ SAR: SAR=4770.332, Close=4818.45, Dir=LONG;❌ Stochastic: K=85.61, D=28.54, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=4845.2400, Last=4818.4500;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;✅ تأیید روند صعودی: RSI>50, MACD+, ADX>20;❌ فشار فروش: شرایط کامل برقرار نیست"
BTC-USDT,LONG,HIGH,78544.10000000,77778.19215950,79692.96176075,2026-02-03 07:37:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.949 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.902 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=78308.39, EMA55=78721.04;❌ روند EMA 4h: EMA21=79558.67, EMA55=83148.08, EMA200=87856.26;✅ RSI 30m: RSI=51.20 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-70.2001 | سطح=MEDIUM;❌ شکست ورود: Price=78544.10, EMA21=78523.26, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=78523.2613, Last=78544.1000;✅ Pullback: Last=78544.1000, Dir=LONG;✅ ADX: ADX=55.58 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=14.29 | سطح=MEDIUM;✅ SAR: SAR=78263.426, Close=78544.1, Dir=LONG;❌ Stochastic: K=57.92, D=19.31, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=79189.7000, Last=78544.1000;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ETH-USDT,LONG,HIGH,2338.66000000,2302.76106400,2392.50840400,2026-02-03 07:37:18,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.458 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.361 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=2330.44, EMA55=2375.65;❌ روند EMA 4h: EMA21=2429.81, EMA55=2646.50, EMA200=2920.61;✅ RSI 30m: RSI=51.80 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-3.1985 | سطح=MEDIUM;❌ شکست ورود: Price=2338.66, EMA21=2334.94, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=2334.9376, Last=2338.6600;✅ Pullback: Last=2338.6600, Dir=LONG;✅ ADX: ADX=64.65 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=25.70 | سطح=MEDIUM;✅ SAR: SAR=2313.1002, Close=2338.66, Dir=LONG;❌ Stochastic: K=72.16, D=24.05, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=2359.7100, Last=2338.6600;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
BNB-USDT,LONG,HIGH,771.03000000,764.02373850,781.53939225,2026-02-03 07:37:18,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.886 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.632 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=769.63, EMA55=777.06;❌ روند EMA 4h: EMA21=787.58, EMA55=828.56, EMA200=870.76;✅ RSI 30m: RSI=50.64 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.8026 | سطح=MEDIUM;❌ شکست ورود: Price=771.03, EMA21=771.08, Th=0.003 | سطح=MEDIUM;✅ EMA Rejection: EMA=771.0783, Last=771.0300;✅ Pullback: Last=771.0300, Dir=LONG;✅ ADX: ADX=75.81 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-18.66 | سطح=MEDIUM;✅ SAR: SAR=767.7883, Close=771.03, Dir=LONG;❌ Stochastic: K=58.90, D=19.63, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=776.8870, Last=771.0300;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
SOL-USDT,LONG,HIGH,103.95000000,102.58773900,105.99339150,2026-02-03 07:37:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.733 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.091 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=103.74, EMA55=104.92;❌ روند EMA 4h: EMA21=106.67, EMA55=114.44, EMA200=125.59;✅ RSI 30m: RSI=50.74 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.1474 | سطح=MEDIUM;❌ شکست ورود: Price=103.95, EMA21=103.91, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=103.9125, Last=103.9500;✅ Pullback: Last=103.9500, Dir=LONG;✅ ADX: ADX=86.58 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-15.71 | سطح=MEDIUM;✅ SAR: SAR=102.9684, Close=103.95, Dir=LONG;❌ Stochastic: K=58.33, D=19.44, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=104.8200, Last=103.9500;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
XRP-USDT,SHORT,LOW,1.61132000,1.62666680,1.58062640,2026-02-03 07:37:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.487 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.641 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.62, EMA55=1.63;✅ روند EMA 4h: EMA21=1.65, EMA55=1.75, EMA200=1.90;✅ RSI 30m: RSI=46.49 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0018 | سطح=MEDIUM;✅ شکست ورود: Price=1.61, EMA21=1.62, Th=0.003 | سطح=MEDIUM;✅ EMA Rejection: EMA=1.6163, Last=1.6113;✅ Pullback: Last=1.6113, Dir=SHORT;✅ ADX: ADX=62.18 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-46.61 | سطح=MEDIUM;❌ SAR: SAR=1.6012, Close=1.61132, Dir=SHORT;❌ Stochastic: K=50.89, D=16.96, Dir=SHORT | سطح=MEDIUM;❌ Resistance Test: Res=1.6254, Last=1.6113;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
ADA-USDT,LONG,HIGH,0.29830000,0.29452900,0.30395650,2026-02-03 07:37:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.167 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.30, EMA55=0.30;❌ روند EMA 4h: EMA21=0.30, EMA55=0.32, EMA200=0.36;✅ RSI 30m: RSI=50.65 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0006 | سطح=MEDIUM;❌ شکست ورود: Price=0.30, EMA21=0.30, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.2984, Last=0.2983;✅ Pullback: Last=0.2983, Dir=LONG;✅ ADX: ADX=60.85 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-44.30 | سطح=MEDIUM;✅ SAR: SAR=0.2956, Close=0.2983, Dir=LONG;❌ Stochastic: K=60.00, D=20.00, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=0.3006, Last=0.2983;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOGE-USDT,LONG,HIGH,0.10705000,0.10573150,0.10902775,2026-02-03 07:37:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.809 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.125 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.11, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.11, EMA200=0.13;❌ RSI 30m: RSI=48.00 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0002 | سطح=MEDIUM;❌ شکست ورود: Price=0.11, EMA21=0.11, Th=0.003 | سطح=MEDIUM;✅ EMA Rejection: EMA=0.1074, Last=0.1071;✅ Pullback: Last=0.1071, Dir=LONG;✅ ADX: ADX=81.40 [حد ≥ 20] | سطح=MEDIUM;✅ CCI: CCI=-76.39 | سطح=MEDIUM;✅ SAR: SAR=0.1065, Close=0.10705, Dir=LONG;❌ Stochastic: K=46.73, D=15.58, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=0.1084, Last=0.1071;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;❌ EMA کراس سریع: EMA8 زیر EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
DOT-USDT,LONG,HIGH,1.53380000,1.51653350,1.55969975,2026-02-03 07:37:24,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.976 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.976 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=1.54, EMA55=1.55;❌ روند EMA 4h: EMA21=1.57, EMA55=1.69, EMA200=1.88;❌ RSI 30m: RSI=48.29 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0026 | سطح=MEDIUM;❌ شکست ورود: Price=1.53, EMA21=1.54, Th=0.003 | سطح=MEDIUM;✅ EMA Rejection: EMA=1.5371, Last=1.5338;✅ Pullback: Last=1.5338, Dir=LONG;✅ ADX: ADX=69.31 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-52.42 | سطح=MEDIUM;✅ SAR: SAR=1.5212, Close=1.5338, Dir=LONG;❌ Stochastic: K=54.93, D=18.31, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=1.5481, Last=1.5338;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
POL-USDT,LONG,HIGH,0.11250000,0.11019750,0.11595375,2026-02-03 07:37:24,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.923 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.11, EMA200=0.12;✅ RSI 30m: RSI=54.49 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0005 | سطح=MEDIUM;✅ شکست ورود: Price=0.11, EMA21=0.11, Th=0.003 | سطح=MEDIUM;❌ EMA Rejection: EMA=0.1119, Last=0.1125;✅ Pullback: Last=0.1125, Dir=LONG;✅ ADX: ADX=43.59 [حد ≥ 20] | سطح=MEDIUM;❌ CCI: CCI=-18.96 | سطح=MEDIUM;✅ SAR: SAR=0.1101, Close=0.1125, Dir=LONG;❌ Stochastic: K=58.82, D=19.61, Dir=LONG | سطح=MEDIUM;❌ Resistance Test: Res=0.1146, Last=0.1125;✅ Double Top/Bottom: Pattern=DoubleTop;❌ Volume Spike: Factor=1.00;❌ Divergence: واگرایی وجود ندارد;❌ حجم لحظه‌ای 1m: اسپایک حجم وجود ندارد;❌ کندل‌های متوالی 1m: شرط برقرار نیست;✅ EMA کراس سریع: EMA8 بالای EMA21;❌ تأیید روند صعودی: شرایط کامل برقرار نیست;❌ فشار فروش: شرایط کامل برقرار نیست"
