symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XRP-USDT,SHORT,MEDIUM,1.31657000,1.32042657,1.30885686,2026-04-04 07:39:02,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.747 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.977 [≥ 0.48];✅ روند EMA 1h: EMA21=1.32, EMA50=1.32;✅ روند EMA 4h: EMA21=1.32, EMA50=1.34;✅ RSI 30m: RSI=49.34;✅ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=1.3166 EMA=1.3166 RSI=49.3 BS15=0.747;❌ ADX: ADX=13.85 [>25], DI+=260.17, DI-=343.80;✅ CCI عبور از ۰: CCI=-17.49;❌ SAR: SAR=1.3148, قیمت=1.3166;❌ Stochastic کراس: K=40.73 D=13.58;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0003 [>0.007]"
ETH-USDT,SHORT,MEDIUM,2051.13000000,2059.94113000,2033.50774000,2026-04-04 13:31:48,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=2053.13, EMA50=2058.84;✅ روند EMA 4h: EMA21=2062.19, EMA50=2068.10;✅ RSI 30m: RSI=47.05;✅ MACD 30m: MACD_hist=-0.1171;❌ ورود هوشمند پولبک: قیمت=2051.1300 EMA=2052.1837 RSI=47.1 BS15=1.000;❌ ADX: ADX=4.46 [>25], DI+=331.48, DI-=362.40;✅ CCI عبور از ۰: CCI=-42.57;❌ SAR: SAR=2049.3954, قیمت=2051.1300;❌ Stochastic کراس: K=26.76 D=8.92;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0008 [>0.007]"
NEAR-USDT,LONG,MEDIUM,1.22960000,1.21677040,1.25525920,2026-04-04 13:31:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=1.22, EMA50=1.20;❌ روند EMA 4h: EMA21=1.20, EMA50=1.20;✅ RSI 30m: RSI=63.82;✅ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=1.2296 EMA=1.2220 RSI=63.8 BS15=0.667;✅ ADX: ADX=43.09 [>25], DI+=429.11, DI-=170.65;✅ CCI عبور از ۰: CCI=90.86;✅ SAR: SAR=1.2237, قیمت=1.2296;❌ Stochastic کراس: K=73.68 D=24.56;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0076 [>0.007]"
TRX-USDT,LONG,LOW,0.31750000,0.31528250,0.32193500,2026-04-04 14:27:27,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.32, EMA50=0.32;✅ روند EMA 4h: EMA21=0.32, EMA50=0.31;✅ RSI 30m: RSI=68.79;✅ MACD 30m: MACD_hist=0.0002;❌ ورود هوشمند پولبک: قیمت=0.3175 EMA=0.3164 RSI=68.8 BS15=0.750;✅ ADX: ADX=25.42 [>25], DI+=389.47, DI-=231.58;✅ CCI عبور از ۰: CCI=126.09;✅ SAR: SAR=0.3172, قیمت=0.3175;❌ Stochastic کراس: K=78.57 D=26.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0022 [>0.007]"
XRP-USDT,SHORT,MEDIUM,1.31261000,1.32197261,1.29388478,2026-04-04 14:56:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.788 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.744 [≥ 0.48];✅ روند EMA 1h: EMA21=1.32, EMA50=1.32;✅ روند EMA 4h: EMA21=1.32, EMA50=1.34;✅ RSI 30m: RSI=44.25;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=1.3126 EMA=1.3150 RSI=44.2 BS15=0.788;❌ ADX: ADX=15.66 [>25], DI+=279.23, DI-=382.89;✅ CCI عبور از ۰: CCI=-62.55;❌ SAR: SAR=1.3072, قیمت=1.3126;❌ Stochastic کراس: K=40.94 D=13.65;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.007]"
TRX-USDT,LONG,LOW,0.31680000,0.31538320,0.31963360,2026-04-04 14:56:57,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.786 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.32, EMA50=0.32;✅ روند EMA 4h: EMA21=0.32, EMA50=0.31;✅ RSI 30m: RSI=57.22;✅ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.3168 EMA=0.3165 RSI=57.2 BS15=0.786;✅ ADX: ADX=25.42 [>25], DI+=375.36, DI-=223.19;✅ CCI عبور از ۰: CCI=69.25;❌ SAR: SAR=0.3175, قیمت=0.3168;✅ Stochastic کراس: K=53.57 D=17.86;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0022 [>0.007]"
SUI-USDT,SHORT,MEDIUM,0.86870000,0.87576870,0.85456260,2026-04-04 14:56:57,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.750 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.875 [≥ 0.48];✅ روند EMA 1h: EMA21=0.87, EMA50=0.87;✅ روند EMA 4h: EMA21=0.87, EMA50=0.88;✅ RSI 30m: RSI=46.63;✅ MACD 30m: MACD_hist=-0.0002;❌ ورود هوشمند پولبک: قیمت=0.8687 EMA=0.8698 RSI=46.6 BS15=0.750;❌ ADX: ADX=34.18 [>25], DI+=327.59, DI-=160.71;✅ CCI عبور از ۰: CCI=-14.70;❌ SAR: SAR=0.8663, قیمت=0.8687;❌ Stochastic کراس: K=32.61 D=10.87;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0007 [>0.007]"
XRP-USDT,SHORT,LOW,1.31149000,1.32140149,1.29166702,2026-04-04 15:21:17,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.294 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.32, EMA50=1.32;✅ روند EMA 4h: EMA21=1.32, EMA50=1.34;✅ RSI 30m: RSI=42.30;✅ MACD 30m: MACD_hist=-0.0005;❌ ورود هوشمند پولبک: قیمت=1.3115 EMA=1.3147 RSI=42.3 BS15=0.294;✅ ADX: ADX=31.57 [>25], DI+=216.57, DI-=416.37;✅ CCI عبور از ۰: CCI=-114.85;✅ SAR: SAR=1.3122, قیمت=1.3115;❌ Stochastic کراس: K=32.72 D=10.91;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0010 [>0.007]"
TRX-USDT,LONG,LOW,0.31740000,0.31578260,0.32063480,2026-04-04 16:04:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.32, EMA50=0.32;✅ روند EMA 4h: EMA21=0.32, EMA50=0.31;✅ RSI 30m: RSI=62.25;✅ MACD 30m: MACD_hist=0.0000;❌ ورود هوشمند پولبک: قیمت=0.3174 EMA=0.3166 RSI=62.3 BS15=0.500;✅ ADX: ADX=44.00 [>25], DI+=390.70, DI-=151.94;✅ CCI عبور از ۰: CCI=67.74;✅ SAR: SAR=0.3169, قیمت=0.3174;❌ Stochastic کراس: K=72.00 D=24.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0023 [>0.007]"
LTC-USDT,LONG,MEDIUM,53.33000000,53.02667000,53.93666000,2026-04-04 17:16:05,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=53.19, EMA50=53.08;❌ روند EMA 4h: EMA21=53.15, EMA50=53.59;✅ RSI 30m: RSI=55.40;✅ MACD 30m: MACD_hist=0.0117;❌ ورود هوشمند پولبک: قیمت=53.3300 EMA=53.2641 RSI=55.4 BS15=1.000;✅ ADX: ADX=29.41 [>25], DI+=419.46, DI-=228.79;✅ CCI عبور از ۰: CCI=59.35;✅ SAR: SAR=53.2986, قیمت=53.3300;✅ Stochastic کراس: K=59.52 D=19.84;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0021 [>0.007]"
