symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ETH-USDT,LONG,MEDIUM,1945.90000000,1920.57410000,1996.55180000,2026-07-28 00:18:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.563 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.563 [≥ 0.48];✅ روند EMA 1h: EMA21=1943.36, EMA50=1925.60;✅ روند EMA 4h: EMA21=1917.19, EMA50=1898.86;✅ RSI 30m: RSI=50.05;✅ MACD 30m: MACD_hist=0.4203;❌ ورود هوشمند پولبک: قیمت=1945.9000 EMA=1945.8458 RSI=50.0 BS15=0.563;❌ ADX: ADX=21.30 [>25], DI+=416.22, DI-=270.06;✅ CCI عبور از ۰: CCI=7.20;✅ SAR: SAR=1943.4520, قیمت=1945.9000;✅ Stochastic کراس: K=55.95 D=18.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0027 [>0.007]"
ADA-USDT,SHORT,LOW,0.15870000,0.15975870,0.15658260,2026-07-28 00:18:34,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA50=0.16;✅ روند EMA 4h: EMA21=0.16, EMA50=0.17;✅ RSI 30m: RSI=33.37;✅ MACD 30m: MACD_hist=-0.0000;❌ ورود هوشمند پولبک: قیمت=0.1587 EMA=0.1606 RSI=33.4 BS15=0.000;✅ ADX: ADX=26.09 [>25], DI+=198.33, DI-=338.33;✅ CCI عبور از ۰: CCI=-56.12;✅ SAR: SAR=0.1588, قیمت=0.1587;❌ Stochastic کراس: K=20.27 D=6.76;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0121 [>0.007]"
ATOM-USDT,SHORT,LOW,1.34170000,1.35864170,1.30781660,2026-07-28 00:18:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1.37, EMA50=1.38;✅ روند EMA 4h: EMA21=1.39, EMA50=1.42;✅ RSI 30m: RSI=30.13;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=1.3417 EMA=1.3584 RSI=30.1 BS15=1.000;✅ ADX: ADX=37.14 [>25], DI+=275.00, DI-=600.00;✅ CCI عبور از ۰: CCI=-83.73;✅ SAR: SAR=1.3423, قیمت=1.3417;❌ Stochastic کراس: K=6.57 D=2.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0101 [>0.007]"
NEAR-USDT,SHORT,MEDIUM,1.73580000,1.78803580,1.63132840,2026-07-28 00:18:35,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.524 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.524 [≥ 0.48];✅ روند EMA 1h: EMA21=1.79, EMA50=1.81;✅ روند EMA 4h: EMA21=1.81, EMA50=1.85;✅ RSI 30m: RSI=26.27;✅ MACD 30m: MACD_hist=-0.0042;❌ ورود هوشمند پولبک: قیمت=1.7358 EMA=1.7769 RSI=26.3 BS15=0.524;❌ ADX: ADX=49.04 [>25], DI+=397.91, DI-=136.05;✅ CCI عبور از ۰: CCI=-103.76;❌ SAR: SAR=1.7357, قیمت=1.7358;❌ Stochastic کراس: K=9.77 D=3.26;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0124 [>0.007]"
SOL-USDT,SHORT,MEDIUM,73.28000000,74.35328000,71.13344000,2026-07-28 08:25:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.818 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=74.79, EMA50=75.21;✅ روند EMA 4h: EMA21=75.12, EMA50=75.67;✅ RSI 30m: RSI=28.08;✅ MACD 30m: MACD_hist=-0.0625;❌ ورود هوشمند پولبک: قیمت=73.2800 EMA=74.1618 RSI=28.1 BS15=0.818;❌ ADX: ADX=8.03 [>25], DI+=211.00, DI-=247.85;✅ CCI عبور از ۰: CCI=-78.30;❌ SAR: SAR=73.1274, قیمت=73.2800;❌ Stochastic کراس: K=16.96 D=5.65;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom;✅ فیلتر رنج: فاصله EMA=0.0108 [>0.007]"
DOGE-USDT,SHORT,MEDIUM,0.07033000,0.07057033,0.06984934,2026-07-28 11:03:28,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.07, EMA50=0.07;✅ روند EMA 4h: EMA21=0.07, EMA50=0.07;✅ RSI 30m: RSI=42.05;❌ MACD 30m: MACD_hist=0.0001;❌ ورود هوشمند پولبک: قیمت=0.0703 EMA=0.0705 RSI=42.1 BS15=0.500;❌ ADX: ADX=96.31 [>25], DI+=642.07, DI-=12.07;❌ CCI عبور از ۰: CCI=17.40;❌ SAR: SAR=0.0703, قیمت=0.0703;❌ Stochastic کراس: K=85.71 D=28.57;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0098 [>0.007]"
NEAR-USDT,SHORT,LOW,1.65000000,1.68235000,1.58530000,2026-07-28 18:26:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.391 [≥ 0.48];✅ روند EMA 1h: EMA21=1.69, EMA50=1.74;✅ روند EMA 4h: EMA21=1.76, EMA50=1.82;✅ RSI 30m: RSI=37.29;✅ MACD 30m: MACD_hist=-0.0004;❌ ورود هوشمند پولبک: قیمت=1.6500 EMA=1.6685 RSI=37.3 BS15=0.500;✅ ADX: ADX=28.03 [>25], DI+=192.78, DI-=342.96;✅ CCI عبور از ۰: CCI=-132.98;❌ SAR: SAR=1.6303, قیمت=1.6500;❌ Stochastic کراس: K=45.05 D=15.02;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0203 [>0.007]"
ATOM-USDT,SHORT,MEDIUM,1.29370000,1.31199370,1.25711260,2026-07-28 19:58:49,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.675 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.462 [≥ 0.48];✅ روند EMA 1h: EMA21=1.31, EMA50=1.34;✅ روند EMA 4h: EMA21=1.35, EMA50=1.40;✅ RSI 30m: RSI=39.29;❌ MACD 30m: MACD_hist=0.0005;❌ ورود هوشمند پولبک: قیمت=1.2937 EMA=1.3019 RSI=39.3 BS15=0.675;❌ ADX: ADX=31.87 [>25], DI+=421.05, DI-=217.54;✅ CCI عبور از ۰: CCI=-89.87;✅ SAR: SAR=1.2979, قیمت=1.2937;❌ Stochastic کراس: K=7.17 D=2.39;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0115 [>0.007]"
NEAR-USDT,SHORT,LOW,1.65480000,1.67845480,1.60749040,2026-07-28 19:58:50,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.467 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.200 [≥ 0.48];✅ روند EMA 1h: EMA21=1.69, EMA50=1.73;✅ روند EMA 4h: EMA21=1.75, EMA50=1.82;✅ RSI 30m: RSI=41.67;❌ MACD 30m: MACD_hist=0.0018;❌ ورود هوشمند پولبک: قیمت=1.6548 EMA=1.6660 RSI=41.7 BS15=0.467;✅ ADX: ADX=57.09 [>25], DI+=85.68, DI-=313.64;✅ CCI عبور از ۰: CCI=-46.90;✅ SAR: SAR=1.6563, قیمت=1.6548;❌ Stochastic کراس: K=52.72 D=17.57;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0188 [>0.007]"
APT-USDT,SHORT,LOW,0.58590000,0.59128590,0.57512820,2026-07-28 19:58:50,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.786 [≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.59, EMA50=0.60;✅ روند EMA 4h: EMA21=0.60, EMA50=0.61;✅ RSI 30m: RSI=46.63;❌ MACD 30m: MACD_hist=0.0011;❌ ورود هوشمند پولبک: قیمت=0.5859 EMA=0.5865 RSI=46.6 BS15=0.786;✅ ADX: ADX=55.56 [>25], DI+=134.40, DI-=470.40;❌ CCI عبور از ۰: CCI=62.12;✅ SAR: SAR=0.5874, قیمت=0.5859;❌ Stochastic کراس: K=70.55 D=23.52;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0121 [>0.007]"
